"Time","pod:currencyservice-w4-6f8d8654c5-vtbql_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-ph29c_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-f2lqp_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-x4sxm_service:productcatalogservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-lmk9k_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-jv45f_service:frontend_node:worker--2.novalocal","pod:frontend-w3-599b6846df-hmld6_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-727wj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-hs8hb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-rkxwp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-pz56h_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-cl2dz_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-hm8x7_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-f4wm6_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-vf94h_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-qckns_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-j45xj_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-vvnzk_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-599b6846df-v6q6n_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-m4czp_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-2qvdh_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-99qqf_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-4dccv_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-w4cv4_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-w86bx_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-rtvks_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-lpvmp_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-9fth9_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-gh5ll_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-wvwzx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-gxwts_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-klz5j_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-4t247_service:frontend_node:worker--1","pod:adservice-w4-9f97cf96-n7shk_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-7lngp_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-lrglf_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-n2m7j_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-99824_service:productcatalogservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-v9gs9_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-qd7j8_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-96l5p_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-gb4w7_service:currencyservice_node:worker--3.novalocal"
1638431686.362,0.2283519975765495,0.12293424478119984,0.2662616687069105,0.10615178298415776,0.19079714452884827,0.22168706181091152,0.27447664693156953,0.23063858118221164,0.2435871709596107,0.33340939809370185,0.13097837026537898,0.18930445970126228,0.18991049258282944,0.12551499619816603,0.2715380132175603,0.040629833236901544,0.04888156714441453,0.004351444307210476,0.27512979317551367,0.10695299107562731,0.04069711088494728,0.04660693659420834,0.2753741418682041,0.0405303585865229,0.048322752433643604,0.23250246291395277,0.26070236894779847,0.10390187034886417,0.3125837255543192,0.3143377697047775,0.19525196957328533,0.19668661042420404,0.28588275963980647,0.21678529761321552,0.042848494318880104,0.04282993189888875,0.04970301329085574,0.10191197068822619,0.041376881781567246,0.04382581098387228,0.1234439518150881,0.1864071883224153
1638431701.586,0.2580537020849657,0.13575806788720568,0.31619508384144424,0.11752900476442711,0.22385396637900645,0.23862263080636856,0.3121384906589732,0.2562972034317837,0.28539260524055876,0.37604761926383246,0.14280375194373165,0.2099800993096731,0.21095387296775253,0.1369606393068722,0.3143078871723436,0.0446878881709314,0.05304054689497386,0.00410568837692677,0.31195430599377827,0.11550825615136251,0.04425235904875498,0.05045931782484282,0.30724663964519017,0.04416635203881074,0.05165427421738693,0.2569187007721956,0.27967734826882706,0.11866294520685956,0.34988348976940287,0.35197721462436515,0.214013095260647,0.2122247940614531,0.29615689338850826,0.2364063193283406,0.04620394779829752,0.04662499994435912,0.05531783372072453,0.11893009705388749,0.04459995153630701,0.047522739457392014,0.14907045600339158,0.2130297911740723
1638431716.643,0.2580537020849657,0.13575806788720568,0.31619508384144424,0.11752900476442711,0.22385396637900645,0.23862263080636856,0.3121384906589732,0.2562972034317837,0.28539260524055876,0.37604761926383246,0.14280375194373165,0.2099800993096731,0.21095387296775253,0.1369606393068722,0.3143078871723436,0.0446878881709314,0.05304054689497386,0.00410568837692677,0.31195430599377827,0.11550825615136251,0.04425235904875498,0.05045931782484282,0.30724663964519017,0.04416635203881074,0.05165427421738693,0.2569187007721956,0.27967734826882706,0.11866294520685956,0.34988348976940287,0.35197721462436515,0.214013095260647,0.2122247940614531,0.29615689338850826,0.2364063193283406,0.04620394779829752,0.04662499994435912,0.05531783372072453,0.11893009705388749,0.04459995153630701,0.047522739457392014,0.14907045600339158,0.2130297911740723
1638431731.659,0.26051653451075235,0.13650293180697046,0.3319299648493538,0.11863209040777682,0.23491912201457435,0.2593627188706724,0.32929995127557377,0.2590988547861525,0.2850567496010892,0.3838901531647322,0.15807991297174084,0.2171203697193282,0.2146585592496815,0.13921792170422026,0.29690871147620806,0.04542738449285485,0.055523421681005936,0.003928879529019228,0.3279174242053481,0.12065231338958343,0.04425471725374813,0.050939915719600604,0.3249133583375487,0.044632323136977556,0.05192025511099409,0.2372006224442939,0.27622731224973185,0.12044263421103865,0.3694138263023462,0.3710164002865107,0.20719501251119926,0.2147838117245346,0.31363890551384277,0.2121060336147761,0.044932440898246634,0.045511407557159336,0.05405895816382118,0.11987425826310574,0.044718994645947724,0.04853743028948852,0.14628787889166844,0.21604526881745656
1638431746.672,0.26051653451075235,0.13650293180697046,0.3319299648493538,0.11863209040777682,0.23491912201457435,0.2593627188706724,0.32929995127557377,0.2590988547861525,0.2850567496010892,0.3838901531647322,0.15807991297174084,0.2171203697193282,0.2146585592496815,0.13921792170422026,0.29690871147620806,0.04542738449285485,0.055523421681005936,0.003928879529019228,0.3279174242053481,0.12065231338958343,0.04425471725374813,0.050939915719600604,0.3249133583375487,0.044632323136977556,0.05192025511099409,0.2372006224442939,0.27622731224973185,0.12044263421103865,0.3694138263023462,0.3710164002865107,0.20719501251119926,0.2147838117245346,0.31363890551384277,0.2121060336147761,0.044932440898246634,0.045511407557159336,0.05405895816382118,0.11987425826310574,0.044718994645947724,0.04853743028948852,0.14628787889166844,0.21604526881745656
1638431761.7,0.2593880766812049,0.1371660182434879,0.3311895755099446,0.12333763367813996,0.2369120724888713,0.23863578022658033,0.3291480791478648,0.2587276930604725,0.2785799521545639,0.4052434276548342,0.1508831231842461,0.21586137791375054,0.2146884358328418,0.1393306044395921,0.3272942751461828,0.04544852837192531,0.0539251592414936,0.004214157000778727,0.3273739225515948,0.12052432925330225,0.04406593133852044,0.05061753282918479,0.32531038091807674,0.04445766434252019,0.05171461307547289,0.22178158187595623,0.2877323919729904,0.11976433143198928,0.36986739436597826,0.37083418387595546,0.21457983596579797,0.21624564754071948,0.3200370127501992,0.19949776387435586,0.04597175571849417,0.04321716170738167,0.05348411609655381,0.12327732128834683,0.04467596546583498,0.048525266338355806,0.14450133333172674,0.21504160559393593
1638431776.719,0.2593880766812049,0.1371660182434879,0.3311895755099446,0.12333763367813996,0.2369120724888713,0.23863578022658033,0.3291480791478648,0.2587276930604725,0.2785799521545639,0.4052434276548342,0.1508831231842461,0.21586137791375054,0.2146884358328418,0.1393306044395921,0.3272942751461828,0.04544852837192531,0.0539251592414936,0.004214157000778727,0.3273739225515948,0.12052432925330225,0.04406593133852044,0.05061753282918479,0.32531038091807674,0.04445766434252019,0.05171461307547289,0.22178158187595623,0.2877323919729904,0.11976433143198928,0.36986739436597826,0.37083418387595546,0.21457983596579797,0.21624564754071948,0.3200370127501992,0.19949776387435586,0.04597175571849417,0.04321716170738167,0.05348411609655381,0.12327732128834683,0.04467596546583498,0.048525266338355806,0.14450133333172674,0.21504160559393593
1638431791.735,0.2585163087938518,0.13757821336044898,0.3307011426363419,0.11766666849662798,0.24460809766162317,0.24009092013132893,0.32662521042605047,0.25759425485313336,0.28336643275830536,0.3911471929970948,0.158007627019842,0.21395718023525861,0.21577279936058763,0.13927757654599388,0.3269375644985555,0.04335653314969117,0.0546471742066896,0.004021628244231492,0.32553839031399756,0.11977511016141834,0.04388358650064399,0.05119070209635203,0.3230672661672176,0.04404262604086715,0.051237125457213706,0.2182728562602005,0.27171587383410156,0.11945463983050875,0.36984148303821585,0.3707836676641021,0.21005353671857518,0.22302736681633195,0.3328051493671887,0.18816497359261414,0.04551434544788023,0.04805308054102451,0.05633241092257151,0.11773744638922626,0.04433313315885749,0.04860256262910438,0.14800664977134806,0.2134997206875526
1638431806.75,0.2585163087938518,0.13757821336044898,0.3307011426363419,0.11766666849662798,0.24460809766162317,0.24009092013132893,0.32662521042605047,0.25759425485313336,0.28336643275830536,0.3911471929970948,0.158007627019842,0.21395718023525861,0.21577279936058763,0.13927757654599388,0.3269375644985555,0.04335653314969117,0.0546471742066896,0.004021628244231492,0.32553839031399756,0.11977511016141834,0.04388358650064399,0.05119070209635203,0.3230672661672176,0.04404262604086715,0.051237125457213706,0.2182728562602005,0.27171587383410156,0.11945463983050875,0.36984148303821585,0.3707836676641021,0.21005353671857518,0.22302736681633195,0.3328051493671887,0.18816497359261414,0.04551434544788023,0.04805308054102451,0.05633241092257151,0.11773744638922626,0.04433313315885749,0.04860256262910438,0.14800664977134806,0.2134997206875526
1638431821.78,0.2594630952031193,0.13717821927975005,0.3130580036019087,0.12305954716431103,0.22678144878917086,0.23788596211450544,0.3264708459223017,0.2573585796674921,0.28745018163486247,0.4051612615446459,0.15371909062490763,0.2141501966856696,0.21431235735871257,0.13944573855902045,0.3173478285164109,0.0443082658069133,0.054711173574232747,0.0041778009956231245,0.3251108414030204,0.11901629598617722,0.044266126662572874,0.05130577908257139,0.3225004099738239,0.043802174458664564,0.050929009927785485,0.1962576510237227,0.2875858416482209,0.11899216924472636,0.37050741906456675,0.3702962665951918,0.220791397378793,0.22045856907140265,0.3310755527343512,0.1799946681697459,0.04238795337231478,0.047431630023213,0.05236946976310817,0.12293213568363816,0.04418790205599534,0.04868643364397221,0.15076082418578732,0.21296561131812158
