"Time","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-8rpnz_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-8c6wp_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-bxzks_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-wg4m9_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-rm87v_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-7b8qq_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-xcpqh_service:recommendationservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-pfw5v_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-wzrzg_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wwgl9_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-f5mqj_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-s4k29_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6qcvd_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-flx44_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-jn77v_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-bxk8v_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-vspsg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8lbrd_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-ztvfb_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-995vg_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-zrtzk_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-2zrsw_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-9sb5w_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-qxcvd_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-w9xld_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-sblxf_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-2zsjx_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-kbqzd_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-nxww5_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-88cvm_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-f555f_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-9d4bd_service:productcatalogservice_node:worker--4.novalocal"
1636573303.64,0.13689754443972924,0.2480713487800847,0.15026280975870043,0.2822764116211723,0.0037433625425282273,0.13319512019667223,0.019394156875705254,0.17813411667819398,0.2482173692787914,0.5118422037752145,0.14811329295570347,0.02413098025318663,0.29721716329389347,0.1595598448670808,0.2502043966468561,0.25826293578289716,0.28982600360214783,0.23423198359371605,0.1413181629298268,0.2861330978989583,0.5215785908194288,0.17016469646616944,0.28793098892437785,0.2812049310977892,0.25243310576270056,0.5384194417530941,0.2585649315835662,0.17179802788658538,0.2497222641984807,0.027835854188562315,0.19518266335826245,0.5561721497258639,0.5611305613890462,0.1560369833371063,0.2810407122738354,0.1806061956116506,0.1770906687253668,0.5423267822533506,0.1767577024442317,0.150280637388192,0.5190987652086478,0.15750983641767308,0.5545683777142114,0.25510209469064404
1636573318.666,0.14925675292840604,0.2791655412386541,0.16552511884079596,0.316474287683874,0.0036266708555616903,0.1469365480511046,0.02142655284714955,0.19537876593480138,0.252198599931037,0.5787456933909374,0.15850560655223475,0.025853785862665915,0.3067498192466919,0.17826526697286726,0.27405728610591057,0.2921254980696021,0.3181675468525872,0.26471163914766993,0.1603704652017354,0.3205084498753346,0.5879057407091192,0.18774952295333183,0.3215072974661415,0.31565980032728835,0.27938203051483035,0.6057500576908998,0.29142858225524393,0.19270246326673435,0.28344808102633734,0.03114916660711009,0.21634977004431216,0.6229952354834887,0.630490677021632,0.1749292816053334,0.30955365263802553,0.1995274170833194,0.18463995993940613,0.6190051424327643,0.1987550005160965,0.16648553060146015,0.5616383618655529,0.1778556111615527,0.5896835616434192,0.30137936488710304
1636573333.69,0.14925675292840604,0.2791655412386541,0.16552511884079596,0.316474287683874,0.0036266708555616903,0.1469365480511046,0.02142655284714955,0.19537876593480138,0.252198599931037,0.5787456933909374,0.15850560655223475,0.025853785862665915,0.3067498192466919,0.17826526697286726,0.27405728610591057,0.2921254980696021,0.3181675468525872,0.26471163914766993,0.1603704652017354,0.3205084498753346,0.5879057407091192,0.18774952295333183,0.3215072974661415,0.31565980032728835,0.27938203051483035,0.6057500576908998,0.29142858225524393,0.19270246326673435,0.28344808102633734,0.03114916660711009,0.21634977004431216,0.6229952354834887,0.630490677021632,0.1749292816053334,0.30955365263802553,0.1995274170833194,0.18463995993940613,0.6190051424327643,0.1987550005160965,0.16648553060146015,0.5616383618655529,0.1778556111615527,0.5896835616434192,0.30137936488710304
1636573348.714,0.1547550600486175,0.2847959357096468,0.17026512431648033,0.32506435648194676,0.0035834530822294918,0.15459685724405836,0.02218156371684317,0.19636173062908344,0.27916327433728755,0.5778334123397693,0.16047322134312625,0.02654816752268229,0.31909884973052693,0.18078358159834396,0.28449205387074933,0.3023679841573492,0.32321708746857014,0.2733547404288553,0.16641999276675956,0.3375104703281364,0.6208792210376158,0.18552431845443546,0.3245935677765759,0.3255244729175599,0.29590588699408404,0.6403155400614259,0.301374398510441,0.19368320885974022,0.2951736241514126,0.027812085828111628,0.2184518507199964,0.6585830063850047,0.666265146854756,0.18513779672217145,0.3456771368077428,0.20245438640067218,0.18417102743636637,0.6237202312379633,0.218560782656706,0.16968818840518085,0.6302845080029476,0.18844104334141282,0.619324095997257,0.3349680450118012
1636573363.731,0.1547550600486175,0.2847959357096468,0.17026512431648033,0.32506435648194676,0.0035834530822294918,0.15459685724405836,0.02218156371684317,0.19636173062908344,0.27916327433728755,0.5778334123397693,0.16047322134312625,0.02654816752268229,0.31909884973052693,0.18078358159834396,0.28449205387074933,0.3023679841573492,0.32321708746857014,0.2733547404288553,0.16641999276675956,0.3375104703281364,0.6208792210376158,0.18552431845443546,0.3245935677765759,0.3255244729175599,0.29590588699408404,0.6403155400614259,0.301374398510441,0.19368320885974022,0.2951736241514126,0.027812085828111628,0.2184518507199964,0.6585830063850047,0.666265146854756,0.18513779672217145,0.3456771368077428,0.20245438640067218,0.18417102743636637,0.6237202312379633,0.218560782656706,0.16968818840518085,0.6302845080029476,0.18844104334141282,0.619324095997257,0.3349680450118012
1636573378.823,0.15479771621059213,0.28401575849664695,0.16978951852926652,0.32545164040672525,0.0035744850803397427,0.15430650999416973,0.022057130793094216,0.19713572115012046,0.27802411053148607,0.6076850492170144,0.165744547022704,0.026217179311100867,0.3281127096408446,0.1805161066969917,0.28470076752736173,0.30222597741524954,0.3239013856876332,0.27309220186345623,0.15829189881418407,0.3211706193059559,0.6195849399320951,0.18614724282373257,0.3249620285905961,0.3263774238227488,0.2951792209589933,0.640373302773565,0.3010820236329859,0.19408648977473886,0.2946661054440687,0.031202209952942404,0.22037252397030901,0.6587276113599704,0.666938193951674,0.18441714991815328,0.3458012655117773,0.2018111496662691,0.18440896247117383,0.6562181993184402,0.21886219752466962,0.17013435546524874,0.6304203809128072,0.19246390931908547,0.6202190427698056,0.3343486268674205
1636573393.86,0.15479771621059213,0.28401575849664695,0.16978951852926652,0.32545164040672525,0.0035744850803397427,0.15430650999416973,0.022057130793094216,0.19713572115012046,0.27802411053148607,0.6076850492170144,0.165744547022704,0.026217179311100867,0.3281127096408446,0.1805161066969917,0.28470076752736173,0.30222597741524954,0.3239013856876332,0.27309220186345623,0.15829189881418407,0.3211706193059559,0.6195849399320951,0.18614724282373257,0.3249620285905961,0.3263774238227488,0.2951792209589933,0.640373302773565,0.3010820236329859,0.19408648977473886,0.2946661054440687,0.031202209952942404,0.22037252397030901,0.6587276113599704,0.666938193951674,0.18441714991815328,0.3458012655117773,0.2018111496662691,0.18440896247117383,0.6562181993184402,0.21886219752466962,0.17013435546524874,0.6304203809128072,0.19246390931908547,0.6202190427698056,0.3343486268674205
1636573408.877,0.1543382404334343,0.28326081773325223,0.1697008034073026,0.32571553960275434,0.003576957372260617,0.15516181037961138,0.02194613671294113,0.19808523933959243,0.27863043177595515,0.5927998649381371,0.1581747414979503,0.024483836993029685,0.3388399051937771,0.17924571199097739,0.2830945896245401,0.3023502217261337,0.3239706196629081,0.27373319630459403,0.16597348261824915,0.3326819396675217,0.6207555104867536,0.18679414962445703,0.32593785419941135,0.3266905369720491,0.29682870155101143,0.6405129565737042,0.30096801708471455,0.1941924288218056,0.2958089826515681,0.031200600006610613,0.21887648577198768,0.6595039721041441,0.6664516581780022,0.18390791313883903,0.3419249666351226,0.20080894038098904,0.19321986696184879,0.6388302869220526,0.21954432315840078,0.16952028990268236,0.6310300301985285,0.16357978637250128,0.6369826032180113,0.33948079126243014
1636573423.894,0.1543382404334343,0.28326081773325223,0.1697008034073026,0.32571553960275434,0.003576957372260617,0.15516181037961138,0.02194613671294113,0.19808523933959243,0.27863043177595515,0.5927998649381371,0.1581747414979503,0.024483836993029685,0.3388399051937771,0.17924571199097739,0.2830945896245401,0.3023502217261337,0.3239706196629081,0.27373319630459403,0.16597348261824915,0.3326819396675217,0.6207555104867536,0.18679414962445703,0.32593785419941135,0.3266905369720491,0.29682870155101143,0.6405129565737042,0.30096801708471455,0.1941924288218056,0.2958089826515681,0.031200600006610613,0.21887648577198768,0.6595039721041441,0.6664516581780022,0.18390791313883903,0.3419249666351226,0.20080894038098904,0.19321986696184879,0.6388302869220526,0.21954432315840078,0.16952028990268236,0.6310300301985285,0.16357978637250128,0.6369826032180113,0.33948079126243014
1636573438.914,0.15415650468441822,0.2839470154994266,0.16949900666582918,0.3253719296259889,0.003589690702009208,0.148991511937871,0.021991093395830597,0.1969725796392423,0.27860247650775827,0.6093161424967751,0.16554660959753315,0.0260027806588571,0.3248018192858051,0.17847004116828158,0.2832783858780947,0.3024560021067587,0.32416157771726517,0.273585955719322,0.1641470764077766,0.3216559834584021,0.6207598748027356,0.18640722883124672,0.3259474043661025,0.32690248993733634,0.2922185800645283,0.6400603379093096,0.3011232105634314,0.19401870693810486,0.29572214007117303,0.03106111046875449,0.2188965366461795,0.6608339912115623,0.6675975742457924,0.18299965562540926,0.3259820127597012,0.20171934174458878,0.17418087926936976,0.6295972373405473,0.22273758848486913,0.17076647793611727,0.630450544102158,0.17709254718428963,0.6254979290499509,0.3152390373955694
