"Time","pod:productcatalogservice-w4-56c4dd84bf-snphp_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-sqcbt_service:redis-cart_node:worker--4.novalocal","pod:frontend-w3-777d8d5dcb-bw3z6_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-8zfk8_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-d99v6_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-g6x57_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6d4vn_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-cd8xv_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-rt8v7_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-xv7bn_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-649d8c7669-m6hjr_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-gczkj_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-k8qtz_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w3-59ff89795c-pfqjw_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-9r7ps_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-8m7cz_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-9vlrn_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-9pkrw_service:currencyservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-4f8ql_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-bj2jp_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-5pggd_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-95wxq_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-6pkvg_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-6srqm_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-4hgmx_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-x6hkk_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-kctth_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-ptjdn_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-6646bc856b-g4dz9_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-c7fzq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-5mlc8_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-qcfqs_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-9jz28_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-7xb75_service:redis-cart_node:worker--2","pod:adservice-w3-9f97cf96-mmthm_service:adservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-xnnpx_service:adservice_node:worker--2","pod:currencyservice-w2-656689488c-rngsc_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-sjll6_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w1-5d9b8d854-kk2vc_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-4kbp9_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-n94bl_service:currencyservice_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-q7w8c_service:frontend_node:worker--2"
1642075769.491,0.19068847700802485,0.003996972982812581,0.7512554697373026,0.09370985135517579,0.47066674376403395,0.15898289360811507,0.19133476356953338,0.21617839758614715,0.0037146584679976957,0.17819761401293538,0.34189602954968007,0.45710902145958326,0.19388813344488656,0.19604951105653917,0.21543963506349445,0.09354021492046649,0.32156354186708336,0.31653474318270924,0.19655581097007782,0.21496818248385724,0.11493161627875367,0.11418406516566856,0.15899807123278173,0.18006546127494696,0.09341999129477269,0.48640759394913063,0.10278980214120428,0.10031707824345396,0.4444928099144813,0.2982545575376396,0.7041900082812406,0.10193667786418589,0.11737585030386755,0.043893387293616276,0.23012213285601335,0.18918318507494392,0.2847299867845845,0.18188144064852707,0.2051438899563037,0.1214095012011697,0.3380111110545827,0.6984077070275045
1642075784.584,0.19068847700802485,0.003996972982812581,0.7512554697373026,0.09370985135517579,0.47066674376403395,0.15898289360811507,0.19133476356953338,0.21617839758614715,0.0037146584679976957,0.17819761401293538,0.34189602954968007,0.45710902145958326,0.19388813344488656,0.19604951105653917,0.21543963506349445,0.09354021492046649,0.32156354186708336,0.31653474318270924,0.19655581097007782,0.21496818248385724,0.11493161627875367,0.11418406516566856,0.15899807123278173,0.18006546127494696,0.09341999129477269,0.48640759394913063,0.10278980214120428,0.10031707824345396,0.4444928099144813,0.2982545575376396,0.7041900082812406,0.10193667786418589,0.11737585030386755,0.043893387293616276,0.23012213285601335,0.18918318507494392,0.2847299867845845,0.18188144064852707,0.2051438899563037,0.1214095012011697,0.3380111110545827,0.6984077070275045
1642075800.156,0.20907822688700847,0.0038305677873005364,0.8367557842160898,0.10313881766581016,0.5063559330553666,0.1737382671184031,0.2084130443759927,0.23107278534109815,0.003660788736892378,0.20033827716173402,0.37580093398237224,0.5239135897230436,0.20968964331563883,0.20737586814815967,0.23317760868503562,0.10199459070234346,0.35931684307040457,0.34837866137437357,0.20229865559987043,0.23202367592018733,0.11933376448827165,0.11908294206908712,0.1747902528578602,0.20171414751406896,0.0991284545868149,0.5061697455848263,0.10988204982186203,0.10825839605174,0.49023522832285354,0.318205482827971,0.7866398163059289,0.1084820480543787,0.1209575556984181,0.048001588858936864,0.22279322488205575,0.19613800016186567,0.3052800345487279,0.19818421295700261,0.23883632887546866,0.12706882953374868,0.3653290232341918,0.7859666618221157
1642075815.269,0.20907822688700847,0.0038305677873005364,0.8367557842160898,0.10313881766581016,0.5063559330553666,0.1737382671184031,0.2084130443759927,0.23107278534109815,0.003660788736892378,0.20033827716173402,0.37580093398237224,0.5239135897230436,0.20968964331563883,0.20737586814815967,0.23317760868503562,0.10199459070234346,0.35931684307040457,0.34837866137437357,0.20229865559987043,0.23202367592018733,0.11933376448827165,0.11908294206908712,0.1747902528578602,0.20171414751406896,0.0991284545868149,0.5061697455848263,0.10988204982186203,0.10825839605174,0.49023522832285354,0.318205482827971,0.7866398163059289,0.1084820480543787,0.1209575556984181,0.048001588858936864,0.22279322488205575,0.19613800016186567,0.3052800345487279,0.19818421295700261,0.23883632887546866,0.12706882953374868,0.3653290232341918,0.7859666618221157
1642075830.358,0.21077653838529756,0.0037915739932437467,0.8458567766062214,0.10451730512902238,0.5159702693196537,0.17374201688854796,0.2101716989197061,0.2312346426470207,0.0036465198097465354,0.192135777113437,0.3757855756064138,0.5128167207228055,0.2103029209270923,0.20600851784556465,0.23314729477046933,0.09869160112250515,0.34983398028977813,0.34869300912151735,0.18397334793096318,0.2319930854752978,0.11950023045089636,0.11794025895722215,0.17542983545338625,0.20303595722668843,0.10528908413151984,0.505830279266048,0.1105139198171459,0.10901931016962944,0.5225547509849934,0.3184102765231428,0.7925798864991076,0.10900079587814399,0.12086515449357788,0.04615250975690344,0.21191873846262105,0.18317204866585476,0.3068681529445003,0.1973904219250745,0.2436897520801,0.1368597053961721,0.3651780391020353,0.8007181770055489
1642075845.398,0.21077653838529756,0.0037915739932437467,0.8458567766062214,0.10451730512902238,0.5159702693196537,0.17374201688854796,0.2101716989197061,0.2312346426470207,0.0036465198097465354,0.192135777113437,0.3757855756064138,0.5128167207228055,0.2103029209270923,0.20600851784556465,0.23314729477046933,0.09869160112250515,0.34983398028977813,0.34869300912151735,0.18397334793096318,0.2319930854752978,0.11950023045089636,0.11794025895722215,0.17542983545338625,0.20303595722668843,0.10528908413151984,0.505830279266048,0.1105139198171459,0.10901931016962944,0.5225547509849934,0.3184102765231428,0.7925798864991076,0.10900079587814399,0.12086515449357788,0.04615250975690344,0.21191873846262105,0.18317204866585476,0.3068681529445003,0.1973904219250745,0.2436897520801,0.1368597053961721,0.3651780391020353,0.8007181770055489
1642075860.482,0.21144627763170815,0.0038256709553706565,0.8471883239866851,0.10140630300011964,0.5001121414837305,0.17420002104289106,0.21108290625200804,0.23164569547325126,0.0036592797194252586,0.20109804926884214,0.35183606163429315,0.5245978682072395,0.21072166694925404,0.2059162346746636,0.23435096457083296,0.10203939460393714,0.3723899411486694,0.36559134539420673,0.17308363983873593,0.23289764574980737,0.11947813647611213,0.11767356223229293,0.17450151730516733,0.2030544057038452,0.10519973394561084,0.5383966910606361,0.11097037867102999,0.10902723374218118,0.46753862641585464,0.3190162875195268,0.7939924611695414,0.10905975374883176,0.12080619020322694,0.04752294901378173,0.19660430698611125,0.1687581635898966,0.29647247292215384,0.2020258479189469,0.23075243939534887,0.1321497724770223,0.3651688622298703,0.7492735439956135
1642075875.527,0.21144627763170815,0.0038256709553706565,0.8471883239866851,0.10140630300011964,0.5001121414837305,0.17420002104289106,0.21108290625200804,0.23164569547325126,0.0036592797194252586,0.20109804926884214,0.35183606163429315,0.5245978682072395,0.21072166694925404,0.2059162346746636,0.23435096457083296,0.10203939460393714,0.3723899411486694,0.36559134539420673,0.17308363983873593,0.23289764574980737,0.11947813647611213,0.11767356223229293,0.17450151730516733,0.2030544057038452,0.10519973394561084,0.5383966910606361,0.11097037867102999,0.10902723374218118,0.46753862641585464,0.3190162875195268,0.7939924611695414,0.10905975374883176,0.12080619020322694,0.04752294901378173,0.19660430698611125,0.1687581635898966,0.29647247292215384,0.2020258479189469,0.23075243939534887,0.1321497724770223,0.3651688622298703,0.7492735439956135
1642075890.587,0.2122330374671027,0.0038072929760918145,0.8496493857930401,0.10559026690078742,0.4869517317179712,0.1746548854016674,0.211481549205124,0.23178864074392513,0.0036570061809876086,0.19661893384891865,0.34131374624949806,0.4921459853787918,0.21226699636486568,0.20502982216030713,0.23455968035547323,0.10246585777727885,0.37318052118490963,0.34360872109631235,0.166509883179983,0.23269087112688897,0.11903575611814796,0.11897870232009336,0.17483077567129596,0.2033602507820359,0.10217791198641002,0.5133378830356148,0.11083653554243386,0.10939540745622575,0.5220666162934186,0.32052840741911337,0.7940460825539178,0.1105350558557482,0.12054499398643528,0.0484908702932508,0.19292320026701476,0.16025201494083519,0.3078663115563303,0.20283299480480693,0.24307150353605306,0.1282600085681648,0.3658264871140968,0.8040343968970559
1642075905.626,0.2122330374671027,0.0038072929760918145,0.8496493857930401,0.10559026690078742,0.4869517317179712,0.1746548854016674,0.211481549205124,0.23178864074392513,0.0036570061809876086,0.19661893384891865,0.34131374624949806,0.4921459853787918,0.21226699636486568,0.20502982216030713,0.23455968035547323,0.10246585777727885,0.37318052118490963,0.34360872109631235,0.166509883179983,0.23269087112688897,0.11903575611814796,0.11897870232009336,0.17483077567129596,0.2033602507820359,0.10217791198641002,0.5133378830356148,0.11083653554243386,0.10939540745622575,0.5220666162934186,0.32052840741911337,0.7940460825539178,0.1105350558557482,0.12054499398643528,0.0484908702932508,0.19292320026701476,0.16025201494083519,0.3078663115563303,0.20283299480480693,0.24307150353605306,0.1282600085681648,0.3658264871140968,0.8040343968970559
1642075920.654,0.21153936512764163,0.003827191932830952,0.849961408875328,0.10578005772983481,0.48935517152251284,0.17496210141857402,0.21104649249319285,0.23324111781735646,0.0036630150405247636,0.2012809742873712,0.34255797497880514,0.5521342761108071,0.2120013378765162,0.20459652892776065,0.23543909697582316,0.0988228678543302,0.37349906035097213,0.36347522428784185,0.16502123033371496,0.23239715198014058,0.11833991607537703,0.11880379319826703,0.16486466769591696,0.2026246155740401,0.10501248778985664,0.5409594581553842,0.11089570402892161,0.1089238743086014,0.5379254577986887,0.31911659029296296,0.7958180374010038,0.10997677441608297,0.12069901729658108,0.04836698830503886,0.1908685025179862,0.15913615480063686,0.30535762522752136,0.20211357161290683,0.23103958910165645,0.1258240040258363,0.3663472163378192,0.8027578449546975
1642075935.677,0.21153936512764163,0.003827191932830952,0.849961408875328,0.10578005772983481,0.48935517152251284,0.17496210141857402,0.21104649249319285,0.23324111781735646,0.0036630150405247636,0.2012809742873712,0.34255797497880514,0.5521342761108071,0.2120013378765162,0.20459652892776065,0.23543909697582316,0.0988228678543302,0.37349906035097213,0.36347522428784185,0.16502123033371496,0.23239715198014058,0.11833991607537703,0.11880379319826703,0.16486466769591696,0.2026246155740401,0.10501248778985664,0.5409594581553842,0.11089570402892161,0.1089238743086014,0.5379254577986887,0.31911659029296296,0.7958180374010038,0.10997677441608297,0.12069901729658108,0.04836698830503886,0.1908685025179862,0.15913615480063686,0.30535762522752136,0.20211357161290683,0.23103958910165645,0.1258240040258363,0.3663472163378192,0.8027578449546975
1642075950.716,0.211660961353989,0.00380110045430511,0.850486962894645,0.10501385576504785,0.5158987692258231,0.18085764910251714,0.21107553507301358,0.23460992198106895,0.0036744964583399426,0.20080143106693565,0.35902945630063465,0.49046059630874894,0.21156372950887434,0.20313086194387608,0.23644197480391063,0.09802304586081677,0.34733767024854234,0.37525656424303666,0.16375618147564508,0.23249008863489262,0.11926775383107996,0.11950822503498228,0.17113312626174004,0.20264333260955042,0.10506015878005226,0.5092361739547798,0.11019809728142424,0.10793793247904443,0.5253272471364059,0.31945121292762885,0.795051393025934,0.10980145329826554,0.12251756319218444,0.04819641542620636,0.19148965436282617,0.1573374269009702,0.3036585226051525,0.19744638440099682,0.22651071085725644,0.12802529200424795,0.36792091563266144,0.7852559701023474
1642075965.752,0.211660961353989,0.00380110045430511,0.850486962894645,0.10501385576504785,0.5158987692258231,0.18085764910251714,0.21107553507301358,0.23460992198106895,0.0036744964583399426,0.20080143106693565,0.35902945630063465,0.49046059630874894,0.21156372950887434,0.20313086194387608,0.23644197480391063,0.09802304586081677,0.34733767024854234,0.37525656424303666,0.16375618147564508,0.23249008863489262,0.11926775383107996,0.11950822503498228,0.17113312626174004,0.20264333260955042,0.10506015878005226,0.5092361739547798,0.11019809728142424,0.10793793247904443,0.5253272471364059,0.31945121292762885,0.795051393025934,0.10980145329826554,0.12251756319218444,0.04819641542620636,0.19148965436282617,0.1573374269009702,0.3036585226051525,0.19744638440099682,0.22651071085725644,0.12802529200424795,0.36792091563266144,0.7852559701023474
1642075980.85,0.2124135304932636,0.0038464986675226733,0.8519948933544752,0.10596555178221165,0.4971059156364742,0.18180789994553465,0.21214689154054617,0.23449903335156524,0.003674632566225836,0.18995638747323457,0.3588137687093071,0.5066847605598312,0.21245118165564397,0.2036037208194087,0.23710960857532515,0.10289821492242518,0.36549417115602456,0.3514954520491304,0.16359750565669706,0.2319112378329737,0.11936175586260692,0.1196190926035348,0.1711778057619595,0.20384461663529213,0.10629591302813138,0.5138481895512237,0.11049571786707867,0.10928273752288263,0.48815740853712847,0.3198888072437218,0.7968880454268513,0.10982534038335945,0.12237100568284755,0.04841309570617354,0.19139300413281712,0.15329347797726345,0.3055055417147433,0.19342120531107088,0.22535360072696137,0.13219879231371445,0.3686322404216225,0.8029521530204379
1642075995.889,0.2124135304932636,0.0038464986675226733,0.8519948933544752,0.10596555178221165,0.4971059156364742,0.18180789994553465,0.21214689154054617,0.23449903335156524,0.003674632566225836,0.18995638747323457,0.3588137687093071,0.5066847605598312,0.21245118165564397,0.2036037208194087,0.23710960857532515,0.10289821492242518,0.36549417115602456,0.3514954520491304,0.16359750565669706,0.2319112378329737,0.11936175586260692,0.1196190926035348,0.1711778057619595,0.20384461663529213,0.10629591302813138,0.5138481895512237,0.11049571786707867,0.10928273752288263,0.48815740853712847,0.3198888072437218,0.7968880454268513,0.10982534038335945,0.12237100568284755,0.04841309570617354,0.19139300413281712,0.15329347797726345,0.3055055417147433,0.19342120531107088,0.22535360072696137,0.13219879231371445,0.3686322404216225,0.8029521530204379
1642076010.97,0.21180257470218064,0.0038136382689262565,0.8500540614231535,0.10601571662244248,0.47330804800928983,0.1822843165978214,0.21214350628990442,0.23317632800975058,0.0036746887844322567,0.2019817491569038,0.3688236165188551,0.5518153891768166,0.2122492679320411,0.20195867256086603,0.23558058461908526,0.09770807257766234,0.34830982725919224,0.3544909240560822,0.1654547678602123,0.23063500498631911,0.11860922147034397,0.11949958564003463,0.1716768881860668,0.2045262583324399,0.1064075277880474,0.5253937316002154,0.11012361195188923,0.10945773347487482,0.4820670754635558,0.32089430156420345,0.797322765973224,0.11011067506329891,0.12171786269770589,0.04518968618018666,0.18931201634383493,0.15790336059197996,0.3061212518921017,0.20272255444185353,0.24177561215728016,0.13164086294280897,0.36752342665253646,0.7702044766744885
1642076025.985,0.21180257470218064,0.0038136382689262565,0.8500540614231535,0.10601571662244248,0.47330804800928983,0.1822843165978214,0.21214350628990442,0.23317632800975058,0.0036746887844322567,0.2019817491569038,0.3688236165188551,0.5518153891768166,0.2122492679320411,0.20195867256086603,0.23558058461908526,0.09770807257766234,0.34830982725919224,0.3544909240560822,0.1654547678602123,0.23063500498631911,0.11860922147034397,0.11949958564003463,0.1716768881860668,0.2045262583324399,0.1064075277880474,0.5253937316002154,0.11012361195188923,0.10945773347487482,0.4820670754635558,0.32089430156420345,0.797322765973224,0.11011067506329891,0.12171786269770589,0.04518968618018666,0.18931201634383493,0.15790336059197996,0.3061212518921017,0.20272255444185353,0.24177561215728016,0.13164086294280897,0.36752342665253646,0.7702044766744885
1642076041.046,0.21082142851347452,0.0037833634840249977,0.8497376210272712,0.10573302889773628,0.5320924808859472,0.18079078498773485,0.21061054345956093,0.2330756272540897,0.0036351215633347598,0.20243782034752292,0.36981446294744524,0.5550228448247702,0.21107932101447235,0.2015305431981812,0.23639244097007178,0.10255252148377206,0.3548603398416002,0.34487604379606485,0.16288741600834766,0.23024461717120304,0.11873516403867071,0.11961135563703396,0.15871997759496959,0.2046286329418068,0.09860650999616963,0.5445470786961679,0.10954623636257224,0.10959209450671437,0.4704671874675841,0.3183682316761699,0.793775219726713,0.10824340554887596,0.1210919094797302,0.04839902128927846,0.18967018242475836,0.15700916477358745,0.3069420989635278,0.19984512827101963,0.22950654992475175,0.13017917463834083,0.36816580227907975,0.764961606788542
1642076056.083,0.21082142851347452,0.0037833634840249977,0.8497376210272712,0.10573302889773628,0.5320924808859472,0.18079078498773485,0.21061054345956093,0.2330756272540897,0.0036351215633347598,0.20243782034752292,0.36981446294744524,0.5550228448247702,0.21107932101447235,0.2015305431981812,0.23639244097007178,0.10255252148377206,0.3548603398416002,0.34487604379606485,0.16288741600834766,0.23024461717120304,0.11873516403867071,0.11961135563703396,0.15871997759496959,0.2046286329418068,0.09860650999616963,0.5445470786961679,0.10954623636257224,0.10959209450671437,0.4704671874675841,0.3183682316761699,0.793775219726713,0.10824340554887596,0.1210919094797302,0.04839902128927846,0.18967018242475836,0.15700916477358745,0.3069420989635278,0.19984512827101963,0.22950654992475175,0.13017917463834083,0.36816580227907975,0.764961606788542
1642076071.139,0.21032662756175602,0.0037878350818322014,0.8481523368306583,0.10567480519412617,0.5107766019257529,0.1806293767034432,0.21079092612947864,0.2319060030238,0.0036217016758263495,0.20259079293809792,0.35607560113450243,0.5196529772815061,0.21113098970025684,0.20155688911767028,0.23644666912236323,0.09922848609245301,0.35132546949120314,0.34243581501310116,0.16326252796904525,0.23060492816304562,0.11939389791845428,0.11909609217729983,0.16506567965207386,0.20458009243994668,0.10661090597461118,0.5468109263574396,0.10958698850890501,0.11004189249006158,0.4469901227605048,0.31882911052027996,0.7944323862528085,0.10849015877447872,0.12028697106494364,0.04834359048610422,0.18803671368354918,0.14407735243492698,0.30791332942520294,0.20443980266267825,0.2273075712626017,0.12361522753551046,0.36788436951216696,0.8049299248326794
1642076086.185,0.21032662756175602,0.0037878350818322014,0.8481523368306583,0.10567480519412617,0.5107766019257529,0.1806293767034432,0.21079092612947864,0.2319060030238,0.0036217016758263495,0.20259079293809792,0.35607560113450243,0.5196529772815061,0.21113098970025684,0.20155688911767028,0.23644666912236323,0.09922848609245301,0.35132546949120314,0.34243581501310116,0.16326252796904525,0.23060492816304562,0.11939389791845428,0.11909609217729983,0.16506567965207386,0.20458009243994668,0.10661090597461118,0.5468109263574396,0.10958698850890501,0.11004189249006158,0.4469901227605048,0.31882911052027996,0.7944323862528085,0.10849015877447872,0.12028697106494364,0.04834359048610422,0.18803671368354918,0.14407735243492698,0.30791332942520294,0.20443980266267825,0.2273075712626017,0.12361522753551046,0.36788436951216696,0.8049299248326794
