"Time","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-57nxx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gzpgv_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xn8ns_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-772hs_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-79dpj_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-vzxlf_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4nss8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-b42nt_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vkswx_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-vvc8t_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nvzck_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6psst_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-5cqbw_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-sggrc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-hcbvk_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2jjr9_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5vjwk_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-j8zkc_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-7sj5q_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fzhzn_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xn7bs_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gscz2_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-7l2rw_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-mz8xg_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-djhpf_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-2m7ht_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-nhnpx_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-svhrc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-m85d9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-tpjww_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-sw925_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-shwfn_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal"
1636078400.594,0.13898926123156938,0.5207965444073528,0.20319441115860906,0.02941528800236515,0.16309046405830208,0.23285817234229175,0.29736650962197686,0.2855118124317138,0.5300954256476328,0.19976514537332968,0.21011971376472177,0.1088874889631269,0.12791596023809837,0.2871108981188396,0.5066570276377084,0.20080783886444128,0.1054958236540186,0.1465541595616643,0.5449412602409927,0.21922015328009342,0.0343602683060853,0.2904975644481701,0.3418891830257049,0.0038760626181650027,0.3450263543364087,0.3387705235467603,0.11085531784103911,0.15448097860780285,0.24477843552604836,0.14880866900237283,0.5576440082566122,0.5607618057248682,0.1310313125956269,0.1325995065940372,0.34255231137361797,0.5379347549656645,0.005571769105206452,0.502755818341112,0.23164753186491435,0.13667052502052457,0.15215033016217525,0.13257040722148247,0.10673965681054444,0.17672124992767235
1636078415.618,0.1588801018170987,0.5911226168858608,0.228571266286878,0.03285637416386894,0.17853115790335877,0.2609062929616978,0.3292686112077527,0.31787388712043485,0.5979831698776729,0.22612810195959898,0.23678018291888608,0.13051144465353132,0.13797270499286146,0.3242422505149545,0.5707466013718195,0.22864524290384608,0.11775980160181622,0.16533424371072775,0.6303138013007819,0.24812390774154247,0.0358550984226563,0.3220258673266109,0.3818363333261199,0.0037162519610762943,0.368981325306875,0.37867383170639274,0.12481728025846453,0.16770173472749222,0.2714299247714133,0.17408594634719537,0.6273746385267984,0.6338585620705581,0.14541736704155556,0.1439188654137714,0.3818433634564583,0.609904992497288,0.005262591647711947,0.6407405811260114,0.2601941701761836,0.14939959548868795,0.18644358721982063,0.16299024909419008,0.12005873620798294,0.19768681735960814
1636078430.639,0.1588801018170987,0.5911226168858608,0.228571266286878,0.03285637416386894,0.17853115790335877,0.2609062929616978,0.3292686112077527,0.31787388712043485,0.5979831698776729,0.22612810195959898,0.23678018291888608,0.13051144465353132,0.13797270499286146,0.3242422505149545,0.5707466013718195,0.22864524290384608,0.11775980160181622,0.16533424371072775,0.6303138013007819,0.24812390774154247,0.0358550984226563,0.3220258673266109,0.3818363333261199,0.0037162519610762943,0.368981325306875,0.37867383170639274,0.12481728025846453,0.16770173472749222,0.2714299247714133,0.17408594634719537,0.6273746385267984,0.6338585620705581,0.14541736704155556,0.1439188654137714,0.3818433634564583,0.609904992497288,0.005262591647711947,0.6407405811260114,0.2601941701761836,0.14939959548868795,0.18644358721982063,0.16299024909419008,0.12005873620798294,0.19768681735960814
1636078445.67,0.1680581180082385,0.6402808204570178,0.24249364074824808,0.03526418631953045,0.1799914681865466,0.2749979599897978,0.34991708566406493,0.32985165732609883,0.6548464032491459,0.24646988333130965,0.24339817164393812,0.1295559303499827,0.1432593135477386,0.34061990343101634,0.6220880631090178,0.24039114732962835,0.1229194296163254,0.1793637026307877,0.6477758347030182,0.29650051981480835,0.03899666312556642,0.3437284736545556,0.3983966227059106,0.003650994896873664,0.40979154350301106,0.3959145487744629,0.13140370204225377,0.17102860116972254,0.27548693463816387,0.166140674962513,0.6784998674648391,0.6853214203163934,0.14789108202136458,0.15218945793616553,0.39794245858869715,0.6617737912624017,0.005012590371227281,0.6673271789682106,0.2719046709405728,0.15201518439146544,0.1902157299795399,0.15867244226056781,0.12340755734470821,0.2024441258642108
1636078460.71,0.1680581180082385,0.6402808204570178,0.24249364074824808,0.03526418631953045,0.1799914681865466,0.2749979599897978,0.34991708566406493,0.32985165732609883,0.6548464032491459,0.24646988333130965,0.24339817164393812,0.1295559303499827,0.1432593135477386,0.34061990343101634,0.6220880631090178,0.24039114732962835,0.1229194296163254,0.1793637026307877,0.6477758347030182,0.29650051981480835,0.03899666312556642,0.3437284736545556,0.3983966227059106,0.003650994896873664,0.40979154350301106,0.3959145487744629,0.13140370204225377,0.17102860116972254,0.27548693463816387,0.166140674962513,0.6784998674648391,0.6853214203163934,0.14789108202136458,0.15218945793616553,0.39794245858869715,0.6617737912624017,0.005012590371227281,0.6673271789682106,0.2719046709405728,0.15201518439146544,0.1902157299795399,0.15867244226056781,0.12340755734470821,0.2024441258642108
1636078475.73,0.1694254752290977,0.6400001755598858,0.24209026706198908,0.035109065950632165,0.1799524143898381,0.2754361184953699,0.33407147500989665,0.3488558759546061,0.6174143925886776,0.2452294580496042,0.24237260798166388,0.12909773660270935,0.14399648991519973,0.3408294886064228,0.6225144114392738,0.24028753859523486,0.12283056893719044,0.18114436092216313,0.6103764618770846,0.29238969297236195,0.03898398924741033,0.34174171525911984,0.39818496868733316,0.004498021865720758,0.40053545126367723,0.39637170303598923,0.12535471127814563,0.16431903403840625,0.2745232182545674,0.17299396582583754,0.6773163102860108,0.6867488713386241,0.14851466299778227,0.1508958753087467,0.41122628108875703,0.6610545271156397,0.00492142621362961,0.6693079442877976,0.2719971641683163,0.15283784397287847,0.17268340884479882,0.1595597030855369,0.12411389689891625,0.20266712607875514
1636078490.751,0.1694254752290977,0.6400001755598858,0.24209026706198908,0.035109065950632165,0.1799524143898381,0.2754361184953699,0.33407147500989665,0.3488558759546061,0.6174143925886776,0.2452294580496042,0.24237260798166388,0.12909773660270935,0.14399648991519973,0.3408294886064228,0.6225144114392738,0.24028753859523486,0.12283056893719044,0.18114436092216313,0.6103764618770846,0.29238969297236195,0.03898398924741033,0.34174171525911984,0.39818496868733316,0.004498021865720758,0.40053545126367723,0.39637170303598923,0.12535471127814563,0.16431903403840625,0.2745232182545674,0.17299396582583754,0.6773163102860108,0.6867488713386241,0.14851466299778227,0.1508958753087467,0.41122628108875703,0.6610545271156397,0.00492142621362961,0.6693079442877976,0.2719971641683163,0.15283784397287847,0.17268340884479882,0.1595597030855369,0.12411389689891625,0.20266712607875514
1636078505.772,0.16880964283632127,0.6399993613293317,0.242261999423993,0.03510643723230027,0.17949742463891755,0.2749609277784111,0.3481686726159783,0.3320195704978999,0.6556163000837727,0.2356623629528664,0.23684176878681712,0.13440152925253945,0.14339191901961662,0.3405650367630876,0.6237214547789893,0.24052796164227747,0.12306512155568036,0.1809057472712117,0.648209115023907,0.2931175759928091,0.037361409899077436,0.3422594110865972,0.3979829642208992,0.005911063471796446,0.4236327903627146,0.3970702353611452,0.13008110716669646,0.1725195915425914,0.2983297785821843,0.15632447546129224,0.6786833095603118,0.6866944365575378,0.14684546136289567,0.15102376864878178,0.41785009280901897,0.6606397295198114,0.004852321578116829,0.6345044933977875,0.2719887746583699,0.15342577285135567,0.18731588649834444,0.16824173329208592,0.12451721431926031,0.2023833267748405
1636078520.793,0.16880964283632127,0.6399993613293317,0.242261999423993,0.03510643723230027,0.17949742463891755,0.2749609277784111,0.3481686726159783,0.3320195704978999,0.6556163000837727,0.2356623629528664,0.23684176878681712,0.13440152925253945,0.14339191901961662,0.3405650367630876,0.6237214547789893,0.24052796164227747,0.12306512155568036,0.1809057472712117,0.648209115023907,0.2931175759928091,0.037361409899077436,0.3422594110865972,0.3979829642208992,0.005911063471796446,0.4236327903627146,0.3970702353611452,0.13008110716669646,0.1725195915425914,0.2983297785821843,0.15632447546129224,0.6786833095603118,0.6866944365575378,0.14684546136289567,0.15102376864878178,0.41785009280901897,0.6606397295198114,0.004852321578116829,0.6345044933977875,0.2719887746583699,0.15342577285135567,0.18731588649834444,0.16824173329208592,0.12451721431926031,0.2023833267748405
1636078535.832,0.1699155942256916,0.6411310905029073,0.24318091087257723,0.0351353994172547,0.17955041476347555,0.27479626794594636,0.3341442063795401,0.3276953020042812,0.6550000895683049,0.24643689573582025,0.24790878549569026,0.13501889471348671,0.14376301061659122,0.342380381665921,0.62540214541451,0.24135760458910008,0.12441460334296242,0.18196361056944707,0.6361012244434645,0.2940674204491802,0.03402273018120711,0.3433859939890739,0.3969756019767976,0.006823373000287802,0.4091000269424966,0.39618197737896016,0.12961795815170768,0.17328275602438337,0.29303969464439766,0.16651319683173582,0.6796711422106324,0.6862374481062061,0.1481147944599583,0.1457572573887388,0.4159197130211525,0.6513619187145439,0.004895578061016663,0.6942279631620918,0.27210466500802455,0.1530866100541748,0.18392529205337463,0.17513301052285135,0.12534208441203729,0.20140999708015583
1636078550.855,0.1699155942256916,0.6411310905029073,0.24318091087257723,0.0351353994172547,0.17955041476347555,0.27479626794594636,0.3341442063795401,0.3276953020042812,0.6550000895683049,0.24643689573582025,0.24790878549569026,0.13501889471348671,0.14376301061659122,0.342380381665921,0.62540214541451,0.24135760458910008,0.12441460334296242,0.18196361056944707,0.6361012244434645,0.2940674204491802,0.03402273018120711,0.3433859939890739,0.3969756019767976,0.006823373000287802,0.4091000269424966,0.39618197737896016,0.12961795815170768,0.17328275602438337,0.29303969464439766,0.16651319683173582,0.6796711422106324,0.6862374481062061,0.1481147944599583,0.1457572573887388,0.4159197130211525,0.6513619187145439,0.004895578061016663,0.6942279631620918,0.27210466500802455,0.1530866100541748,0.18392529205337463,0.17513301052285135,0.12534208441203729,0.20140999708015583
1636078565.883,0.16981865829904116,0.6404036234788874,0.24295905004960147,0.035194116469398865,0.17918595130329668,0.2738231644102762,0.3232042732860254,0.3398169567118955,0.6442533432050959,0.24193132156650649,0.2331278029241804,0.1345989901216246,0.1435720639430333,0.3421935543400626,0.6244885698489206,0.24116112632803366,0.12437272099890105,0.18125942488923508,0.6793840561089077,0.2792085060710701,0.032342025092711855,0.3429734894739215,0.39551758737581816,0.008122804205205756,0.39806326754161425,0.39587112162485305,0.12417243335801559,0.18163847053856502,0.29581700693185287,0.16498970634466523,0.6804616962387948,0.6867497734105168,0.14898959885106386,0.15118433305336587,0.38784497559409326,0.6617035403338161,0.004892716552528848,0.6953337995123254,0.2717441455640226,0.15195203080777062,0.1850664869550137,0.16972158547762922,0.12407449894040748,0.20105382873764316
1636078580.908,0.16981865829904116,0.6404036234788874,0.24295905004960147,0.035194116469398865,0.17918595130329668,0.2738231644102762,0.3232042732860254,0.3398169567118955,0.6442533432050959,0.24193132156650649,0.2331278029241804,0.1345989901216246,0.1435720639430333,0.3421935543400626,0.6244885698489206,0.24116112632803366,0.12437272099890105,0.18125942488923508,0.6793840561089077,0.2792085060710701,0.032342025092711855,0.3429734894739215,0.39551758737581816,0.008122804205205756,0.39806326754161425,0.39587112162485305,0.12417243335801559,0.18163847053856502,0.29581700693185287,0.16498970634466523,0.6804616962387948,0.6867497734105168,0.14898959885106386,0.15118433305336587,0.38784497559409326,0.6617035403338161,0.004892716552528848,0.6953337995123254,0.2717441455640226,0.15195203080777062,0.1850664869550137,0.16972158547762922,0.12407449894040748,0.20105382873764316
1636078595.932,0.1697090357992576,0.6391287970774405,0.2422691836028996,0.03513388584543424,0.17869019796780272,0.2730935051337676,0.34828630046949316,0.3494752084910616,0.6568075546522113,0.24685342841060062,0.24769352890862284,0.13423578171150852,0.1431475146486736,0.3409577865541807,0.6241642671041313,0.24013402839506415,0.12477422504664241,0.1590373675688293,0.6697770309320947,0.29535961419819734,0.033423804284685624,0.3414964068161461,0.3943366101860179,0.009135060424333059,0.39356025892207686,0.3947976046514884,0.12521162519907106,0.1710170951858132,0.2778085659878249,0.1614685659781247,0.6788547097623133,0.685636192834101,0.14777777934467845,0.15104097724725013,0.4108854103326205,0.629857386633762,0.004749674901758066,0.6959065139529188,0.27188100153565276,0.15245286662791638,0.1825333935412914,0.1697488163727607,0.12429556852543844,0.2006831046496523
