"Time","pod:recommendationservice-w1-5c774597c5-gn92b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-292hj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-t74zp_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-ptn5h_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8c8zj_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xs9zx_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hw7kl_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-jsrrl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-gkplq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-bdbnq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cm7w6_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qsgrg_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wmcg2_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sg79g_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-hjthm_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-sdprd_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-phttj_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-lsm4v_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-kb2d4_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-knrm2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-jbphp_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-6frsh_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xbr6z_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xkzsl_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-b6w2l_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-cfg9c_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-w44sp_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-87bhv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-gzmx4_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-295jj_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-qg5c6_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-nqbfc_service:frontend_node:worker--1.novalocal"
1636587637.043,0.041063074491274595,0.6219596879972187,0.04867831602942582,0.15854138365059542,0.5571469323993035,0.1591710779049511,0.19045294405927496,0.11130473821558892,0.1843083938505725,0.04281703441595009,0.577930782986404,0.5204357813877084,0.13750573852624787,0.11659687202004285,0.11479034404848873,0.512635945592617,0.5114704419203994,0.047179251381108955,0.438832836218618,0.4358749155402336,0.13984239714917715,0.05444232645320138,0.0408415094390525,0.584393455274355,0.03245962884308605,0.1356314155523116,0.11151392085098091,0.00499939088726685,0.5290936023766667,0.018342320857118677,0.45130064510314427,0.17209545484567523,0.02110584489080392,0.5788632359973966,0.04144383605891254,0.18837955947883928,0.14527127696896522,0.051455498146310646,0.4482550997591002,0.16345994388157647,0.6289311164963772,0.14409264047086529,0.5664704833131627,0.5807358389841616
1636587652.065,0.041063074491274595,0.6219596879972187,0.04867831602942582,0.15854138365059542,0.5571469323993035,0.1591710779049511,0.19045294405927496,0.11130473821558892,0.1843083938505725,0.04281703441595009,0.577930782986404,0.5204357813877084,0.13750573852624787,0.11659687202004285,0.11479034404848873,0.512635945592617,0.5114704419203994,0.047179251381108955,0.438832836218618,0.4358749155402336,0.13984239714917715,0.05444232645320138,0.0408415094390525,0.584393455274355,0.03245962884308605,0.1356314155523116,0.11151392085098091,0.00499939088726685,0.5290936023766667,0.018342320857118677,0.45130064510314427,0.17209545484567523,0.02110584489080392,0.5788632359973966,0.04144383605891254,0.18837955947883928,0.14527127696896522,0.051455498146310646,0.4482550997591002,0.16345994388157647,0.6289311164963772,0.14409264047086529,0.5664704833131627,0.5807358389841616
1636587667.089,0.04429756520226351,0.6960535994614673,0.05091597143963676,0.1769849798251848,0.5945284401102338,0.1785671614375955,0.2074956559806771,0.12261060089945329,0.21056634468358626,0.04504892252110294,0.6477263801285558,0.5867101493527795,0.1498436920762968,0.12608646961314102,0.12632209612387604,0.5716290300462213,0.5713700620919644,0.04920122933203311,0.49481720731910317,0.4952455874368235,0.15133470037483818,0.05884573808357979,0.042987376664665664,0.6573058568962398,0.036591459733206606,0.1487653851119991,0.12283766665903603,0.005068057849394934,0.57850854802875,0.018633088188454945,0.5049255929047397,0.18575142167581793,0.022868377808816433,0.6531293503263695,0.041138008670088475,0.20635907332002393,0.17671433278128168,0.05615964704229128,0.5042450090364297,0.18461188952369317,0.7043784353541984,0.14947045044859752,0.5818798653777084,0.6513696886975813
1636587682.116,0.04429756520226351,0.6960535994614673,0.05091597143963676,0.1769849798251848,0.5945284401102338,0.1785671614375955,0.2074956559806771,0.12261060089945329,0.21056634468358626,0.04504892252110294,0.6477263801285558,0.5867101493527795,0.1498436920762968,0.12608646961314102,0.12632209612387604,0.5716290300462213,0.5713700620919644,0.04920122933203311,0.49481720731910317,0.4952455874368235,0.15133470037483818,0.05884573808357979,0.042987376664665664,0.6573058568962398,0.036591459733206606,0.1487653851119991,0.12283766665903603,0.005068057849394934,0.57850854802875,0.018633088188454945,0.5049255929047397,0.18575142167581793,0.022868377808816433,0.6531293503263695,0.041138008670088475,0.20635907332002393,0.17671433278128168,0.05615964704229128,0.5042450090364297,0.18461188952369317,0.7043784353541984,0.14947045044859752,0.5818798653777084,0.6513696886975813
1636587697.151,0.04438335161748279,0.7173765044763608,0.050706723039355625,0.17149126322407307,0.617121687640471,0.18219054253068828,0.20953268204258768,0.12644051675844653,0.1938581193679271,0.045390726988438324,0.6793141179875442,0.5798113369268508,0.14966756514457413,0.1280758012072692,0.1277712252845963,0.5803469931757341,0.5794146608973668,0.049532036757771916,0.5030927333075674,0.48779774751179267,0.15146760042194185,0.06075999689844161,0.04320061923989932,0.6809377176084804,0.03579812660673115,0.148875473593426,0.1275857316254462,0.004904396185828197,0.6131843662923451,0.019151739181310586,0.5106779080327282,0.18630167078733734,0.022959278815194762,0.673917157236988,0.043211691735337246,0.20158292989400467,0.16937952280125573,0.06072088266072748,0.5095771726431881,0.18524764032983182,0.7314450555126998,0.15454804087809645,0.6629321716453758,0.6764574373273936
1636587712.178,0.04438335161748279,0.7173765044763608,0.050706723039355625,0.17149126322407307,0.617121687640471,0.18219054253068828,0.20953268204258768,0.12644051675844653,0.1938581193679271,0.045390726988438324,0.6793141179875442,0.5798113369268508,0.14966756514457413,0.1280758012072692,0.1277712252845963,0.5803469931757341,0.5794146608973668,0.049532036757771916,0.5030927333075674,0.48779774751179267,0.15146760042194185,0.06075999689844161,0.04320061923989932,0.6809377176084804,0.03579812660673115,0.148875473593426,0.1275857316254462,0.004904396185828197,0.6131843662923451,0.019151739181310586,0.5106779080327282,0.18630167078733734,0.022959278815194762,0.673917157236988,0.043211691735337246,0.20158292989400467,0.16937952280125573,0.06072088266072748,0.5095771726431881,0.18524764032983182,0.7314450555126998,0.15454804087809645,0.6629321716453758,0.6764574373273936
1636587727.2,0.04416325238947744,0.7197735403769762,0.05119058551844047,0.1611282616070115,0.6019926045568444,0.1811846154567105,0.20920731321165015,0.12701263549102088,0.20167282399767814,0.04507730288962129,0.6814490371551227,0.658893337517682,0.14999173936161175,0.12802269643449896,0.12754616533183902,0.5813660764969004,0.5810016536021224,0.05010421114128196,0.5042161180685107,0.5090466191214127,0.15102376744076315,0.0592686333985671,0.044804380302832306,0.6814456850150619,0.035515197305516714,0.1487180221918986,0.1271383882508101,0.0050773875749940914,0.6630036394842809,0.017693436783341607,0.5110949143708824,0.18721364622716535,0.022778273871409304,0.6777160729118774,0.04294817842830697,0.21551498229503813,0.17199548631771103,0.056751735903976426,0.5097799073037527,0.18057442660572243,0.7293208670799853,0.14827463437577515,0.6651081531928592,0.6752379967453379
1636587742.233,0.04416325238947744,0.7197735403769762,0.05119058551844047,0.1611282616070115,0.6019926045568444,0.1811846154567105,0.20920731321165015,0.12701263549102088,0.20167282399767814,0.04507730288962129,0.6814490371551227,0.658893337517682,0.14999173936161175,0.12802269643449896,0.12754616533183902,0.5813660764969004,0.5810016536021224,0.05010421114128196,0.5042161180685107,0.5090466191214127,0.15102376744076315,0.0592686333985671,0.044804380302832306,0.6814456850150619,0.035515197305516714,0.1487180221918986,0.1271383882508101,0.0050773875749940914,0.6630036394842809,0.017693436783341607,0.5110949143708824,0.18721364622716535,0.022778273871409304,0.6777160729118774,0.04294817842830697,0.21551498229503813,0.17199548631771103,0.056751735903976426,0.5097799073037527,0.18057442660572243,0.7293208670799853,0.14827463437577515,0.6651081531928592,0.6752379967453379
1636587757.266,0.04433500079318908,0.718588401081049,0.05146423497400207,0.16835212432547614,0.637830786812504,0.18098847085911926,0.20934597931111576,0.1270010151349653,0.20746994774268754,0.04503245481939015,0.6713847720500673,0.6295688547950004,0.14982890133631388,0.12813282421610406,0.12739416666055764,0.5834168076264032,0.5818149560648999,0.05053710223406034,0.5050845232052686,0.510006343353282,0.15118267068669244,0.06035689445945299,0.0444269360925509,0.6824224929964909,0.035167012311203304,0.14916555183149993,0.11751405728233455,0.005049709096073812,0.6366837951640015,0.01804425664738439,0.5120675605568606,0.18811770464752853,0.022840909132313916,0.6815789440930905,0.042786781280284875,0.21426677914516434,0.16890751212135502,0.05700342515192288,0.5103372367147612,0.18353152892724853,0.7312057100206377,0.1540387903373927,0.6469340377813037,0.6750988545778595
1636587772.28,0.04433500079318908,0.718588401081049,0.05146423497400207,0.16835212432547614,0.637830786812504,0.18098847085911926,0.20934597931111576,0.1270010151349653,0.20746994774268754,0.04503245481939015,0.6713847720500673,0.6295688547950004,0.14982890133631388,0.12813282421610406,0.12739416666055764,0.5834168076264032,0.5818149560648999,0.05053710223406034,0.5050845232052686,0.510006343353282,0.15118267068669244,0.06035689445945299,0.0444269360925509,0.6824224929964909,0.035167012311203304,0.14916555183149993,0.11751405728233455,0.005049709096073812,0.6366837951640015,0.01804425664738439,0.5120675605568606,0.18811770464752853,0.022840909132313916,0.6815789440930905,0.042786781280284875,0.21426677914516434,0.16890751212135502,0.05700342515192288,0.5103372367147612,0.18353152892724853,0.7312057100206377,0.1540387903373927,0.6469340377813037,0.6750988545778595
