"Time","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-dvblg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n9sz5_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-6zr2t_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qwl56_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-jntdv_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-627nr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cbjl5_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-s7j5f_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-88mnk_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-gjrmd_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-k4588_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-t5k46_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-n2rfm_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-mct78_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-lhcbs_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-bw5n5_service:frontend_node:worker--2.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-tdxxt_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wmdmb_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mv98x_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-khbkp_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-n75qm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xplch_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-kpxbx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-qghdr_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-x9csq_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-5qc44_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-nzdkv_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7dvd9_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-hclt6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-62jp6_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xdq7g_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-dfjrj_service:frontend_node:worker--1.novalocal"
1636586336.223,0.033792691109900665,0.522063346253267,0.6493007235425989,0.13941932709054014,0.043101871425174146,0.11788710770708116,0.5711685748530624,0.5651849113941667,0.05613552223631571,0.004774570309291036,0.6067041992531927,0.20269528595576627,0.4342718784228652,0.11963407157762543,0.11825087088922101,0.11868368458912713,0.46265484998345835,0.023392872676030546,0.04180370208652805,0.17310844603301354,0.1668096878924636,0.5188954445752564,0.6436608151028563,0.17316680282860253,0.5220248033218378,0.14138678721408054,0.0506496006185686,0.16795994776551054,0.014472539829092662,0.5489177049727083,0.13584732942608052,0.05772119683156021,0.043381872657172096,0.14142865397794244,0.4483577429492775,0.04209787258523302,0.5262662323226308,0.4577407163679425,0.04853015200556207,0.19023754599668935,0.5929680209568668,0.16398599940438413,0.16008458596286845,0.5701108077639037
1636586351.26,0.033792691109900665,0.522063346253267,0.6493007235425989,0.13941932709054014,0.043101871425174146,0.11788710770708116,0.5711685748530624,0.5651849113941667,0.05613552223631571,0.004774570309291036,0.6067041992531927,0.20269528595576627,0.4342718784228652,0.11963407157762543,0.11825087088922101,0.11868368458912713,0.46265484998345835,0.023392872676030546,0.04180370208652805,0.17310844603301354,0.1668096878924636,0.5188954445752564,0.6436608151028563,0.17316680282860253,0.5220248033218378,0.14138678721408054,0.0506496006185686,0.16795994776551054,0.014472539829092662,0.5489177049727083,0.13584732942608052,0.05772119683156021,0.043381872657172096,0.14142865397794244,0.4483577429492775,0.04209787258523302,0.5262662323226308,0.4577407163679425,0.04853015200556207,0.19023754599668935,0.5929680209568668,0.16398599940438413,0.16008458596286845,0.5701108077639037
1636586366.276,0.035938429343318784,0.5689332317839012,0.7183880799851387,0.13702821823647254,0.04452207716528721,0.1274359415790537,0.6361926504221673,0.6696305719929927,0.05282610819085029,0.004366957024638386,0.6729904674510787,0.21088495337914576,0.49775369113727563,0.12636111060307362,0.1259725011581075,0.1266338922912587,0.5006946399036298,0.025248561146550552,0.0453098760806635,0.19548560743138782,0.1775222096326195,0.6110200668652652,0.7078518595699167,0.18324763912548026,0.5696521976803609,0.14911104815520193,0.05135322767857148,0.17751371936863208,0.013077128768653554,0.6005115656850094,0.14613478608458053,0.057474542592366576,0.044176816481716445,0.148412332702812,0.49566047748561093,0.04306504245917065,0.6229239711817891,0.4970526084304693,0.050088955258123485,0.20525393402545533,0.6594822772233848,0.16754493250912972,0.16480456954616146,0.6339850929300173
1636586381.295,0.035938429343318784,0.5689332317839012,0.7183880799851387,0.13702821823647254,0.04452207716528721,0.1274359415790537,0.6361926504221673,0.6696305719929927,0.05282610819085029,0.004366957024638386,0.6729904674510787,0.21088495337914576,0.49775369113727563,0.12636111060307362,0.1259725011581075,0.1266338922912587,0.5006946399036298,0.025248561146550552,0.0453098760806635,0.19548560743138782,0.1775222096326195,0.6110200668652652,0.7078518595699167,0.18324763912548026,0.5696521976803609,0.14911104815520193,0.05135322767857148,0.17751371936863208,0.013077128768653554,0.6005115656850094,0.14613478608458053,0.057474542592366576,0.044176816481716445,0.148412332702812,0.49566047748561093,0.04306504245917065,0.6229239711817891,0.4970526084304693,0.050088955258123485,0.20525393402545533,0.6594822772233848,0.16754493250912972,0.16480456954616146,0.6339850929300173
1636586396.307,0.035846119525721185,0.5703714657243336,0.7191226065135304,0.1511578210792191,0.044483825704153684,0.126845802327015,0.6273695443406508,0.6253447786262895,0.055533422557410825,0.004429473957155761,0.6732143207999028,0.21033847704865305,0.4980943432215103,0.12775349903510666,0.1281260853556412,0.12605923070016897,0.4997423075747952,0.025939212868940412,0.04514707601847961,0.18482411194861303,0.17651413140007516,0.5840878691097559,0.7082194691901087,0.18465356860672788,0.569476739369536,0.15047766953677782,0.05151426283820828,0.18459536913489438,0.012358462572066027,0.5992046359689739,0.1449859538622951,0.056054663122562604,0.043944093235903675,0.1482198866169018,0.48048990084718823,0.04447588322136034,0.6103953543638233,0.4960430065254051,0.05061365165563793,0.20517298145530133,0.6683837947922788,0.17616703141149645,0.1671574050230445,0.6380984211912344
1636586411.343,0.035846119525721185,0.5703714657243336,0.7191226065135304,0.1511578210792191,0.044483825704153684,0.126845802327015,0.6273695443406508,0.6253447786262895,0.055533422557410825,0.004429473957155761,0.6732143207999028,0.21033847704865305,0.4980943432215103,0.12775349903510666,0.1281260853556412,0.12605923070016897,0.4997423075747952,0.025939212868940412,0.04514707601847961,0.18482411194861303,0.17651413140007516,0.5840878691097559,0.7082194691901087,0.18465356860672788,0.569476739369536,0.15047766953677782,0.05151426283820828,0.18459536913489438,0.012358462572066027,0.5992046359689739,0.1449859538622951,0.056054663122562604,0.043944093235903675,0.1482198866169018,0.48048990084718823,0.04447588322136034,0.6103953543638233,0.4960430065254051,0.05061365165563793,0.20517298145530133,0.6683837947922788,0.17616703141149645,0.1671574050230445,0.6380984211912344
1636586426.37,0.03580024293961773,0.5706980221964397,0.7211433305411838,0.15087037396185354,0.044892352553646035,0.12657593252106605,0.6216579753003367,0.6843361243678163,0.051573507972595224,0.004358058460346389,0.6722155007532412,0.21077186617482985,0.49881596662382893,0.11976645330090435,0.12766464330165603,0.1267696084459603,0.5015122568959895,0.027206967185506463,0.0450289554613929,0.1921638050440565,0.17687298490338668,0.6145032357959722,0.7090389589888223,0.1849178763436835,0.5712974014052403,0.1502589572349625,0.05130327401055601,0.1841766171604189,0.011203929440545775,0.5822451990096712,0.14608659159919526,0.05394338990862961,0.0436766840302371,0.1486304987439232,0.49699311265339147,0.04410246466366426,0.6077670312092855,0.4977396924998163,0.05030846273715951,0.2049544607551661,0.6869636861078277,0.16855660143041865,0.17426087230305112,0.6364540578424922
1636586441.394,0.03580024293961773,0.5706980221964397,0.7211433305411838,0.15087037396185354,0.044892352553646035,0.12657593252106605,0.6216579753003367,0.6843361243678163,0.051573507972595224,0.004358058460346389,0.6722155007532412,0.21077186617482985,0.49881596662382893,0.11976645330090435,0.12766464330165603,0.1267696084459603,0.5015122568959895,0.027206967185506463,0.0450289554613929,0.1921638050440565,0.17687298490338668,0.6145032357959722,0.7090389589888223,0.1849178763436835,0.5712974014052403,0.1502589572349625,0.05130327401055601,0.1841766171604189,0.011203929440545775,0.5822451990096712,0.14608659159919526,0.05394338990862961,0.0436766840302371,0.1486304987439232,0.49699311265339147,0.04410246466366426,0.6077670312092855,0.4977396924998163,0.05030846273715951,0.2049544607551661,0.6869636861078277,0.16855660143041865,0.17426087230305112,0.6364540578424922
1636586456.41,0.035774405823130864,0.5731100210826368,0.7233029711446705,0.14614142244456432,0.04520932171685582,0.1267138576817896,0.6452067770036969,0.6733941649201697,0.05087968369078168,0.004417413736564445,0.6725690438508383,0.2110392483920411,0.5026056510735228,0.12818920892914235,0.12142097191815315,0.12699225663915692,0.5049373586879834,0.028513353389537012,0.044800274148341215,0.1832555228570708,0.1777247291509297,0.6215031577991467,0.7076711375136191,0.18546074727627238,0.5717014121954905,0.1506160463870189,0.050986932773711954,0.1845885929366744,0.009007815714247499,0.5903174911665644,0.14673942092243947,0.056523270578602985,0.04359215279083391,0.14905323219010796,0.5005104118698971,0.04392854674963974,0.6289247252193753,0.5018406533164281,0.05019476222248526,0.20515764095382258,0.6930361977303539,0.17348112598324597,0.1732983117320651,0.6437486496401439
1636586471.436,0.035774405823130864,0.5731100210826368,0.7233029711446705,0.14614142244456432,0.04520932171685582,0.1267138576817896,0.6452067770036969,0.6733941649201697,0.05087968369078168,0.004417413736564445,0.6725690438508383,0.2110392483920411,0.5026056510735228,0.12818920892914235,0.12142097191815315,0.12699225663915692,0.5049373586879834,0.028513353389537012,0.044800274148341215,0.1832555228570708,0.1777247291509297,0.6215031577991467,0.7076711375136191,0.18546074727627238,0.5717014121954905,0.1506160463870189,0.050986932773711954,0.1845885929366744,0.009007815714247499,0.5903174911665644,0.14673942092243947,0.056523270578602985,0.04359215279083391,0.14905323219010796,0.5005104118698971,0.04392854674963974,0.6289247252193753,0.5018406533164281,0.05019476222248526,0.20515764095382258,0.6930361977303539,0.17348112598324597,0.1732983117320651,0.6437486496401439
