"Time","pod:frontend-w2-777d8d5dcb-wmd9r_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rpkvb_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-s2zkf_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-g84rz_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6274v_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-p4pq4_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-9spjd_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-w6ntj_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w2-777d8d5dcb-npphw_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-dq9j4_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-75gpr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ggt5b_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-f87gf_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-8xd76_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kt2bj_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2kdlq_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5d9zw_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-v89cg_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-zw29p_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-d48hz_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lqn7w_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-zdtzs_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-z7v6f_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ljz98_service:recommendationservice_node:worker--3","pod:currencyservice-w3-656689488c-5s6jq_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-44fnh_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-btvbr_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-d7fkk_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-mqdwr_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-w74mg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rb559_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5rc7n_service:productcatalogservice_node:worker--2.novalocal"
1636067990.712,0.5286367885557696,0.22265030699180005,0.021883175986979527,0.5184496947551773,0.2269322981217293,0.2857287942281808,0.5157696827502083,0.3422063621209,0.34522590682359544,0.15005138129365095,0.023993826339138144,0.5395595424556273,0.12197807264062026,0.1053243082741891,0.15516518180691324,0.5877391815077537,0.1443329700623358,0.28159956482878507,0.5011961648053682,0.3235196060259405,0.117423025628389,0.12100111759379284,0.5004627458354555,0.19946622469490405,0.1447920990479444,0.017055962030538697,0.10421552742615514,0.10390085435786692,0.15221276634884856,0.12229829247463705,0.19835407950819559,0.0054938323527759046,0.13051147683447661,0.1036689842162469,0.2721547874082271,0.1546185359351166,0.16570386535944492,0.3204314550428692,0.2771349530374838,0.19542422677038931,0.5334681721046404,0.2323896296309158,0.19881986563076298,0.224451545568329
1636068005.735,0.594945563606615,0.2508313045778424,0.023515111771982813,0.5841469035083506,0.27662041259847214,0.3155194250747449,0.5851290148430874,0.38800497424375435,0.4074675237569837,0.1655450862521919,0.027208729650490593,0.6070433865620398,0.13289787241603596,0.11399053232916195,0.18578027261185331,0.628529025562916,0.17513402959310326,0.3159336446394561,0.5627058542378611,0.36310690515682154,0.1316014729887851,0.1353295775446693,0.5655298313776459,0.21595135434288992,0.16336231154728575,0.01855309674223341,0.11790158411451795,0.1150177656534159,0.15852455840760948,0.1368377565249314,0.22012604732749436,0.005225520415242987,0.15044469518840942,0.11526650721622422,0.31336474563692973,0.1773532573606494,0.18329078680060454,0.3612027505028035,0.31271611692736445,0.22419267585755065,0.6046477490646488,0.259973746322827,0.2213099474511771,0.2513785657994911
1636068020.749,0.594945563606615,0.2508313045778424,0.023515111771982813,0.5841469035083506,0.27662041259847214,0.3155194250747449,0.5851290148430874,0.38800497424375435,0.4074675237569837,0.1655450862521919,0.027208729650490593,0.6070433865620398,0.13289787241603596,0.11399053232916195,0.18578027261185331,0.628529025562916,0.17513402959310326,0.3159336446394561,0.5627058542378611,0.36310690515682154,0.1316014729887851,0.1353295775446693,0.5655298313776459,0.21595135434288992,0.16336231154728575,0.01855309674223341,0.11790158411451795,0.1150177656534159,0.15852455840760948,0.1368377565249314,0.22012604732749436,0.005225520415242987,0.15044469518840942,0.11526650721622422,0.31336474563692973,0.1773532573606494,0.18329078680060454,0.3612027505028035,0.31271611692736445,0.22419267585755065,0.6046477490646488,0.259973746322827,0.2213099474511771,0.2513785657994911
1636068035.77,0.6436823521731694,0.2616773778016265,0.024049606225299097,0.6368735857876653,0.2750109965434143,0.33630583415601745,0.6334348938549442,0.4272837341553959,0.4114525351938755,0.16825081815723353,0.028717714883050534,0.6552949746181687,0.14604782241364075,0.12431639302011968,0.17832341057823625,0.6787317152672387,0.17451787472110863,0.33534674130195197,0.6165459871130257,0.3787868459424062,0.13305310925094344,0.135715566461919,0.6164457250607938,0.23586100616859398,0.17013942987947328,0.01951890341881464,0.12191756449823249,0.12074167117186423,0.16694702495614927,0.14073587207552207,0.23821914533193825,0.005258855168043947,0.15964412672381081,0.12188939906791435,0.3342231848266061,0.18715249471525675,0.19003089800377876,0.3777866014658823,0.33558241048545806,0.2388612113179546,0.5954841758959133,0.28064947746775565,0.23888769875342708,0.26314707694222805
1636068050.802,0.6436823521731694,0.2616773778016265,0.024049606225299097,0.6368735857876653,0.2750109965434143,0.33630583415601745,0.6334348938549442,0.4272837341553959,0.4114525351938755,0.16825081815723353,0.028717714883050534,0.6552949746181687,0.14604782241364075,0.12431639302011968,0.17832341057823625,0.6787317152672387,0.17451787472110863,0.33534674130195197,0.6165459871130257,0.3787868459424062,0.13305310925094344,0.135715566461919,0.6164457250607938,0.23586100616859398,0.17013942987947328,0.01951890341881464,0.12191756449823249,0.12074167117186423,0.16694702495614927,0.14073587207552207,0.23821914533193825,0.005258855168043947,0.15964412672381081,0.12188939906791435,0.3342231848266061,0.18715249471525675,0.19003089800377876,0.3777866014658823,0.33558241048545806,0.2388612113179546,0.5954841758959133,0.28064947746775565,0.23888769875342708,0.26314707694222805
1636068065.822,0.6442618333295689,0.2616924412727427,0.02389992763588386,0.6371169715341591,0.28800333218451035,0.3375848914676976,0.6362929455895827,0.39558491235795457,0.3835359869062682,0.16819989625368287,0.028920321480536082,0.65477500937941,0.14590238012365134,0.12332547310785807,0.18166286112332902,0.7316290170667066,0.16129510670628597,0.3369308198823191,0.6197105139375869,0.3779582815423763,0.13344249646506215,0.13616165630803828,0.6179266961691998,0.23565584789766045,0.16998710406151962,0.019553681490139134,0.12253517895489435,0.1218789031488835,0.16769650836179595,0.14143183170030682,0.23986229275493604,0.00458534802507057,0.15469699423002542,0.11188780339837831,0.333240019899235,0.18412559491588026,0.18915477859288765,0.37734008775165906,0.33427876485186403,0.23893494610729987,0.6103284851348793,0.29513898568752717,0.24041429704789985,0.26368086239879956
1636068080.846,0.6442618333295689,0.2616924412727427,0.02389992763588386,0.6371169715341591,0.28800333218451035,0.3375848914676976,0.6362929455895827,0.39558491235795457,0.3835359869062682,0.16819989625368287,0.028920321480536082,0.65477500937941,0.14590238012365134,0.12332547310785807,0.18166286112332902,0.7316290170667066,0.16129510670628597,0.3369308198823191,0.6197105139375869,0.3779582815423763,0.13344249646506215,0.13616165630803828,0.6179266961691998,0.23565584789766045,0.16998710406151962,0.019553681490139134,0.12253517895489435,0.1218789031488835,0.16769650836179595,0.14143183170030682,0.23986229275493604,0.00458534802507057,0.15469699423002542,0.11188780339837831,0.333240019899235,0.18412559491588026,0.18915477859288765,0.37734008775165906,0.33427876485186403,0.23893494610729987,0.6103284851348793,0.29513898568752717,0.24041429704789985,0.26368086239879956
1636068095.869,0.6432718660984795,0.26185965385172794,0.023921951060234224,0.6386298522106263,0.2963501908853934,0.3381242037775412,0.6363644596607129,0.41160470348015954,0.40407461496125985,0.1684515297201124,0.028407465072014196,0.655263937816343,0.14486339661707962,0.12382650906158768,0.18191983867611003,0.6923734955170635,0.16856515393646174,0.33645837806290174,0.6197091686470152,0.37809980224367445,0.13439965642664742,0.13750340089444096,0.6189781239752715,0.2369650695766038,0.16993940351331707,0.019554122122168685,0.12261995325219543,0.122250278737679,0.15904573863780877,0.1422003116571975,0.2402699839062181,0.004790292753940039,0.16091582012611966,0.11784936440243628,0.33449890519849534,0.18307971939777634,0.19004070047712282,0.37734769427935577,0.33636413756727834,0.23979641298573223,0.5753744763432515,0.29465979365990813,0.24012751090335455,0.26399101562115224
1636068110.895,0.6432718660984795,0.26185965385172794,0.023921951060234224,0.6386298522106263,0.2963501908853934,0.3381242037775412,0.6363644596607129,0.41160470348015954,0.40407461496125985,0.1684515297201124,0.028407465072014196,0.655263937816343,0.14486339661707962,0.12382650906158768,0.18191983867611003,0.6923734955170635,0.16856515393646174,0.33645837806290174,0.6197091686470152,0.37809980224367445,0.13439965642664742,0.13750340089444096,0.6189781239752715,0.2369650695766038,0.16993940351331707,0.019554122122168685,0.12261995325219543,0.122250278737679,0.15904573863780877,0.1422003116571975,0.2402699839062181,0.004790292753940039,0.16091582012611966,0.11784936440243628,0.33449890519849534,0.18307971939777634,0.19004070047712282,0.37734769427935577,0.33636413756727834,0.23979641298573223,0.5753744763432515,0.29465979365990813,0.24012751090335455,0.26399101562115224
1636068125.918,0.6429959573154386,0.2615608157133688,0.023828025630673252,0.6373538592185951,0.29182857543398905,0.33907243371134155,0.6361010369628184,0.399792502392546,0.42696991913361193,0.16754161381828714,0.029008352542407162,0.6546172066755369,0.14487589627789765,0.11866550570469062,0.18500523686988468,0.7235103496355235,0.16142202302197903,0.33602547823125717,0.6201372994242231,0.3778958849982601,0.1346658174614225,0.13774806480877994,0.6177456902211149,0.23690798168358995,0.16979509827289602,0.01988343522570525,0.12343717754874163,0.1224061859091671,0.15980315256307248,0.14302403087717203,0.24134141506005669,0.004274122825414044,0.1616857683481494,0.12157129438745469,0.3340527961843438,0.1823616940610938,0.18967894072148256,0.3773510894882851,0.33529837309681676,0.23952398667270008,0.6049062379510843,0.2841208732555488,0.24117008332422463,0.2637959775308905
