"Time","pod:productcatalogservice-w4-5d9b8d854-jrksl_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-7l858_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-t9nq6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-chv7w_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-fl544_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-jvr26_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-pzh48_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-vmwll_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dw8g6_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-b25rp_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-m9q4m_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-f9b7b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-tzsjt_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-m6dc4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-26lgc_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-5jj79_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-97v7d_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-mzgtb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2xcs7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-x7qf6_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vhqhx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-nz882_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-xpdfv_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vq2f4_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-v68dj_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dc8ll_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dxszk_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vv7q9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-gdplf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-g5zcv_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6k6wb_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-rdkff_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-l575w_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-cqpms_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-v6w4g_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-gtsd9_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3"
1636949961.801,0.22940373624020832,0.0038147397604644693,0.49863244484305524,0.0999162751062255,0.20616911661816842,0.44106251650389,0.44015444671088794,0.2909932277586401,0.22351657336895542,0.2920426170947,0.43404337284404043,0.042829866434032665,0.34037211778062504,0.23436737535366176,0.09927379639695472,0.08355579234011724,0.4533034861727354,0.3311255492087053,0.22512604103709516,0.22352746305647275,0.2771513775657264,0.4632696430208466,0.11244139361607554,0.2911684642235495,0.082895055909147,0.19748552914183884,0.19081927380362818,0.4589358249013417,0.2836392504071593,0.18588934482644773,0.1926115255108238,0.20682855961943755,0.43394323226030745,0.11433648121230577,0.08077949831490597,0.32592118884600807,0.08388346638093894,0.33682557794014345,0.4519532836033211,0.107729195943306,0.09992700013411362,0.21654554463908185
1636949976.818,0.25812198529677327,0.0037290750249087115,0.5286048238237269,0.1114635823950208,0.22991184607510126,0.47208957682759817,0.49815504064159505,0.3392171937703533,0.26159309285752486,0.32969272205731576,0.49053873880559623,0.048605841933189585,0.4087259793492244,0.26459362617961446,0.11156811385645996,0.09236829424991222,0.510296289182268,0.37103673646523805,0.253473751812357,0.25054769385218517,0.3150221284862848,0.5194139017707069,0.11729940061278207,0.3261740002203749,0.09056234912856166,0.21938137273387548,0.21702692810295954,0.5177149901929572,0.3289494897343044,0.21424177791848237,0.21480384360082894,0.22887398826420913,0.48919770353132197,0.12508312036670396,0.09138345315692134,0.4028964820300506,0.09279238004683457,0.37752771515998174,0.5078841631769074,0.1161891120986403,0.11116766484484836,0.24357254744994605
1636949991.843,0.25812198529677327,0.0037290750249087115,0.5286048238237269,0.1114635823950208,0.22991184607510126,0.47208957682759817,0.49815504064159505,0.3392171937703533,0.26159309285752486,0.32969272205731576,0.49053873880559623,0.048605841933189585,0.4087259793492244,0.26459362617961446,0.11156811385645996,0.09236829424991222,0.510296289182268,0.37103673646523805,0.253473751812357,0.25054769385218517,0.3150221284862848,0.5194139017707069,0.11729940061278207,0.3261740002203749,0.09056234912856166,0.21938137273387548,0.21702692810295954,0.5177149901929572,0.3289494897343044,0.21424177791848237,0.21480384360082894,0.22887398826420913,0.48919770353132197,0.12508312036670396,0.09138345315692134,0.4028964820300506,0.09279238004683457,0.37752771515998174,0.5078841631769074,0.1161891120986403,0.11116766484484836,0.24357254744994605
1636950006.861,0.29446662695061726,0.0036383071109919634,0.6055617258228715,0.11360261579278676,0.2473374215484268,0.5434801735811847,0.5445900911581162,0.3716456489714772,0.2962677846913771,0.3459843264975918,0.532493092009927,0.05179679996417629,0.4127211673783854,0.2772885936829288,0.11285697548288191,0.09447976121505944,0.5546332872251593,0.3912956949787424,0.26440000129176877,0.2629860585448259,0.3360169119326123,0.5832251106937332,0.13247399637417945,0.3477406533782865,0.09555349826041462,0.23214267647599343,0.23406273260465832,0.5621618602047683,0.3437367579295121,0.23052077129887594,0.23248826187300076,0.24657112794396463,0.5321250151373158,0.12459714577222528,0.09602640773089177,0.44875295147634076,0.0975317050115718,0.3953852437069759,0.5532472753732891,0.1235649797840605,0.11200873012387683,0.2683611153087034
1636950021.885,0.29446662695061726,0.0036383071109919634,0.6055617258228715,0.11360261579278676,0.2473374215484268,0.5434801735811847,0.5445900911581162,0.3716456489714772,0.2962677846913771,0.3459843264975918,0.532493092009927,0.05179679996417629,0.4127211673783854,0.2772885936829288,0.11285697548288191,0.09447976121505944,0.5546332872251593,0.3912956949787424,0.26440000129176877,0.2629860585448259,0.3360169119326123,0.5832251106937332,0.13247399637417945,0.3477406533782865,0.09555349826041462,0.23214267647599343,0.23406273260465832,0.5621618602047683,0.3437367579295121,0.23052077129887594,0.23248826187300076,0.24657112794396463,0.5321250151373158,0.12459714577222528,0.09602640773089177,0.44875295147634076,0.0975317050115718,0.3953852437069759,0.5532472753732891,0.1235649797840605,0.11200873012387683,0.2683611153087034
1636950036.91,0.29467287103895384,0.0036848637184012296,0.573896360971136,0.11229503098381255,0.24687239254982363,0.5285218809749772,0.5446212749079204,0.33883289843389175,0.2902395446239146,0.34517888075572783,0.5319967201940461,0.05175081269916504,0.44223095398797474,0.2761254224568493,0.11187694268078899,0.09427870204079697,0.5540181271244013,0.389798414792438,0.263182982947829,0.2623953036145361,0.3418531266153113,0.5847930670240487,0.12413998371158282,0.34684753000386215,0.09515265440669321,0.23251968317919142,0.23469423424854582,0.5618879328426,0.34128733545695983,0.2265528676729413,0.2220835647250789,0.2488752443240389,0.5314570694500065,0.12639783557187476,0.09556900717201608,0.4069091647230412,0.09692215267605411,0.39584339360017223,0.5529187300148276,0.12045185879747357,0.11167486508328808,0.261389608859855
1636950051.94,0.29467287103895384,0.0036848637184012296,0.573896360971136,0.11229503098381255,0.24687239254982363,0.5285218809749772,0.5446212749079204,0.33883289843389175,0.2902395446239146,0.34517888075572783,0.5319967201940461,0.05175081269916504,0.44223095398797474,0.2761254224568493,0.11187694268078899,0.09427870204079697,0.5540181271244013,0.389798414792438,0.263182982947829,0.2623953036145361,0.3418531266153113,0.5847930670240487,0.12413998371158282,0.34684753000386215,0.09515265440669321,0.23251968317919142,0.23469423424854582,0.5618879328426,0.34128733545695983,0.2265528676729413,0.2220835647250789,0.2488752443240389,0.5314570694500065,0.12639783557187476,0.09556900717201608,0.4069091647230412,0.09692215267605411,0.39584339360017223,0.5529187300148276,0.12045185879747357,0.11167486508328808,0.261389608859855
1636950066.96,0.29494799492721924,0.003607283443392316,0.5798262806558441,0.11230968607081418,0.2423971333701966,0.5432568775189531,0.543835727818561,0.3733721042421744,0.27403993919892194,0.3445488877095074,0.5323434712178452,0.051987929081136454,0.4262603911016851,0.27646097272647396,0.11221542636870448,0.09422805057461267,0.5561890168952355,0.38953736857794463,0.26332709716477753,0.26321647438270146,0.3175092050190722,0.6068392497134164,0.12962803089147965,0.3460158249993135,0.0941355668625489,0.23255197668893202,0.23480292192144664,0.5622584576528775,0.3426668573327026,0.23213212395231436,0.2325497865543181,0.24801919966500952,0.5315125130293556,0.12627970536589267,0.09626240665209085,0.4058193711400497,0.09700943977647551,0.3972844750534581,0.5525760472231063,0.11938668336062827,0.11198533342759227,0.2551760479299722
1636950081.99,0.29494799492721924,0.003607283443392316,0.5798262806558441,0.11230968607081418,0.2423971333701966,0.5432568775189531,0.543835727818561,0.3733721042421744,0.27403993919892194,0.3445488877095074,0.5323434712178452,0.051987929081136454,0.4262603911016851,0.27646097272647396,0.11221542636870448,0.09422805057461267,0.5561890168952355,0.38953736857794463,0.26332709716477753,0.26321647438270146,0.3175092050190722,0.6068392497134164,0.12962803089147965,0.3460158249993135,0.0941355668625489,0.23255197668893202,0.23480292192144664,0.5622584576528775,0.3426668573327026,0.23213212395231436,0.2325497865543181,0.24801919966500952,0.5315125130293556,0.12627970536589267,0.09626240665209085,0.4058193711400497,0.09700943977647551,0.3972844750534581,0.5525760472231063,0.11938668336062827,0.11198533342759227,0.2551760479299722
1636950097.009,0.26983508198062184,0.0036263629596756377,0.58707835483645,0.11172094905400182,0.2478273058792019,0.5429080526665948,0.5443855457450015,0.35086701393170466,0.29352922432145545,0.345811701505748,0.5321613544690935,0.052210568534665,0.4111228540310119,0.2771947168835512,0.11218208638641282,0.09496777713949325,0.5552209326913873,0.3882521351110008,0.26288581583397774,0.2634755341091637,0.34230664099663277,0.5884626804183464,0.1318291950530521,0.3477831508569504,0.09428739954783397,0.23296869858586564,0.23514108216109192,0.5612871555894401,0.34259086918230397,0.23224844486852944,0.22247457068869342,0.2478916542604803,0.5320393107549577,0.11789546094554659,0.09546371319608235,0.4278597026488953,0.09334463888892469,0.39652037339117063,0.5522570264325243,0.12541972551604139,0.11159044472971988,0.2590042416019655
