"Time","pod:productcatalogservice-w3-5d9b8d854-hdlz8_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-twnq4_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-x5qvs_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-plvtg_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-t4279_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-5ft9w_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-d2xjd_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-xbqlp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-h4g7n_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-xk6tx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-2s5sr_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-49kj6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-wqt28_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-wwbqh_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-nmxm4_service:frontend_node:worker--2","pod:recommendationservice-w3-6855bd669b-dvmtd_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-x4fnc_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-jf8c4_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-k76h7_service:recommendationservice_node:worker--2","pod:currencyservice-w2-656689488c-prxb4_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-hn982_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-qhdls_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-k22wb_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-vpwfv_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-gwdrc_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-bbsdp_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-z4v8g_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w3-76766bdfb6-qljjp_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-g5klm_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-8xtmk_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-ffr79_service:adservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-zc8lf_service:frontend_node:worker--1.novalocal","pod:cartservice-w3-6d5d8bb6bc-rn8rm_service:cartservice_node:worker--3.novalocal","pod:cartservice-w1-59ff89795c-vltw1_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-rr7ss_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-bb7pc_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-g9xkg_service:currencyservice_node:worker--2","pod:redis-cart-w3-5fdf77f88c-9llhv_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-j8rk8_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-4mlm8_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-srnpj_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-gnj9r_service:recommendationservice_node:worker--2"
1638838015.579,0.2074742359734223,0.16831593142813606,0.059835775800809614,0.16163972086686132,0.1643174709723268,0.43110150472617936,0.19364846714801823,0.1929405457966642,0.07263997879244677,0.431263001448765,0.4960648357984079,0.49404801239986784,0.17042701914403058,0.5350635385370978,0.47908967475369796,0.07720039110992005,0.43215509127339824,0.061416991194738216,0.05862916709287057,0.43125992597699814,0.47086351096458334,0.5384697186735417,0.2103207784468462,0.07998524132591801,0.49067885653517257,0.479556566795126,0.0710723960176727,0.30815273704539614,0.4681958665462192,0.061649623716779095,0.33703398191673895,0.529077040745997,0.26854603961008955,0.2748381675995204,0.47843741448287636,0.029594679286783075,0.4282875936720386,0.0034741476776982763,0.06278313355856069,0.5019002217027443,0.49147020360726523,0.05798911057834296
1638838030.61,0.2074742359734223,0.16831593142813606,0.059835775800809614,0.16163972086686132,0.1643174709723268,0.43110150472617936,0.19364846714801823,0.1929405457966642,0.07263997879244677,0.431263001448765,0.4960648357984079,0.49404801239986784,0.17042701914403058,0.5350635385370978,0.47908967475369796,0.07720039110992005,0.43215509127339824,0.061416991194738216,0.05862916709287057,0.43125992597699814,0.47086351096458334,0.5384697186735417,0.2103207784468462,0.07998524132591801,0.49067885653517257,0.479556566795126,0.0710723960176727,0.30815273704539614,0.4681958665462192,0.061649623716779095,0.33703398191673895,0.529077040745997,0.26854603961008955,0.2748381675995204,0.47843741448287636,0.029594679286783075,0.4282875936720386,0.0034741476776982763,0.06278313355856069,0.5019002217027443,0.49147020360726523,0.05798911057834296
1638838045.641,0.23689981254101905,0.17949947400591626,0.06302285038191435,0.17725665381775996,0.17931142461443367,0.5022686757226322,0.20463465542242665,0.20291051655375286,0.07410384676541105,0.46931533343404297,0.5463907262689521,0.5449383665569871,0.18226041620795888,0.5917418122987794,0.5591113273863131,0.08630659926454694,0.4684525253599028,0.06423924581683188,0.06454241597277938,0.4650479554107715,0.5422626622279386,0.6536112011121381,0.22993001101498006,0.08354218929226366,0.5413360099553532,0.5179183999545807,0.07238476368874985,0.3471749420357594,0.5572135980733375,0.06427264058606312,0.3382602538234732,0.5833540855999617,0.2855107840006518,0.2940505448922138,0.5184062303022171,0.030281398449775787,0.4648404901146761,0.0036578329492613047,0.06549420192730607,0.5249164785260704,0.5424681011241758,0.06241685872796306
1638838060.683,0.23689981254101905,0.17949947400591626,0.06302285038191435,0.17725665381775996,0.17931142461443367,0.5022686757226322,0.20463465542242665,0.20291051655375286,0.07410384676541105,0.46931533343404297,0.5463907262689521,0.5449383665569871,0.18226041620795888,0.5917418122987794,0.5591113273863131,0.08630659926454694,0.4684525253599028,0.06423924581683188,0.06454241597277938,0.4650479554107715,0.5422626622279386,0.6536112011121381,0.22993001101498006,0.08354218929226366,0.5413360099553532,0.5179183999545807,0.07238476368874985,0.3471749420357594,0.5572135980733375,0.06427264058606312,0.3382602538234732,0.5833540855999617,0.2855107840006518,0.2940505448922138,0.5184062303022171,0.030281398449775787,0.4648404901146761,0.0036578329492613047,0.06549420192730607,0.5249164785260704,0.5424681011241758,0.06241685872796306
1638838075.697,0.22889473935748347,0.18047127945432898,0.0634757995169042,0.177645826356075,0.17941220092394433,0.5042410374455043,0.20490044937010982,0.20358890509294936,0.07471190908912058,0.4699309989651508,0.5482491039277066,0.5456808142375985,0.18234710554260458,0.5943633986570455,0.5605347188171185,0.08672889115213556,0.4683143851765671,0.062143031468093676,0.06181635895509756,0.4668892332604442,0.5324586321319451,0.6375553385110645,0.22231347444872807,0.08217177897381878,0.5424682622441858,0.5188442439668373,0.07150651829617796,0.3021079892968402,0.5360236410690196,0.06403089844566456,0.32164557523928516,0.5870410255249557,0.27948869251236874,0.2951299565131353,0.5195675066364634,0.030338884423313686,0.46391817132168933,0.003690323885310197,0.06532877535392884,0.5575835670187441,0.5320879276963291,0.0577484399400445
1638838090.731,0.22889473935748347,0.18047127945432898,0.0634757995169042,0.177645826356075,0.17941220092394433,0.5042410374455043,0.20490044937010982,0.20358890509294936,0.07471190908912058,0.4699309989651508,0.5482491039277066,0.5456808142375985,0.18234710554260458,0.5943633986570455,0.5605347188171185,0.08672889115213556,0.4683143851765671,0.062143031468093676,0.06181635895509756,0.4668892332604442,0.5324586321319451,0.6375553385110645,0.22231347444872807,0.08217177897381878,0.5424682622441858,0.5188442439668373,0.07150651829617796,0.3021079892968402,0.5360236410690196,0.06403089844566456,0.32164557523928516,0.5870410255249557,0.27948869251236874,0.2951299565131353,0.5195675066364634,0.030338884423313686,0.46391817132168933,0.003690323885310197,0.06532877535392884,0.5575835670187441,0.5320879276963291,0.0577484399400445
1638838105.76,0.23776415933616155,0.18182641832110216,0.0638387407596015,0.1775930985206759,0.17157051231250298,0.5179288946645296,0.20547785892084328,0.20464212501427675,0.07529562727095096,0.46961046850379606,0.5488149172391166,0.5460784896143409,0.183001192572273,0.5961659490396984,0.5462929497141307,0.08724452750202223,0.46784086476121045,0.06463279506033734,0.06251169831074979,0.4665206280481392,0.5499550393136885,0.6578997401590273,0.2222685236164473,0.08175162379810838,0.5424170563695963,0.5209320828286759,0.07186974626412848,0.3031049903166071,0.551854944093623,0.06461330654532327,0.31261296982768094,0.5892042245149163,0.28895742082293696,0.29640266865370835,0.5207698833659228,0.03048182716026375,0.46363699195450614,0.0034874262028460716,0.06555479025632478,0.556550364079188,0.5433218817739254,0.062335183569101796
1638838120.798,0.23776415933616155,0.18182641832110216,0.0638387407596015,0.1775930985206759,0.17157051231250298,0.5179288946645296,0.20547785892084328,0.20464212501427675,0.07529562727095096,0.46961046850379606,0.5488149172391166,0.5460784896143409,0.183001192572273,0.5961659490396984,0.5462929497141307,0.08724452750202223,0.46784086476121045,0.06463279506033734,0.06251169831074979,0.4665206280481392,0.5499550393136885,0.6578997401590273,0.2222685236164473,0.08175162379810838,0.5424170563695963,0.5209320828286759,0.07186974626412848,0.3031049903166071,0.551854944093623,0.06461330654532327,0.31261296982768094,0.5892042245149163,0.28895742082293696,0.29640266865370835,0.5207698833659228,0.03048182716026375,0.46363699195450614,0.0034874262028460716,0.06555479025632478,0.556550364079188,0.5433218817739254,0.062335183569101796
1638838135.999,0.2183921303816896,0.18204274931468664,0.06370074758099213,0.1777796703903039,0.18025125909843043,0.48562359619170165,0.20481554377413952,0.20414756975802345,0.07450600062146613,0.4701695515619495,0.5494471750103003,0.5464883707543411,0.18333974696512517,0.5957176091668596,0.561073753289805,0.08982131480143929,0.46789303950702776,0.0647511100740405,0.06559814150756986,0.4671761372753829,0.5645305068169362,0.6268422741192058,0.23599670531557987,0.08096443278144785,0.5422492521316046,0.5205841842475464,0.07105100193198063,0.30701685357980774,0.5424058847486857,0.0644867934319949,0.3084231830219448,0.5896231873392241,0.2860170456531262,0.2967583186328682,0.5206528918958444,0.03064478688222442,0.46514573779905405,0.00360398801858434,0.0652721424033835,0.5576348577937016,0.5186176847555558,0.06278126879768006
1638838151.036,0.2183921303816896,0.18204274931468664,0.06370074758099213,0.1777796703903039,0.18025125909843043,0.48562359619170165,0.20481554377413952,0.20414756975802345,0.07450600062146613,0.4701695515619495,0.5494471750103003,0.5464883707543411,0.18333974696512517,0.5957176091668596,0.561073753289805,0.08982131480143929,0.46789303950702776,0.0647511100740405,0.06559814150756986,0.4671761372753829,0.5645305068169362,0.6268422741192058,0.23599670531557987,0.08096443278144785,0.5422492521316046,0.5205841842475464,0.07105100193198063,0.30701685357980774,0.5424058847486857,0.0644867934319949,0.3084231830219448,0.5896231873392241,0.2860170456531262,0.2967583186328682,0.5206528918958444,0.03064478688222442,0.46514573779905405,0.00360398801858434,0.0652721424033835,0.5576348577937016,0.5186176847555558,0.06278126879768006
