"Time","pod:productcatalogservice-w1-56c4dd84bf-rhbr6_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-kgscb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g876d_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-q4nbp_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vp79p_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-4nnpm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-w9p59_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-b48z2_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-8hh9s_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-qmk87_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-cj2m4_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rq7vg_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fdng2_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9t6j5_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-6f54n_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ct67h_service:frontend_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-qkngq_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6fxxx_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9q9sj_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5k2xs_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7cf4f_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-kgq84_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-vjg2n_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-pbt25_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-v9hhh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-6rp7s_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9cddx_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-6vbd5_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pv9pd_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-ftnf4_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9mc4v_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-tkk8k_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-ptl29_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-k752d_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-rrkjw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-vt9jw_service:currencyservice_node:worker--3"
1636960368.489,0.19817101324178174,0.47152662438140447,0.20031294093403812,0.3023985110052083,0.5075031823573112,0.29941833394896405,0.450395028339746,0.22433096207086473,0.30447967385386676,0.08804560955374818,0.5010341233824374,0.228539064876922,0.4750340338776372,0.19835963202568746,0.08914043263758738,0.005397154296027299,0.12092716060235116,0.2652131193035462,0.451291150960747,0.20346866792244522,0.2310012552829212,0.44304049068360146,0.1814117941138359,0.2430159624624432,0.12330752970655723,0.09270500444154693,0.040384436610101285,0.12087012023418323,0.37908140122745493,0.46891541732223324,0.4748724427952834,0.2249723892420267,0.0998628422075822,0.34340370236073114,0.342409082704341,0.24262650846537,0.2993720832478776,0.10075871580415145,0.08755924046378229,0.3681648464888456,0.10185788323453296,0.2916986370948722
1636960383.528,0.22468349754133204,0.5243308619719885,0.2229423800923384,0.3472813968316667,0.5756082152572597,0.3391525717843811,0.5086159163937706,0.25085309662103966,0.3427391096008079,0.0983637074588477,0.5334543516039583,0.2603751561500095,0.5364107941415082,0.2230174483519572,0.09746937666658383,0.005208765674257043,0.12033822262315551,0.29228195345496744,0.5088092795754884,0.2340648430371913,0.261989758400462,0.506592605802308,0.22690779121143978,0.27891822826679824,0.12969770662630917,0.10319034600492191,0.04558539561274335,0.13504921543835335,0.43101289601377846,0.527718431084453,0.5344657074007515,0.25129230345559234,0.1095976153875649,0.3827590272561317,0.38451443903031757,0.271017752979342,0.33821209759540893,0.1122304024972153,0.09655912872287264,0.43961942534060855,0.11078310474809426,0.3195867222661312
1636960398.548,0.22468349754133204,0.5243308619719885,0.2229423800923384,0.3472813968316667,0.5756082152572597,0.3391525717843811,0.5086159163937706,0.25085309662103966,0.3427391096008079,0.0983637074588477,0.5334543516039583,0.2603751561500095,0.5364107941415082,0.2230174483519572,0.09746937666658383,0.005208765674257043,0.12033822262315551,0.29228195345496744,0.5088092795754884,0.2340648430371913,0.261989758400462,0.506592605802308,0.22690779121143978,0.27891822826679824,0.12969770662630917,0.10319034600492191,0.04558539561274335,0.13504921543835335,0.43101289601377846,0.527718431084453,0.5344657074007515,0.25129230345559234,0.1095976153875649,0.3827590272561317,0.38451443903031757,0.271017752979342,0.33821209759540893,0.1122304024972153,0.09655912872287264,0.43961942534060855,0.11078310474809426,0.3195867222661312
1636960413.577,0.24015446895298892,0.5702512375572211,0.2360933740030619,0.3708286971268524,0.5692398984908333,0.35949122838291103,0.5536594703606637,0.2616725742589112,0.35419797573774403,0.10343825613374755,0.597290167159416,0.27196368180597547,0.5754471467583652,0.2377728394588148,0.10292775608788254,0.005181586478967203,0.13795337756504933,0.2859567795497341,0.5527579403979395,0.24536956131527662,0.2729083755202474,0.5432912624642323,0.23763583577872113,0.2731607738103263,0.13342437716246114,0.10479286147904121,0.04747000852872009,0.14067566677946275,0.4063930648858577,0.5654434768461029,0.5735295490410213,0.26111223730054334,0.11220635138056935,0.3990158735604117,0.40104183869616883,0.2936208980020705,0.3584588461999646,0.11201942021572847,0.09942995853435918,0.44210747940026285,0.11235263629213782,0.3543264375303634
1636960428.603,0.24015446895298892,0.5702512375572211,0.2360933740030619,0.3708286971268524,0.5692398984908333,0.35949122838291103,0.5536594703606637,0.2616725742589112,0.35419797573774403,0.10343825613374755,0.597290167159416,0.27196368180597547,0.5754471467583652,0.2377728394588148,0.10292775608788254,0.005181586478967203,0.13795337756504933,0.2859567795497341,0.5527579403979395,0.24536956131527662,0.2729083755202474,0.5432912624642323,0.23763583577872113,0.2731607738103263,0.13342437716246114,0.10479286147904121,0.04747000852872009,0.14067566677946275,0.4063930648858577,0.5654434768461029,0.5735295490410213,0.26111223730054334,0.11220635138056935,0.3990158735604117,0.40104183869616883,0.2936208980020705,0.3584588461999646,0.11201942021572847,0.09942995853435918,0.44210747940026285,0.11235263629213782,0.3543264375303634
1636960443.645,0.24010449450655608,0.5530147996200911,0.23594824979092685,0.3489681904750733,0.6245370746218544,0.3600064478571582,0.5544798976556518,0.2617068301555485,0.3516046935723616,0.10367265678995696,0.6432622681148007,0.27202555560986164,0.5749080351164988,0.23849909906400063,0.10245767543430456,0.004998872866869668,0.1384672150288912,0.26586307263497583,0.5533597652105571,0.25103206157770974,0.2682870032737069,0.5401685881827474,0.23791943348439792,0.2805075022155817,0.12888883589330458,0.10541470685546336,0.047396419174466124,0.13660399413119392,0.43259371742325936,0.5648422668730781,0.5734623635650609,0.26155913430136435,0.11276648004533404,0.3994849147710168,0.40055529109759835,0.268643858987854,0.3580530340707272,0.11192459740066832,0.10227534427770194,0.4301948248753938,0.11170591903233403,0.3524062416454181
1636960458.66,0.24010449450655608,0.5530147996200911,0.23594824979092685,0.3489681904750733,0.6245370746218544,0.3600064478571582,0.5544798976556518,0.2617068301555485,0.3516046935723616,0.10367265678995696,0.6432622681148007,0.27202555560986164,0.5749080351164988,0.23849909906400063,0.10245767543430456,0.004998872866869668,0.1384672150288912,0.26586307263497583,0.5533597652105571,0.25103206157770974,0.2682870032737069,0.5401685881827474,0.23791943348439792,0.2805075022155817,0.12888883589330458,0.10541470685546336,0.047396419174466124,0.13660399413119392,0.43259371742325936,0.5648422668730781,0.5734623635650609,0.26155913430136435,0.11276648004533404,0.3994849147710168,0.40055529109759835,0.268643858987854,0.3580530340707272,0.11192459740066832,0.10227534427770194,0.4301948248753938,0.11170591903233403,0.3524062416454181
1636960473.681,0.24053984824094096,0.5673988099286273,0.23548165181817882,0.369290155953715,0.6279046300346318,0.3601897984058491,0.555837124943028,0.2625090490725906,0.33347713796922285,0.09853102089048434,0.6417788657518525,0.27200680169402147,0.5749155419890375,0.2397078665394135,0.10345079300103469,0.005180998402013646,0.13252232214469106,0.25913986563141056,0.5546421694426504,0.2509637698714568,0.26905304430685106,0.5135250789820869,0.23789005624785936,0.2957003795693157,0.13884207438466756,0.10522126224482087,0.04715536080380776,0.14123085913844385,0.40967408898721275,0.5646483574797413,0.5736674610205605,0.26225506184489167,0.11374580620402261,0.39955648165176466,0.401000294187752,0.2741993083706767,0.35809631987466994,0.11285759457888754,0.10169523763546418,0.4132949930502594,0.11184682598644405,0.35195218475004636
1636960488.704,0.24053984824094096,0.5673988099286273,0.23548165181817882,0.369290155953715,0.6279046300346318,0.3601897984058491,0.555837124943028,0.2625090490725906,0.33347713796922285,0.09853102089048434,0.6417788657518525,0.27200680169402147,0.5749155419890375,0.2397078665394135,0.10345079300103469,0.005180998402013646,0.13252232214469106,0.25913986563141056,0.5546421694426504,0.2509637698714568,0.26905304430685106,0.5135250789820869,0.23789005624785936,0.2957003795693157,0.13884207438466756,0.10522126224482087,0.04715536080380776,0.14123085913844385,0.40967408898721275,0.5646483574797413,0.5736674610205605,0.26225506184489167,0.11374580620402261,0.39955648165176466,0.401000294187752,0.2741993083706767,0.35809631987466994,0.11285759457888754,0.10169523763546418,0.4132949930502594,0.11184682598644405,0.35195218475004636
1636960503.735,0.2392797522352419,0.5671297918845455,0.23614669401552757,0.3875665778263844,0.5984153724932977,0.35787521734596317,0.5540273669559213,0.2618653445993599,0.34780877842132807,0.10318066274325377,0.6294893050819981,0.27955391647670136,0.5774474810334231,0.23792639330949378,0.10252513435391311,0.005138676123410801,0.13182010773213693,0.2509437010009444,0.5509645291239796,0.2500363215878736,0.2690560428702655,0.537172141067152,0.23359409621506289,0.2735666217508484,0.11848722260625001,0.10429149297692383,0.046049212042410276,0.13701716651299042,0.4136346209300194,0.5618129522783526,0.5716339237017338,0.26252434696335025,0.11347729722693953,0.39820880293463834,0.39903473205175566,0.2971241990434626,0.3557774954543711,0.11202932889931391,0.10167920490940922,0.43740882939543807,0.11156819726912934,0.3390503269090786
