"Time","pod:productcatalogservice-w4-5d9b8d854-x8wkb_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-xqbkf_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-m9v4f_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-rldp8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-74wcg_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-dv2ll_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-djdzr_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rkjp5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-9n6bj_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-rkngm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-s4c6q_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-vsbwd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nsxz2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mzg4h_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-z2g9c_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-bq8s8_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-xb8fj_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fkhxn_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-wgmxb_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jrvlf_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-f5lvd_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hbb44_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qjj64_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xw8sr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2xq8b_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-7wmf6_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-j92zh_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-lvc8q_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-2kqx2_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-mmvl8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zp2g7_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-h789c_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-lndxl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-z6jp2_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5t9pq_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xrnk2_service:recommendationservice_node:worker--4.novalocal"
1636955162.005,0.2606884328820072,0.22458038414848022,0.49556710005518523,0.025059037381706065,0.10852332786586211,0.2513995495272601,0.21280082032653577,0.3748788841275772,0.320495641937451,0.47874391775568104,0.503503036248343,0.459675527880173,0.5065118373908334,0.2597185395827752,0.5115258639571221,0.10800507838827084,0.31773241964002197,0.4784352076156031,0.5631340809593097,0.3710082383445544,0.24436932164547764,0.23662420814836996,0.31341646565711945,0.09243350215632029,0.13803142320420517,0.24461796455655124,0.21834070254478213,0.3693208911637886,0.2425781039450409,0.10807028460754045,0.3273617776336103,0.09501892185435157,0.21676777118696824,0.027028765807690237,0.3892511191759306,0.3416028509362482,0.21607687656164287,0.0953649169691054,0.508838696413912,0.09367013632556177,0.1287569146113004,0.13552205862842975
1636955177.176,0.2606884328820072,0.22458038414848022,0.49556710005518523,0.025059037381706065,0.10852332786586211,0.2513995495272601,0.21280082032653577,0.3748788841275772,0.320495641937451,0.47874391775568104,0.503503036248343,0.459675527880173,0.5065118373908334,0.2597185395827752,0.5115258639571221,0.10800507838827084,0.31773241964002197,0.4784352076156031,0.5631340809593097,0.3710082383445544,0.24436932164547764,0.23662420814836996,0.31341646565711945,0.09243350215632029,0.13803142320420517,0.24461796455655124,0.21834070254478213,0.3693208911637886,0.2425781039450409,0.10807028460754045,0.3273617776336103,0.09501892185435157,0.21676777118696824,0.027028765807690237,0.3892511191759306,0.3416028509362482,0.21607687656164287,0.0953649169691054,0.508838696413912,0.09367013632556177,0.1287569146113004,0.13552205862842975
1636955192.198,0.29083826475424884,0.2501599265842399,0.5574275488359625,0.02693597477184962,0.11382505861055678,0.25562610299066046,0.22976241176028286,0.4159770551750617,0.3569294533402677,0.5365045318960449,0.5621643687356798,0.5442594278226597,0.6192010173956741,0.2770600084828543,0.5691254383522714,0.11526417406642289,0.35148780935048984,0.5319538191405015,0.5709894148808334,0.406093122698689,0.26453284927607124,0.22355359182627804,0.3532906665830877,0.10182344111563624,0.1377728697901745,0.2719337647913752,0.23965894332272175,0.4041281226716401,0.2640288446766365,0.11526675984381057,0.361923035372377,0.10150155299554522,0.2336685420123727,0.02917684794087661,0.4086680360139252,0.3840038917559457,0.2348724896651704,0.10144048679620252,0.5673308541779977,0.10085926450050614,0.13982246939210008,0.13735454749146725
1636955207.22,0.29083826475424884,0.2501599265842399,0.5574275488359625,0.02693597477184962,0.11382505861055678,0.25562610299066046,0.22976241176028286,0.4159770551750617,0.3569294533402677,0.5365045318960449,0.5621643687356798,0.5442594278226597,0.6192010173956741,0.2770600084828543,0.5691254383522714,0.11526417406642289,0.35148780935048984,0.5319538191405015,0.5709894148808334,0.406093122698689,0.26453284927607124,0.22355359182627804,0.3532906665830877,0.10182344111563624,0.1377728697901745,0.2719337647913752,0.23965894332272175,0.4041281226716401,0.2640288446766365,0.11526675984381057,0.361923035372377,0.10150155299554522,0.2336685420123727,0.02917684794087661,0.4086680360139252,0.3840038917559457,0.2348724896651704,0.10144048679620252,0.5673308541779977,0.10085926450050614,0.13982246939210008,0.13735454749146725
1636955222.235,0.29033110408147844,0.25058267816248925,0.5620384625276224,0.0268685495598879,0.11311650156274031,0.2778473377528809,0.23921551902899119,0.4045839468121128,0.3567607862968904,0.541487643434402,0.568075985490617,0.5498682861673705,0.5881622364062871,0.27677512394469655,0.5763158066061077,0.11546926373495064,0.35332620449643015,0.5169537016407221,0.5998102627814373,0.4039132032793955,0.2652198592554891,0.25220693803273486,0.3538612108111474,0.10077743034392028,0.12581367373687635,0.27018729131026964,0.23986753376731523,0.4020677648189376,0.2642388013452701,0.11552666072185633,0.3601193295145477,0.10207251021323238,0.2375354129801031,0.02898496445224919,0.4291413259078451,0.3449886041734346,0.23793787519237197,0.10208823483174477,0.5732163250425579,0.09500599556590078,0.1406926538096178,0.13635536479685234
1636955237.253,0.29033110408147844,0.25058267816248925,0.5620384625276224,0.0268685495598879,0.11311650156274031,0.2778473377528809,0.23921551902899119,0.4045839468121128,0.3567607862968904,0.541487643434402,0.568075985490617,0.5498682861673705,0.5881622364062871,0.27677512394469655,0.5763158066061077,0.11546926373495064,0.35332620449643015,0.5169537016407221,0.5998102627814373,0.4039132032793955,0.2652198592554891,0.25220693803273486,0.3538612108111474,0.10077743034392028,0.12581367373687635,0.27018729131026964,0.23986753376731523,0.4020677648189376,0.2642388013452701,0.11552666072185633,0.3601193295145477,0.10207251021323238,0.2375354129801031,0.02898496445224919,0.4291413259078451,0.3449886041734346,0.23793787519237197,0.10208823483174477,0.5732163250425579,0.09500599556590078,0.1406926538096178,0.13635536479685234
1636955252.267,0.2747182436187362,0.25165012285098654,0.562361075134909,0.026698241599873645,0.11333568318000649,0.2776576966910131,0.23869114603541713,0.40648593295627866,0.35734926411977186,0.5418294094849065,0.5684013387750633,0.5483420622989756,0.6291937681895896,0.29388819442010994,0.5770430240905239,0.11532894586642116,0.3535939706845223,0.5323106684931668,0.6307490392025822,0.4041137516885161,0.266297280013141,0.2525880428892347,0.35416655340084113,0.09755372468823834,0.1311288010531574,0.2716047142673774,0.24000785677107586,0.40180493138735257,0.2638566048488203,0.11546851357938165,0.3605122301282878,0.10245237110424416,0.22341533896893456,0.02644429096931985,0.43833484794299316,0.35994713954377255,0.23868993237822228,0.10286209416151106,0.5734495880164066,0.10247076572959474,0.1398182297999218,0.13626148405890287
1636955267.289,0.2747182436187362,0.25165012285098654,0.562361075134909,0.026698241599873645,0.11333568318000649,0.2776576966910131,0.23869114603541713,0.40648593295627866,0.35734926411977186,0.5418294094849065,0.5684013387750633,0.5483420622989756,0.6291937681895896,0.29388819442010994,0.5770430240905239,0.11532894586642116,0.3535939706845223,0.5323106684931668,0.6307490392025822,0.4041137516885161,0.266297280013141,0.2525880428892347,0.35416655340084113,0.09755372468823834,0.1311288010531574,0.2716047142673774,0.24000785677107586,0.40180493138735257,0.2638566048488203,0.11546851357938165,0.3605122301282878,0.10245237110424416,0.22341533896893456,0.02644429096931985,0.43833484794299316,0.35994713954377255,0.23868993237822228,0.10286209416151106,0.5734495880164066,0.10247076572959474,0.1398182297999218,0.13626148405890287
1636955282.306,0.29307748489513646,0.2521679744735009,0.5622793070257456,0.026724877873959725,0.11363063306835704,0.2626597068540003,0.2383157400153698,0.43184004309448243,0.35881569489614384,0.5416004227628022,0.5688354797940085,0.5483711411601421,0.6140707244260479,0.27135303472045613,0.5764197122998711,0.1142381121499095,0.3538781712498118,0.5440732381247441,0.5654067058574348,0.4050579044529487,0.26584393947953405,0.2525700011512132,0.3321598113776371,0.10119860174113515,0.14254101446959982,0.2706177473329421,0.24048632866026814,0.4027775581245213,0.26417211573185506,0.11597524446795271,0.3606110492524826,0.10241298743487481,0.23805436672614388,0.028552728209113178,0.43225258221511587,0.38429908545492625,0.23947461066286513,0.10337639586196756,0.5738605070640944,0.09858048283222201,0.132757010718255,0.13662303720473803
1636955297.334,0.29307748489513646,0.2521679744735009,0.5622793070257456,0.026724877873959725,0.11363063306835704,0.2626597068540003,0.2383157400153698,0.43184004309448243,0.35881569489614384,0.5416004227628022,0.5688354797940085,0.5483711411601421,0.6140707244260479,0.27135303472045613,0.5764197122998711,0.1142381121499095,0.3538781712498118,0.5440732381247441,0.5654067058574348,0.4050579044529487,0.26584393947953405,0.2525700011512132,0.3321598113776371,0.10119860174113515,0.14254101446959982,0.2706177473329421,0.24048632866026814,0.4027775581245213,0.26417211573185506,0.11597524446795271,0.3606110492524826,0.10241298743487481,0.23805436672614388,0.028552728209113178,0.43225258221511587,0.38429908545492625,0.23947461066286513,0.10337639586196756,0.5738605070640944,0.09858048283222201,0.132757010718255,0.13662303720473803
