"Time","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-vvmkf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9gffh_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-x4k5j_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-pvdrl_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-72jz6_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-v6d5f_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-qgg8v_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-jnr4s_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-v5r6k_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-fvvt7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-fhw6n_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-tnrl9_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-ffl9t_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-chbbs_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-bkk7d_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-h5wb7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-qnrkd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-fpblm_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-dr26w_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-5hldb_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-tk5pz_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-ch287_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wwb4x_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ll4fj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-fw4dm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-pbwq2_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-l4v2v_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-z4sh7_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-k5qqs_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ch6nk_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-fpn5z_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kkpcf_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rwmw5_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5zmfz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xbqd9_service:recommendationservice_node:worker--3","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5rpq9_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3"
1637084220.604,0.006644691557392915,0.4398011137346895,0.011779475863175164,0.3649776456218912,0.3418440317582131,0.1306442526405958,0.2899102546205163,0.010712270331198488,0.009593176232839689,0.1405021978233667,0.32374197793674897,0.011005890256226024,0.010673267188528889,0.011414629021913572,0.01049174469038416,0.30079558348036184,0.42038567094970586,0.054020456031309144,0.36329624281424244,0.3441865325129233,0.011489083257631176,0.32265461057626776,0.040520405438356534,0.30976224135405367,0.049632798318069084,0.39398042435406716,0.010685511345899755,0.34109461794052925,0.0414879039592001,0.3850856314045419,0.30619350212889296,0.3713484877404398,0.33342881490226595,0.3301671128500388,0.04143479309866342,0.044928838570105115,0.03950124473514882,0.010364649182262322,0.17149440009566744,0.03961577776288209,0.04499337686451085,0.16912607928720305
1637084235.65,0.006644691557392915,0.4398011137346895,0.011779475863175164,0.3649776456218912,0.3418440317582131,0.1306442526405958,0.2899102546205163,0.010712270331198488,0.009593176232839689,0.1405021978233667,0.32374197793674897,0.011005890256226024,0.010673267188528889,0.011414629021913572,0.01049174469038416,0.30079558348036184,0.42038567094970586,0.054020456031309144,0.36329624281424244,0.3441865325129233,0.011489083257631176,0.32265461057626776,0.040520405438356534,0.30976224135405367,0.049632798318069084,0.39398042435406716,0.010685511345899755,0.34109461794052925,0.0414879039592001,0.3850856314045419,0.30619350212889296,0.3713484877404398,0.33342881490226595,0.3301671128500388,0.04143479309866342,0.044928838570105115,0.03950124473514882,0.010364649182262322,0.17149440009566744,0.03961577776288209,0.04499337686451085,0.16912607928720305
1637084250.719,0.006453495812453495,0.48567074211765865,0.011688861594497602,0.3962550530086455,0.3789152957000266,0.15076681416881324,0.3411694209408485,0.010428216573946204,0.010095580541687507,0.15299117725942885,0.3574466652606653,0.010640478856342589,0.01050231949413366,0.011086682754407152,0.010312150647670517,0.34228324810076444,0.4908607620785158,0.052804789827768386,0.39151617467741295,0.3794363942332144,0.012005311119888087,0.36021681707254516,0.04359066124612934,0.34036586502880684,0.053201536406110084,0.40811421708175355,0.010563667315811267,0.37771154632512594,0.04275549665154625,0.40738881680487443,0.33515154556228277,0.4114286256600167,0.3638727495327144,0.3613614025621781,0.04275170947225172,0.047220134113783105,0.042453130658103556,0.009827851306649924,0.19039209237148785,0.043818446375397016,0.047039854702817734,0.18434147017280056
1637084265.757,0.006453495812453495,0.48567074211765865,0.011688861594497602,0.3962550530086455,0.3789152957000266,0.15076681416881324,0.3411694209408485,0.010428216573946204,0.010095580541687507,0.15299117725942885,0.3574466652606653,0.010640478856342589,0.01050231949413366,0.011086682754407152,0.010312150647670517,0.34228324810076444,0.4908607620785158,0.052804789827768386,0.39151617467741295,0.3794363942332144,0.012005311119888087,0.36021681707254516,0.04359066124612934,0.34036586502880684,0.053201536406110084,0.40811421708175355,0.010563667315811267,0.37771154632512594,0.04275549665154625,0.40738881680487443,0.33515154556228277,0.4114286256600167,0.3638727495327144,0.3613614025621781,0.04275170947225172,0.047220134113783105,0.042453130658103556,0.009827851306649924,0.19039209237148785,0.043818446375397016,0.047039854702817734,0.18434147017280056
1637084280.859,0.0063351819020480375,0.4579790791501541,0.011363157431649992,0.3962578968437937,0.3815129526206163,0.15126238231779934,0.3323042873985952,0.010386988474100084,0.009310291779393187,0.15309192510196798,0.3595821299224865,0.010539693398260221,0.010465549081346323,0.011711780092788282,0.010318025843645752,0.34066966663677356,0.471567225828552,0.05478073634932568,0.3888758282968088,0.38175246232839266,0.01100333685861319,0.36080391994260996,0.04335760332316557,0.3445766597126214,0.054325823368666926,0.4250652500849361,0.010534909647065379,0.3802090564893976,0.04030572207535119,0.4409528333899264,0.32193214562100375,0.41219374190114616,0.361212902671359,0.36073993280490446,0.0428431193536108,0.04722512242059851,0.03980291867888948,0.009589415626584536,0.19010142135134245,0.04388620452217314,0.04726967264504038,0.17818743070115267
1637084295.882,0.0063351819020480375,0.4579790791501541,0.011363157431649992,0.3962578968437937,0.3815129526206163,0.15126238231779934,0.3323042873985952,0.010386988474100084,0.009310291779393187,0.15309192510196798,0.3595821299224865,0.010539693398260221,0.010465549081346323,0.011711780092788282,0.010318025843645752,0.34066966663677356,0.471567225828552,0.05478073634932568,0.3888758282968088,0.38175246232839266,0.01100333685861319,0.36080391994260996,0.04335760332316557,0.3445766597126214,0.054325823368666926,0.4250652500849361,0.010534909647065379,0.3802090564893976,0.04030572207535119,0.4409528333899264,0.32193214562100375,0.41219374190114616,0.361212902671359,0.36073993280490446,0.0428431193536108,0.04722512242059851,0.03980291867888948,0.009589415626584536,0.19010142135134245,0.04388620452217314,0.04726967264504038,0.17818743070115267
1637084310.943,0.00643223515772327,0.47637489705195857,0.012100999773980603,0.39523146264271003,0.38094559711067333,0.1427684759377108,0.34519146298850834,0.010529234327269205,0.009973172479616987,0.15314311822498883,0.3590723101983282,0.010527431341371761,0.010434647046574602,0.011268610227762297,0.010345484785190411,0.3408073487068016,0.4736673802619926,0.05737070987800323,0.38803673187549265,0.3812890859441824,0.01177980497968795,0.3606165530714409,0.043357834491137774,0.34457254178853913,0.05386095451897324,0.41037769408934704,0.010451662944897003,0.3795134777378115,0.04293068131898976,0.4278810466596964,0.33815180813296875,0.449516457791634,0.360962377689204,0.3602881484543945,0.04259714844062188,0.04721066473692168,0.04268162363009597,0.008708294524651553,0.19027332776419673,0.04394045450884107,0.047058869265776,0.18459304615601344
1637084325.987,0.00643223515772327,0.47637489705195857,0.012100999773980603,0.39523146264271003,0.38094559711067333,0.1427684759377108,0.34519146298850834,0.010529234327269205,0.009973172479616987,0.15314311822498883,0.3590723101983282,0.010527431341371761,0.010434647046574602,0.011268610227762297,0.010345484785190411,0.3408073487068016,0.4736673802619926,0.05737070987800323,0.38803673187549265,0.3812890859441824,0.01177980497968795,0.3606165530714409,0.043357834491137774,0.34457254178853913,0.05386095451897324,0.41037769408934704,0.010451662944897003,0.3795134777378115,0.04293068131898976,0.4278810466596964,0.33815180813296875,0.449516457791634,0.360962377689204,0.3602881484543945,0.04259714844062188,0.04721066473692168,0.04268162363009597,0.008708294524651553,0.19027332776419673,0.04394045450884107,0.047058869265776,0.18459304615601344
1637084341.089,0.006299559543794568,0.4708271702949248,0.011746854028277407,0.39490835572229555,0.38119941684709957,0.1459705772529114,0.34610557755625154,0.010554332912560919,0.009789735288619997,0.1528088841052898,0.35884120298652117,0.01063715320875927,0.010386647459337895,0.010626037568406299,0.010432146612282688,0.3313176172925616,0.4747463901595017,0.054651325232894656,0.3883224531484323,0.3808842859477919,0.01244449601979295,0.35990132099071814,0.04340105546029446,0.34549293521040936,0.05421819329895855,0.43900983195381427,0.010493539831507484,0.37977999206638047,0.04269698082966977,0.44196547834695243,0.3383838006729952,0.43907082452161644,0.3591014607923466,0.35871137913312356,0.04253491052133564,0.0471093138300287,0.04292385582253045,0.009713750792939877,0.18994523430541432,0.04392343637349173,0.04694638354037203,0.18478603844756886
1637084356.138,0.006299559543794568,0.4708271702949248,0.011746854028277407,0.39490835572229555,0.38119941684709957,0.1459705772529114,0.34610557755625154,0.010554332912560919,0.009789735288619997,0.1528088841052898,0.35884120298652117,0.01063715320875927,0.010386647459337895,0.010626037568406299,0.010432146612282688,0.3313176172925616,0.4747463901595017,0.054651325232894656,0.3883224531484323,0.3808842859477919,0.01244449601979295,0.35990132099071814,0.04340105546029446,0.34549293521040936,0.05421819329895855,0.43900983195381427,0.010493539831507484,0.37977999206638047,0.04269698082966977,0.44196547834695243,0.3383838006729952,0.43907082452161644,0.3591014607923466,0.35871137913312356,0.04253491052133564,0.0471093138300287,0.04292385582253045,0.009713750792939877,0.18994523430541432,0.04392343637349173,0.04694638354037203,0.18478603844756886
