"Time","pod:currencyservice-w4-649d8c7669-949ww_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-c59xc_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-r9wp5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sfknb_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-wsn4j_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5mtmf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-grn2l_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-fjql2_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-pczx7_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-h5ps7_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-b5dk7_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-bn7ng_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-sz7f5_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-pznps_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-q9q8h_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-7nvzt_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-v266r_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-p6gxn_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mwthm_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2c7p7_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-htxvz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-l4b9x_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7n8w7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-m9rhf_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-mkfjn_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-ddxcx_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-sqg2l_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-w9f8s_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-cbq9t_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-g4r9k_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-v8hs6_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-f7vt6_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-jcfvd_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-jsz9z_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9wnzq_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-7cqrb_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vpwv7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-86st5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7rcrz_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7dc2s_service:productcatalogservice_node:worker--1.novalocal"
1641812531.336,0.6300723846809078,0.003795377720241149,0.05277137218363906,0.05473337214210537,0.11223201177647271,0.06271439442303321,0.05899108397552177,0.42106226658880636,0.15049753746444602,0.39754121996299263,0.4205468002766655,0.1831060866644811,0.3348927685367804,0.16325156650038486,0.44424016207803024,0.6194167289132193,0.162729598511897,0.1465988475320435,0.41048578623613863,0.45377912526036496,0.6527423087455133,0.150164106010999,0.053311653775208585,0.0502584518212751,0.30463889041395376,0.40704152820300443,0.4434404724037318,0.39144343151278077,0.42516189286491557,0.43793626122883944,0.4302504645685262,0.04343141239809103,0.5456829408551519,0.04415122247119287,0.3982221639194102,0.3015099639172889,0.06189473179514836,0.4147843645707179,0.4426051766439071,0.12558594388949093
1641812546.362,0.7141329087929792,0.003766749085008833,0.056049728598585105,0.05712019205946581,0.12755907584572526,0.06512762078313918,0.06167550978972496,0.4652079598402125,0.16426695949132242,0.41131420388485473,0.46670547046207433,0.1871418577589126,0.3632655158085575,0.20345860044722724,0.5022126069733834,0.7409653446543204,0.1818224699566538,0.16500251239710584,0.4392299323894987,0.48562445921622155,0.7307975867703653,0.16485062676263823,0.0575121387896311,0.05588822354955771,0.33555769505238603,0.4590142612469976,0.5046479777707706,0.43378092365680326,0.4769671967633372,0.49074779811366653,0.4868267197048596,0.04928085979795363,0.6103576615598613,0.04854920207912094,0.45086835064087316,0.36906086835612223,0.06323233276004414,0.47130893617344416,0.49252859080779676,0.14234438923847825
1641812561.395,0.7141329087929792,0.003766749085008833,0.056049728598585105,0.05712019205946581,0.12755907584572526,0.06512762078313918,0.06167550978972496,0.4652079598402125,0.16426695949132242,0.41131420388485473,0.46670547046207433,0.1871418577589126,0.3632655158085575,0.20345860044722724,0.5022126069733834,0.7409653446543204,0.1818224699566538,0.16500251239710584,0.4392299323894987,0.48562445921622155,0.7307975867703653,0.16485062676263823,0.0575121387896311,0.05588822354955771,0.33555769505238603,0.4590142612469976,0.5046479777707706,0.43378092365680326,0.4769671967633372,0.49074779811366653,0.4868267197048596,0.04928085979795363,0.6103576615598613,0.04854920207912094,0.45086835064087316,0.36906086835612223,0.06323233276004414,0.47130893617344416,0.49252859080779676,0.14234438923847825
1641812576.424,0.736944236048171,0.004001711834383026,0.055760044243675436,0.05719863063046757,0.12585924507183416,0.06531474494360134,0.06505297825571255,0.4829560700265222,0.1643157844152155,0.42301892566472193,0.48183485513336155,0.19099170890859604,0.3509063559646869,0.19480511584954613,0.4783464514442324,0.8238111617069726,0.18571079131841875,0.16440816825529359,0.446118135425026,0.5347052924290047,0.7666559203297499,0.1650316926128821,0.05593261765057286,0.05507768557578173,0.3498379684394093,0.4742468907815303,0.5031856448092629,0.4605953192987382,0.49636240148345756,0.5106403786563972,0.5092615111099401,0.04957352360899503,0.6291926155835187,0.04775444623310675,0.4769791614452803,0.36878578766002884,0.06638079648406021,0.48019875833077924,0.5172089960177064,0.1429136264520546
1641812591.456,0.736944236048171,0.004001711834383026,0.055760044243675436,0.05719863063046757,0.12585924507183416,0.06531474494360134,0.06505297825571255,0.4829560700265222,0.1643157844152155,0.42301892566472193,0.48183485513336155,0.19099170890859604,0.3509063559646869,0.19480511584954613,0.4783464514442324,0.8238111617069726,0.18571079131841875,0.16440816825529359,0.446118135425026,0.5347052924290047,0.7666559203297499,0.1650316926128821,0.05593261765057286,0.05507768557578173,0.3498379684394093,0.4742468907815303,0.5031856448092629,0.4605953192987382,0.49636240148345756,0.5106403786563972,0.5092615111099401,0.04957352360899503,0.6291926155835187,0.04775444623310675,0.4769791614452803,0.36878578766002884,0.06638079648406021,0.48019875833077924,0.5172089960177064,0.1429136264520546
1641812606.5,0.7399543738136791,0.003632986162100384,0.05573185179764365,0.057609045069290446,0.1319132210450206,0.06569018151446977,0.061809622931995226,0.4831757314647813,0.16451013749115234,0.39320253421387785,0.4826286502762912,0.20020533984404998,0.33547969026229196,0.18905995489413738,0.5169657708423185,0.8297835687418617,0.20280839261605896,0.16519749481719648,0.471248000902615,0.5257369241414234,0.7681375614327608,0.16544026330351044,0.056031294366810855,0.05536590751030514,0.3603359776416555,0.46308921258380364,0.5260111689071182,0.44061683337767266,0.49497249778101715,0.510396309018257,0.5106687645966401,0.049853901223648855,0.6295251693862602,0.047252666055295656,0.4766987775721959,0.3473251726851731,0.06567964292335207,0.48036191202741285,0.5173073087747837,0.14352562727445767
1641812621.521,0.7399543738136791,0.003632986162100384,0.05573185179764365,0.057609045069290446,0.1319132210450206,0.06569018151446977,0.061809622931995226,0.4831757314647813,0.16451013749115234,0.39320253421387785,0.4826286502762912,0.20020533984404998,0.33547969026229196,0.18905995489413738,0.5169657708423185,0.8297835687418617,0.20280839261605896,0.16519749481719648,0.471248000902615,0.5257369241414234,0.7681375614327608,0.16544026330351044,0.056031294366810855,0.05536590751030514,0.3603359776416555,0.46308921258380364,0.5260111689071182,0.44061683337767266,0.49497249778101715,0.510396309018257,0.5106687645966401,0.049853901223648855,0.6295251693862602,0.047252666055295656,0.4766987775721959,0.3473251726851731,0.06567964292335207,0.48036191202741285,0.5173073087747837,0.14352562727445767
1641812636.707,0.7007594700232744,0.003978449141257199,0.05595434522203013,0.057689928702127524,0.1273571929081198,0.0629135706172386,0.06630925820766338,0.48343398585833397,0.16519760349559195,0.3673584450321322,0.4828467250829607,0.1991255890388703,0.3291329089097136,0.20273385917638914,0.5266598671004329,0.7866587664957254,0.2025767727626119,0.16541201128063826,0.4710158485254867,0.5274890843441914,0.7701729408229964,0.16611427236886794,0.05624328232524316,0.05598562301913669,0.36165297856469647,0.4542980127954389,0.5269587916949439,0.4425186388338559,0.498645723056546,0.5064981987078483,0.5098740616722314,0.04685508624962944,0.6321661056449264,0.04771805710776868,0.42753339552583125,0.3459984762270796,0.06585275176152638,0.4799515471698523,0.5163330029984649,0.14375410767397923
1641812651.752,0.7007594700232744,0.003978449141257199,0.05595434522203013,0.057689928702127524,0.1273571929081198,0.0629135706172386,0.06630925820766338,0.48343398585833397,0.16519760349559195,0.3673584450321322,0.4828467250829607,0.1991255890388703,0.3291329089097136,0.20273385917638914,0.5266598671004329,0.7866587664957254,0.2025767727626119,0.16541201128063826,0.4710158485254867,0.5274890843441914,0.7701729408229964,0.16611427236886794,0.05624328232524316,0.05598562301913669,0.36165297856469647,0.4542980127954389,0.5269587916949439,0.4425186388338559,0.498645723056546,0.5064981987078483,0.5098740616722314,0.04685508624962944,0.6321661056449264,0.04771805710776868,0.42753339552583125,0.3459984762270796,0.06585275176152638,0.4799515471698523,0.5163330029984649,0.14375410767397923
1641812666.766,0.7258915291766193,0.0037965627068582606,0.056245095920866475,0.05716618642214022,0.13133370174531864,0.06303320838010096,0.06425372028577538,0.48424602439797315,0.16566590700824418,0.38041252676083287,0.48269082298015054,0.19013438256664497,0.32655407544965226,0.18598232395340186,0.5266305877992605,0.7705007841478275,0.19759253592335987,0.1655406027062652,0.4717192846814615,0.5366898195408198,0.7699984141093845,0.16558732892848543,0.05629719902741359,0.05657085266606868,0.3621868860513074,0.4730156124971784,0.5021274313135463,0.45922125807896247,0.49785684665588037,0.5080870407867629,0.5103398186957536,0.049057381331816516,0.6316522125083752,0.04789704756416915,0.47685128034926594,0.32551387231396195,0.0624422145602713,0.4796753415631686,0.5165995578094402,0.14435272366894406
