"Time","pod:frontend-w3-777d8d5dcb-zrnwc_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-5vb4w_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-qq5xq_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-h275v_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-p8zhj_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-4z82g_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-tjcsd_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-mwhqk_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-bgzds_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-7qdsh_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-2c98m_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-rhww5_service:frontend_node:worker--4","pod:redis-cart-w1-5fdf77f88c-ps88d_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-xzhlg_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-h4pdt_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-s2xtn_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-2nbmz_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-xkc4b_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wvr5l_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-zvp6x_service:frontend_node:worker--3.novalocal","pod:cartservice-w1-6d5d8bb6bc-5zczc_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-zz5cd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-2hgsb_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-zd4gg_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-27qd2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8hvbp_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-2chnc_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-l4p97_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-p9j56_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-gpqzk_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-2h9hk_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-4pvk4_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-ls6zx_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-5pj9g_service:frontend_node:worker--4","pod:frontend-w2-599b6846df-hrnz5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-gqkcx_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-4877t_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-g44mc_service:frontend_node:worker--1.novalocal"
1642116155.635,0.3570385550219855,0.07224952642091716,0.5358465981465959,0.39559878780389846,0.3442156240060811,0.426487986861333,0.33372819845153867,0.5231660409123423,0.011213511064674879,0.07867685114512611,0.3657205221659968,0.33096758674104004,0.040493732868701775,0.3586482071049453,0.38735425871075324,0.3830606120462179,0.009017609517553789,0.09923003612847255,0.38898253336288724,0.35330865584821874,0.44877469131844333,0.11654863041632357,0.010526088658285875,0.010819814673166792,0.01006397278680786,0.42510350455412016,0.08909540016073178,0.3758264226967708,0.3343997985069629,0.10789341036627279,0.3949486761517622,0.3411525654478355,0.3462272849295155,0.33862955856523425,0.3413873576424949,0.4302986490224098,0.0095207599560402,0.4422108556696025
1642116170.652,0.3570385550219855,0.07224952642091716,0.5358465981465959,0.39559878780389846,0.3442156240060811,0.426487986861333,0.33372819845153867,0.5231660409123423,0.011213511064674879,0.07867685114512611,0.3657205221659968,0.33096758674104004,0.040493732868701775,0.3586482071049453,0.38735425871075324,0.3830606120462179,0.009017609517553789,0.09923003612847255,0.38898253336288724,0.35330865584821874,0.44877469131844333,0.11654863041632357,0.010526088658285875,0.010819814673166792,0.01006397278680786,0.42510350455412016,0.08909540016073178,0.3758264226967708,0.3343997985069629,0.10789341036627279,0.3949486761517622,0.3411525654478355,0.3462272849295155,0.33862955856523425,0.3413873576424949,0.4302986490224098,0.0095207599560402,0.4422108556696025
1642116185.674,0.40121534308764706,0.08151362053229677,0.5659923631096826,0.4375825694180912,0.3855549768575195,0.4755110274900586,0.37069758147247245,0.5889087745852035,0.010388157215731445,0.0863098101193957,0.4096685115315864,0.3622218100405602,0.04359562895864505,0.40227827025880425,0.42983612065909205,0.4215836284489673,0.008807973850168328,0.11531827702803787,0.43570073612481786,0.39561509886465135,0.5284538506121608,0.11515301223808799,0.010264090977708197,0.01143659984046086,0.009425578579207233,0.47242320411349603,0.09508219897620118,0.41349599637027334,0.3315232648619887,0.11284530109305688,0.4374959258934029,0.38051741938534334,0.3886503410943698,0.3780343433223333,0.37880782814854197,0.4779154428240379,0.008998671237277225,0.513131591971875
1642116200.696,0.40121534308764706,0.08151362053229677,0.5659923631096826,0.4375825694180912,0.3855549768575195,0.4755110274900586,0.37069758147247245,0.5889087745852035,0.010388157215731445,0.0863098101193957,0.4096685115315864,0.3622218100405602,0.04359562895864505,0.40227827025880425,0.42983612065909205,0.4215836284489673,0.008807973850168328,0.11531827702803787,0.43570073612481786,0.39561509886465135,0.5284538506121608,0.11515301223808799,0.010264090977708197,0.01143659984046086,0.009425578579207233,0.47242320411349603,0.09508219897620118,0.41349599637027334,0.3315232648619887,0.11284530109305688,0.4374959258934029,0.38051741938534334,0.3886503410943698,0.3780343433223333,0.37880782814854197,0.4779154428240379,0.008998671237277225,0.513131591971875
1642116215.726,0.40742108459757276,0.08155975386186012,0.5947831444263175,0.43984357590216494,0.39215488655891706,0.47563704262135714,0.37857736669069825,0.6084788269498291,0.01022550366731255,0.08788397123435601,0.41473756235809894,0.38671092280307506,0.04400561126186698,0.408769608991106,0.43188573248874196,0.43024968981873224,0.00865063736420279,0.11207044021420959,0.43854153000569684,0.40216824479727586,0.5490043124292234,0.1196308091493653,0.01040266066816208,0.011474493264098407,0.00941150863178659,0.4739221988948751,0.09496066060987882,0.3832936476269967,0.3812231352435391,0.115690435105167,0.4379048336300403,0.38821790074618334,0.3951917061483967,0.38328580935962914,0.3873954130742471,0.4799189886528028,0.009053806070358736,0.5537220932828695
1642116230.754,0.40742108459757276,0.08155975386186012,0.5947831444263175,0.43984357590216494,0.39215488655891706,0.47563704262135714,0.37857736669069825,0.6084788269498291,0.01022550366731255,0.08788397123435601,0.41473756235809894,0.38671092280307506,0.04400561126186698,0.408769608991106,0.43188573248874196,0.43024968981873224,0.00865063736420279,0.11207044021420959,0.43854153000569684,0.40216824479727586,0.5490043124292234,0.1196308091493653,0.01040266066816208,0.011474493264098407,0.00941150863178659,0.4739221988948751,0.09496066060987882,0.3832936476269967,0.3812231352435391,0.115690435105167,0.4379048336300403,0.38821790074618334,0.3951917061483967,0.38328580935962914,0.3873954130742471,0.4799189886528028,0.009053806070358736,0.5537220932828695
1642116245.79,0.4070059312767787,0.0797101641335915,0.539688835926424,0.4395235281225478,0.3920691079199108,0.47514175980992246,0.3781807271299402,0.5844616590037701,0.010834166925660315,0.08810251141110953,0.4132215733092593,0.3866075997628282,0.04018940472125327,0.40827217590922554,0.43225805699290143,0.4303631242737004,0.00870506512288629,0.11627502255918416,0.43873585291669787,0.4016020171999086,0.5631109941497235,0.1168583854528086,0.01026655348094976,0.010703318399732242,0.009536359167691924,0.4729070855504613,0.09527540481277322,0.4178271270931732,0.38080091664257754,0.11749536116710893,0.43708598927989395,0.3885160187976649,0.39507666355542326,0.3652179276427783,0.3863511835028185,0.47751690437326544,0.008999944633435349,0.549644344748095
1642116260.804,0.4070059312767787,0.0797101641335915,0.539688835926424,0.4395235281225478,0.3920691079199108,0.47514175980992246,0.3781807271299402,0.5844616590037701,0.010834166925660315,0.08810251141110953,0.4132215733092593,0.3866075997628282,0.04018940472125327,0.40827217590922554,0.43225805699290143,0.4303631242737004,0.00870506512288629,0.11627502255918416,0.43873585291669787,0.4016020171999086,0.5631109941497235,0.1168583854528086,0.01026655348094976,0.010703318399732242,0.009536359167691924,0.4729070855504613,0.09527540481277322,0.4178271270931732,0.38080091664257754,0.11749536116710893,0.43708598927989395,0.3885160187976649,0.39507666355542326,0.3652179276427783,0.3863511835028185,0.47751690437326544,0.008999944633435349,0.549644344748095
1642116275.843,0.4073646309506094,0.08166391542779287,0.5384221957071653,0.44197690468959994,0.3935537685464987,0.4774155100304578,0.37821338189119696,0.6429646594652767,0.010203708935309155,0.08873713601401391,0.4151925251883941,0.3863682218107091,0.04423601048786216,0.4093017530167635,0.4318894037597927,0.4304537550461005,0.008589155944598161,0.10598375464585272,0.4395657553244421,0.40229402835790246,0.5626239927276265,0.1193655375586824,0.010091961448027308,0.010905662508332456,0.009556376961176019,0.4753642641921405,0.0953469528277433,0.4171060223026911,0.37395687233771324,0.11738540970132816,0.43834743607229487,0.38970075923085296,0.3963268038776901,0.35961134597990924,0.3873768080482438,0.47872623255585345,0.009077513045055864,0.5144756549205811
1642116290.87,0.4073646309506094,0.08166391542779287,0.5384221957071653,0.44197690468959994,0.3935537685464987,0.4774155100304578,0.37821338189119696,0.6429646594652767,0.010203708935309155,0.08873713601401391,0.4151925251883941,0.3863682218107091,0.04423601048786216,0.4093017530167635,0.4318894037597927,0.4304537550461005,0.008589155944598161,0.10598375464585272,0.4395657553244421,0.40229402835790246,0.5626239927276265,0.1193655375586824,0.010091961448027308,0.010905662508332456,0.009556376961176019,0.4753642641921405,0.0953469528277433,0.4171060223026911,0.37395687233771324,0.11738540970132816,0.43834743607229487,0.38970075923085296,0.3963268038776901,0.35961134597990924,0.3873768080482438,0.47872623255585345,0.009077513045055864,0.5144756549205811
