"Time","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gmx6q_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-8cgjr_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-5l9x7_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-sgm5t_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-bc9d6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-zxr58_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zfsg2_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wsfjz_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-p2wfs_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tlqjx_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wgzbf_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-r2pfz_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-pbxvx_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2n8dg_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r8brw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-x6mmj_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-zv9gz_service:currencyservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-qj9jz_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-jwv45_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-4m4x6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-hft24_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-6x5hh_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-gjdlm_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wg7b7_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-5z9lm_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-86twg_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-psjfh_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-tzk7m_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wswgk_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-5g8nb_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-8gzqm_service:productcatalogservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-sfdfs_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3"
1636592842.668,0.18159322648374573,0.05935010565778383,0.154206891067763,0.14527548406334578,0.013491125111534127,0.49645424335079524,0.49274913198965364,0.5402876463148567,0.15882813178537364,0.5748638503600831,0.47233493615383,0.6027569504510695,0.5597515766228449,0.5747247684556873,0.11686362985664124,0.14585445240731815,0.05989101480284368,0.11926867331549687,0.4059640171126415,0.4087511203452972,0.12262913630439044,0.017961908647294234,0.16582236603627862,0.1478818746357433,0.0547101189232222,0.13285123997334158,0.41308525007384067,0.5604744909230033,0.04582989981339139,0.04780951211687333,0.512157303797527,0.4702793661315934,0.057952728749846236,0.13762673843495868,0.1637122633372382,0.4131003574676384,0.048152846732396046,0.1818196359153364,0.048780958939448615,0.11618661488428436,0.04385405740812682,0.6034264836280713,0.003779524600335678,0.12781543104765242
1636592857.704,0.1937744416726726,0.06211193478347941,0.17455618292752798,0.16512367654901164,0.013941338991963825,0.5270983249615662,0.572702948695302,0.5824586306532658,0.1764549809283517,0.6488142116860095,0.5321959172193832,0.6801321125902753,0.612296993051108,0.6172847165908468,0.13211709766833593,0.17556692688825168,0.06927680262154906,0.13609485726236975,0.4532034499221762,0.46498482067693003,0.1381293585590814,0.01983446338599994,0.18389605337124604,0.1655974840080103,0.06130159407645312,0.14414936494292596,0.4578131313142167,0.6355896097281886,0.05093743054730407,0.05155533323904199,0.5903842045387097,0.5310993357186886,0.0640708349735934,0.16342253176221752,0.17937122592599294,0.46993245424199864,0.05455615759465281,0.20811848052735762,0.052872476710863245,0.12923621206067826,0.049099020236081585,0.6779653006896743,0.003650149001790402,0.14360132131229814
1636592872.723,0.1937744416726726,0.06211193478347941,0.17455618292752798,0.16512367654901164,0.013941338991963825,0.5270983249615662,0.572702948695302,0.5824586306532658,0.1764549809283517,0.6488142116860095,0.5321959172193832,0.6801321125902753,0.612296993051108,0.6172847165908468,0.13211709766833593,0.17556692688825168,0.06927680262154906,0.13609485726236975,0.4532034499221762,0.46498482067693003,0.1381293585590814,0.01983446338599994,0.18389605337124604,0.1655974840080103,0.06130159407645312,0.14414936494292596,0.4578131313142167,0.6355896097281886,0.05093743054730407,0.05155533323904199,0.5903842045387097,0.5310993357186886,0.0640708349735934,0.16342253176221752,0.17937122592599294,0.46993245424199864,0.05455615759465281,0.20811848052735762,0.052872476710863245,0.12923621206067826,0.049099020236081585,0.6779653006896743,0.003650149001790402,0.14360132131229814
1636592887.76,0.20621578473160818,0.06776319780633351,0.18478226937272516,0.16922537537867477,0.014981915185000524,0.6009048732905945,0.5856849830849108,0.6103120491034271,0.1941783389777823,0.7113647902858986,0.5706692587175992,0.7431275814514169,0.6995015105945717,0.720333293656819,0.1420835986041823,0.17931432909481607,0.06902655947552053,0.14281215044201032,0.4931839422472104,0.49608577421552424,0.1434379274663831,0.020511581602839682,0.19070523844096715,0.1693883848277769,0.062042484044925836,0.15397639352716516,0.49732810524247784,0.6954510545065233,0.05440070815521174,0.05372559792832318,0.6142147958443044,0.5681992845959559,0.06423381472601503,0.17875561422228958,0.1832595513676816,0.5023924905950262,0.054987348218514066,0.21129584023466544,0.05390290122448338,0.14103168481042933,0.04883111596106873,0.7395247198336949,0.003646596345616775,0.14377639167917078
1636592902.871,0.18849596263071158,0.06507447466743442,0.18469054849296557,0.1693733515213119,0.014315441948483935,0.6352628128046349,0.5976102286784603,0.6293957121947551,0.18263923052739947,0.7120268627305695,0.5702441079709356,0.7425585800966396,0.7151282612305858,0.7216819022926156,0.14223466771257928,0.18888736351681304,0.07191192627281442,0.14294890935059518,0.47180823907269054,0.48343237707934744,0.14411895582665746,0.020489193601046663,0.1897680468357051,0.16934062982002937,0.06158222315899685,0.15344836940566986,0.496881883577443,0.6956036764254713,0.054466922952684016,0.05375158981317355,0.6045442393724498,0.5667514694146443,0.06468707920877277,0.17845861825503734,0.18781689665398288,0.5023480718555192,0.055771210403497425,0.2104634406417708,0.054551508163072894,0.14126544720397094,0.04515603454506456,0.7410983152702789,0.003643495458319476,0.15453111953089185
1636592917.887,0.18849596263071158,0.06507447466743442,0.18469054849296557,0.1693733515213119,0.014315441948483935,0.6352628128046349,0.5976102286784603,0.6293957121947551,0.18263923052739947,0.7120268627305695,0.5702441079709356,0.7425585800966396,0.7151282612305858,0.7216819022926156,0.14223466771257928,0.18888736351681304,0.07191192627281442,0.14294890935059518,0.47180823907269054,0.48343237707934744,0.14411895582665746,0.020489193601046663,0.1897680468357051,0.16934062982002937,0.06158222315899685,0.15344836940566986,0.496881883577443,0.6956036764254713,0.054466922952684016,0.05375158981317355,0.6045442393724498,0.5667514694146443,0.06468707920877277,0.17845861825503734,0.18781689665398288,0.5023480718555192,0.055771210403497425,0.2104634406417708,0.054551508163072894,0.14126544720397094,0.04515603454506456,0.7410983152702789,0.003643495458319476,0.15453111953089185
1636592932.905,0.1999920989510788,0.07085254700750947,0.18342153738581723,0.1692145130260489,0.014316002338312482,0.6340160848432983,0.6133893892274381,0.6474067302977545,0.19026659612603286,0.7109987814394675,0.568995500444823,0.742750748589299,0.713177300565097,0.7203829748026199,0.12767812464479047,0.1799130129447372,0.07246220009641346,0.14354589523822073,0.49240779936411017,0.4963706359143185,0.1440572075833183,0.02036041470297806,0.18936156634115597,0.16866322072824427,0.061861737629765316,0.15322651806635182,0.49745796395910435,0.696379230635542,0.05307020676478117,0.05451100985323594,0.6258198470415428,0.5669904012194072,0.06443620900597848,0.17870220950766644,0.18847949105309494,0.5019873281629137,0.05541341388571462,0.209671333905932,0.05471539146109522,0.14155670187791983,0.04736383796249442,0.742180967325715,0.0035889008011927973,0.14888580472528715
1636592947.923,0.1999920989510788,0.07085254700750947,0.18342153738581723,0.1692145130260489,0.014316002338312482,0.6340160848432983,0.6133893892274381,0.6474067302977545,0.19026659612603286,0.7109987814394675,0.568995500444823,0.742750748589299,0.713177300565097,0.7203829748026199,0.12767812464479047,0.1799130129447372,0.07246220009641346,0.14354589523822073,0.49240779936411017,0.4963706359143185,0.1440572075833183,0.02036041470297806,0.18936156634115597,0.16866322072824427,0.061861737629765316,0.15322651806635182,0.49745796395910435,0.696379230635542,0.05307020676478117,0.05451100985323594,0.6258198470415428,0.5669904012194072,0.06443620900597848,0.17870220950766644,0.18847949105309494,0.5019873281629137,0.05541341388571462,0.209671333905932,0.05471539146109522,0.14155670187791983,0.04736383796249442,0.742180967325715,0.0035889008011927973,0.14888580472528715
1636592962.951,0.1891014066888891,0.07185882567252491,0.18373765122619967,0.16924931458564924,0.01512465275110226,0.6090494590481542,0.6117836972962305,0.6618366738338411,0.18822777801194623,0.7139306438990848,0.5684566619115268,0.7392404489690103,0.6608184179695645,0.7191452598492187,0.14249136137592372,0.1846161724748687,0.07225822375128185,0.1434921641937383,0.49184509668616416,0.49548503263215726,0.1449567396683792,0.020288867625789807,0.1895007970390405,0.1686353856179002,0.06259390023146706,0.15491700307221368,0.49833792037435487,0.6960969289716995,0.05418205757780266,0.05361446022700439,0.667638642155773,0.567619903323664,0.06400503407994193,0.174205864999301,0.20344259765680378,0.5037249153292177,0.05547647219690066,0.20916814024106695,0.05511568273346311,0.14173530046190097,0.048906350594704204,0.744898722070704,0.0035794850672310865,0.15423619017092713
1636592977.989,0.1891014066888891,0.07185882567252491,0.18373765122619967,0.16924931458564924,0.01512465275110226,0.6090494590481542,0.6117836972962305,0.6618366738338411,0.18822777801194623,0.7139306438990848,0.5684566619115268,0.7392404489690103,0.6608184179695645,0.7191452598492187,0.14249136137592372,0.1846161724748687,0.07225822375128185,0.1434921641937383,0.49184509668616416,0.49548503263215726,0.1449567396683792,0.020288867625789807,0.1895007970390405,0.1686353856179002,0.06259390023146706,0.15491700307221368,0.49833792037435487,0.6960969289716995,0.05418205757780266,0.05361446022700439,0.667638642155773,0.567619903323664,0.06400503407994193,0.174205864999301,0.20344259765680378,0.5037249153292177,0.05547647219690066,0.20916814024106695,0.05511568273346311,0.14173530046190097,0.048906350594704204,0.744898722070704,0.0035794850672310865,0.15423619017092713
