"Time","pod:productcatalogservice-w4-5d9b8d854-k6c7k_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ckzmx_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-dgnxx_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fpx55_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-s2btx_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-9t8w2_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-qxjnt_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gspwh_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-78lql_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-8j4cc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-kzqpj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-cwq4h_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-l7vx8_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-cgf7m_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-qh5w7_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-dj7rl_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-kh72x_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5v4sd_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-s5c2t_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-xp96k_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-fq68b_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-p4xrn_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dg679_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-s55q7_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-879k5_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-p4bd9_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6gnrt_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-txpdq_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-tnnhm_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hrqz5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mn5rp_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-9jwlp_service:productcatalogservice_node:worker--3"
1636557685.577,0.12968067655583312,0.4776122371851269,0.18739697191552657,0.11978451504032032,0.11990081378505585,0.47265296544390384,0.03243766620134098,0.5759011788995242,0.039991789475633796,0.004785410051604495,0.03209356263097972,0.6116379785126633,0.04164334226720001,0.5810707679816717,0.03322657907669857,0.003615820272510524,0.13449363214529006,0.473291117081142,0.5296939956110591,0.5344390487764805,0.03397432707606261,0.46080077263408714,0.5731349792526537,0.19301681538997806,0.1634307392104099,0.041858909180264955,0.5468147750225274,0.03348124910559322,0.6217337515200646,0.1285582947704464,0.13879331740993522,0.5633265636587312,0.03234441843307413,0.16848025755252216,0.035888221115492974,0.20848581903840746,0.10441859881430071,0.6113025132033982,0.6038560099454521,0.15378316698087507,0.10156065114993992,0.5417896732104166,0.10387948141392475,0.10051688316771111
1636557700.598,0.12968067655583312,0.4776122371851269,0.18739697191552657,0.11978451504032032,0.11990081378505585,0.47265296544390384,0.03243766620134098,0.5759011788995242,0.039991789475633796,0.004785410051604495,0.03209356263097972,0.6116379785126633,0.04164334226720001,0.5810707679816717,0.03322657907669857,0.003615820272510524,0.13449363214529006,0.473291117081142,0.5296939956110591,0.5344390487764805,0.03397432707606261,0.46080077263408714,0.5731349792526537,0.19301681538997806,0.1634307392104099,0.041858909180264955,0.5468147750225274,0.03348124910559322,0.6217337515200646,0.1285582947704464,0.13879331740993522,0.5633265636587312,0.03234441843307413,0.16848025755252216,0.035888221115492974,0.20848581903840746,0.10441859881430071,0.6113025132033982,0.6038560099454521,0.15378316698087507,0.10156065114993992,0.5417896732104166,0.10387948141392475,0.10051688316771111
1636557715.723,0.1443245718580929,0.5249653331204018,0.19586847809802238,0.1256619373826878,0.12485187687006402,0.4982283800587382,0.03380335559507393,0.6166189607987098,0.039155414723240835,0.004471072402981523,0.03620338441100561,0.6815753100593056,0.03837147489296283,0.6407558901491691,0.0327439954724804,0.0035423348427791913,0.14706691238942218,0.5186905957659348,0.5765164923105079,0.5798857831970247,0.033526785582724164,0.47269998780797073,0.6048511186756262,0.19204708621304734,0.17025953798467908,0.04350093375469717,0.6119292732285054,0.032532446375230804,0.6840058120510495,0.14878230194286246,0.1463471430461559,0.6228187893393737,0.033017882699665546,0.17404812408421352,0.03559256653463495,0.2011485690671542,0.11001353625801874,0.6738029369787574,0.6639346375557555,0.18037947776971308,0.11061158209345043,0.5877056199590167,0.10966024354999575,0.10750029174338849
1636557730.764,0.1443245718580929,0.5249653331204018,0.19586847809802238,0.1256619373826878,0.12485187687006402,0.4982283800587382,0.03380335559507393,0.6166189607987098,0.039155414723240835,0.004471072402981523,0.03620338441100561,0.6815753100593056,0.03837147489296283,0.6407558901491691,0.0327439954724804,0.0035423348427791913,0.14706691238942218,0.5186905957659348,0.5765164923105079,0.5798857831970247,0.033526785582724164,0.47269998780797073,0.6048511186756262,0.19204708621304734,0.17025953798467908,0.04350093375469717,0.6119292732285054,0.032532446375230804,0.6840058120510495,0.14878230194286246,0.1463471430461559,0.6228187893393737,0.033017882699665546,0.17404812408421352,0.03559256653463495,0.2011485690671542,0.11001353625801874,0.6738029369787574,0.6639346375557555,0.18037947776971308,0.11061158209345043,0.5877056199590167,0.10966024354999575,0.10750029174338849
1636557745.786,0.15348157173954613,0.5230561329600204,0.19558492607168254,0.12502249258407802,0.12471392544240295,0.5111867199843156,0.03257989913517399,0.5933729896627515,0.042199115482480704,0.004281306679848231,0.03597503905257686,0.72743204234363,0.0399206466983085,0.6407590690826884,0.032189474832603496,0.0035423944681305516,0.14742306285905613,0.5173481838948315,0.5762393841050674,0.5794082131801788,0.034063359200509846,0.5113836994374038,0.6442231162088761,0.2022801743236603,0.16946352356118216,0.04334373977436579,0.6243616196935647,0.03383822585784646,0.6921977015828833,0.1455524829555392,0.145808760538954,0.6235206408760503,0.03314490868933287,0.17382798335933958,0.035507754374890434,0.20803500899016453,0.11011410938322544,0.674898137647621,0.6650561129110732,0.18072168809351302,0.11041718330585976,0.6024505606044266,0.10941598248927294,0.11002696834476247
1636557760.802,0.15348157173954613,0.5230561329600204,0.19558492607168254,0.12502249258407802,0.12471392544240295,0.5111867199843156,0.03257989913517399,0.5933729896627515,0.042199115482480704,0.004281306679848231,0.03597503905257686,0.72743204234363,0.0399206466983085,0.6407590690826884,0.032189474832603496,0.0035423944681305516,0.14742306285905613,0.5173481838948315,0.5762393841050674,0.5794082131801788,0.034063359200509846,0.5113836994374038,0.6442231162088761,0.2022801743236603,0.16946352356118216,0.04334373977436579,0.6243616196935647,0.03383822585784646,0.6921977015828833,0.1455524829555392,0.145808760538954,0.6235206408760503,0.03314490868933287,0.17382798335933958,0.035507754374890434,0.20803500899016453,0.11011410938322544,0.674898137647621,0.6650561129110732,0.18072168809351302,0.11041718330585976,0.6024505606044266,0.10941598248927294,0.11002696834476247
1636557775.82,0.13952082580739375,0.5231546836603904,0.2027939224848586,0.12563688967810746,0.12462384136909462,0.5115807187813589,0.03158517631238906,0.5978139907151979,0.04200962067315553,0.004409720776550191,0.03533030519938468,0.6803083427279233,0.04213080508089807,0.6413951852482465,0.03239764336630256,0.003549505750294444,0.14345884328447858,0.5176592051070683,0.5759924215843819,0.5780620734783042,0.0346033510233264,0.4807729162882442,0.6337647073201655,0.19247927357348205,0.16825662353590853,0.0438448422821217,0.6247198369425517,0.03317382530586403,0.7383707965207482,0.14704378830845016,0.14593570819665852,0.6248780478107381,0.03322796979769873,0.1737116203600515,0.035473489071239823,0.20582527910655687,0.11055022400556386,0.6750998760266961,0.6639289417610048,0.18031739414718292,0.11048655366944146,0.618562573478403,0.10970855156779127,0.10993049515583206
1636557790.845,0.13952082580739375,0.5231546836603904,0.2027939224848586,0.12563688967810746,0.12462384136909462,0.5115807187813589,0.03158517631238906,0.5978139907151979,0.04200962067315553,0.004409720776550191,0.03533030519938468,0.6803083427279233,0.04213080508089807,0.6413951852482465,0.03239764336630256,0.003549505750294444,0.14345884328447858,0.5176592051070683,0.5759924215843819,0.5780620734783042,0.0346033510233264,0.4807729162882442,0.6337647073201655,0.19247927357348205,0.16825662353590853,0.0438448422821217,0.6247198369425517,0.03317382530586403,0.7383707965207482,0.14704378830845016,0.14593570819665852,0.6248780478107381,0.03322796979769873,0.1737116203600515,0.035473489071239823,0.20582527910655687,0.11055022400556386,0.6750998760266961,0.6639289417610048,0.18031739414718292,0.11048655366944146,0.618562573478403,0.10970855156779127,0.10993049515583206
1636557805.87,0.13943249204258837,0.5233240675791192,0.2029195092472918,0.1251064365692216,0.12424814714531701,0.48931441683642996,0.0325977665078957,0.5995508618602756,0.03874371614620417,0.004390750200601501,0.035612856657367666,0.726380687111087,0.037368848502696346,0.6417741563971682,0.03231083753585159,0.003463011128826265,0.14737355423200604,0.5173673338299453,0.5758194024940052,0.5783985687842678,0.034631339595700965,0.5104752296777668,0.6440909829316253,0.19837781776813979,0.16778831736308544,0.043974741769532304,0.5965289265906528,0.03268478174968586,0.7366342384015249,0.15119580643742309,0.14566858603763078,0.6244529160485374,0.03296776319523756,0.17372021553802505,0.03544814251751356,0.2178408593706789,0.11015165847735398,0.6759230884447889,0.6642434757961122,0.17911602678365246,0.11044108375645831,0.6183900355497797,0.1101242350503076,0.10944533231247798
1636557820.897,0.13943249204258837,0.5233240675791192,0.2029195092472918,0.1251064365692216,0.12424814714531701,0.48931441683642996,0.0325977665078957,0.5995508618602756,0.03874371614620417,0.004390750200601501,0.035612856657367666,0.726380687111087,0.037368848502696346,0.6417741563971682,0.03231083753585159,0.003463011128826265,0.14737355423200604,0.5173673338299453,0.5758194024940052,0.5783985687842678,0.034631339595700965,0.5104752296777668,0.6440909829316253,0.19837781776813979,0.16778831736308544,0.043974741769532304,0.5965289265906528,0.03268478174968586,0.7366342384015249,0.15119580643742309,0.14566858603763078,0.6244529160485374,0.03296776319523756,0.17372021553802505,0.03544814251751356,0.2178408593706789,0.11015165847735398,0.6759230884447889,0.6642434757961122,0.17911602678365246,0.11044108375645831,0.6183900355497797,0.1101242350503076,0.10944533231247798
