"Time","pod:recommendationservice-w1-5c774597c5-d6s77_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rsf9s_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-rdh5r_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-l8vdv_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-v7k9p_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-7fnmb_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-n274x_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-x27nd_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-7rcj8_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-wlvhh_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-567l2_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-tb8dn_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2ps4n_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-q56x4_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gdj82_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-cpmkn_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-pxz5g_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-hq8nr_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-9hg9q_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-mspz5_service:productcatalogservice_node:worker--3","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-4j5rp_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-sdxnp_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-nr4d2_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-kf64n_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-2fxjk_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-wdq6k_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-kqqld_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-sp8zq_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-2jh5c_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-jwnt5_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-42swr_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-qxgfn_service:currencyservice_node:worker--4.novalocal"
1636556385.658,0.031991297539523345,0.1738412538878455,0.110552250768825,0.49279709584813997,0.03310905823033758,0.4381279162287373,0.09678555482353576,0.5443362384987835,0.12787777543569073,0.005315857076804985,0.4415079677508363,0.4441465077429618,0.09508068572547303,0.15844929171849026,0.4839009658109394,0.033113598715074716,0.14990221788099922,0.04401870971420668,0.12491276837049506,0.03629442879257158,0.14841062574300953,0.031107021427032797,0.554011725700357,0.4138680630421214,0.49624636808732114,0.09561664052930649,0.0036926181355503426,0.5559649026091666,0.6004224500455335,0.5716946876107972,0.032106887581442,0.1703942899971035,0.13645462391816648,0.09698706922967021,0.037991629365135185,0.5261216008526965,0.5322311576859485,0.11284074618751913,0.02280098925259437,0.12888392329089488,0.5167251329238662,0.029572684457028806,0.18030207837260356,0.5040618200697735
1636556400.894,0.03443352258140382,0.19644869709447682,0.12280059420692857,0.5518496691559244,0.03595436915474187,0.49016850289132874,0.10695343585909511,0.597038097991118,0.14508632802888938,0.005099577649248275,0.498839436494796,0.4879464026491689,0.10799548578561308,0.17190997187651397,0.542463650397043,0.0360453568149224,0.1684955533508281,0.048785822628283876,0.14102211844827006,0.039036010487983996,0.17130043143598161,0.03286574933958217,0.62420061979344,0.4765751581924704,0.5903041538888577,0.10954306069380854,0.003534042955523193,0.6795225672558056,0.672246804502751,0.6435134576670293,0.03279126270563243,0.19371511607954395,0.1486733503444193,0.10913715775251409,0.04147891363751717,0.5927218307703963,0.6020307129824181,0.1229760071125055,0.024575239038341933,0.13692299218846515,0.5848634994993823,0.030937641997805916,0.21571094996342738,0.5826589442848604
1636556415.959,0.03443352258140382,0.19644869709447682,0.12280059420692857,0.5518496691559244,0.03595436915474187,0.49016850289132874,0.10695343585909511,0.597038097991118,0.14508632802888938,0.005099577649248275,0.498839436494796,0.4879464026491689,0.10799548578561308,0.17190997187651397,0.542463650397043,0.0360453568149224,0.1684955533508281,0.048785822628283876,0.14102211844827006,0.039036010487983996,0.17130043143598161,0.03286574933958217,0.62420061979344,0.4765751581924704,0.5903041538888577,0.10954306069380854,0.003534042955523193,0.6795225672558056,0.672246804502751,0.6435134576670293,0.03279126270563243,0.19371511607954395,0.1486733503444193,0.10913715775251409,0.04147891363751717,0.5927218307703963,0.6020307129824181,0.1229760071125055,0.024575239038341933,0.13692299218846515,0.5848634994993823,0.030937641997805916,0.21571094996342738,0.5826589442848604
1636556431.023,0.033043525020310424,0.19950542145970862,0.12336384480748519,0.5779379508571915,0.03523964594305369,0.5158166408600174,0.11165890538031144,0.6469280185522381,0.13812461840832077,0.004827765066347411,0.5194963186530467,0.5186734664969586,0.11065992556619905,0.17408773233178707,0.5675421984481942,0.0347785835923735,0.1773928176073017,0.05072034392185128,0.14129270934488247,0.0398932665639376,0.17553074040822012,0.03291508087640394,0.6641397808709857,0.5110838255331914,0.6288064036084019,0.11120298857526205,0.003489876057049513,0.7261126140200946,0.6768334834247082,0.6843764226328246,0.033059085756128016,0.18974503650839988,0.1492467828866409,0.10972107997391597,0.040793856776320275,0.6298214693897145,0.6394255184997614,0.12374765074831959,0.025149370173283832,0.14904931377315128,0.6247520876526389,0.03246055459954554,0.2166207366171383,0.6233934905715635
1636556446.04,0.033043525020310424,0.19950542145970862,0.12336384480748519,0.5779379508571915,0.03523964594305369,0.5158166408600174,0.11165890538031144,0.6469280185522381,0.13812461840832077,0.004827765066347411,0.5194963186530467,0.5186734664969586,0.11065992556619905,0.17408773233178707,0.5675421984481942,0.0347785835923735,0.1773928176073017,0.05072034392185128,0.14129270934488247,0.0398932665639376,0.17553074040822012,0.03291508087640394,0.6641397808709857,0.5110838255331914,0.6288064036084019,0.11120298857526205,0.003489876057049513,0.7261126140200946,0.6768334834247082,0.6843764226328246,0.033059085756128016,0.18974503650839988,0.1492467828866409,0.10972107997391597,0.040793856776320275,0.6298214693897145,0.6394255184997614,0.12374765074831959,0.025149370173283832,0.14904931377315128,0.6247520876526389,0.03246055459954554,0.2166207366171383,0.6233934905715635
1636556461.12,0.03287543612833013,0.20002579504025209,0.12402144293433934,0.5776831627154526,0.035373353500185785,0.5158039567528835,0.11170165874211455,0.6221016978451022,0.1434911249198868,0.004844979331517247,0.5178052919815177,0.5181310311105431,0.11016691485753538,0.17396162694788178,0.5674290006942487,0.03470244613253705,0.1775698107205651,0.05188953708321722,0.14401983808800334,0.040328339294852314,0.1753511222764606,0.033109763469982255,0.6645742246885429,0.5122897468409299,0.6200338981559785,0.11128819804094418,0.0034859155928695013,0.6775737314191124,0.6833524147966431,0.6850740449392109,0.033491022863781035,0.19781887129594306,0.14850693729552444,0.10997266246748662,0.04338986220237976,0.6298771558972837,0.6405110498091934,0.12349855624242123,0.025137824823836256,0.14839996168164676,0.6261008120650802,0.03202341612438254,0.19848805903611433,0.6158687332526264
1636556476.15,0.03287543612833013,0.20002579504025209,0.12402144293433934,0.5776831627154526,0.035373353500185785,0.5158039567528835,0.11170165874211455,0.6221016978451022,0.1434911249198868,0.004844979331517247,0.5178052919815177,0.5181310311105431,0.11016691485753538,0.17396162694788178,0.5674290006942487,0.03470244613253705,0.1775698107205651,0.05188953708321722,0.14401983808800334,0.040328339294852314,0.1753511222764606,0.033109763469982255,0.6645742246885429,0.5122897468409299,0.6200338981559785,0.11128819804094418,0.0034859155928695013,0.6775737314191124,0.6833524147966431,0.6850740449392109,0.033491022863781035,0.19781887129594306,0.14850693729552444,0.10997266246748662,0.04338986220237976,0.6298771558972837,0.6405110498091934,0.12349855624242123,0.025137824823836256,0.14839996168164676,0.6261008120650802,0.03202341612438254,0.19848805903611433,0.6158687332526264
1636556491.224,0.03326603910096596,0.199769313616973,0.12368880328458315,0.5783798551595365,0.034990885543256106,0.48012800425542557,0.11201595760088517,0.6143388692984608,0.14756470483380563,0.004852202120169926,0.5186552203420837,0.5203665541683551,0.11089973479847741,0.17433666405425832,0.5679989485358266,0.03479306355008416,0.16982781218331958,0.05213069076063566,0.14534832645600565,0.03894419611692842,0.17507593506881447,0.033193223548298297,0.6649463051612735,0.4941283362833725,0.631819140793906,0.11143281003600009,0.003469713290148979,0.6812998536188896,0.7369879661384366,0.6849275027918742,0.03210497011898948,0.1893609990304123,0.14890805252968514,0.11104686421196085,0.04075893696585692,0.630075524589436,0.6400106904169689,0.12324282069217968,0.025220515137404444,0.1492256454697844,0.5982377330229195,0.032131089613648134,0.19830495055656344,0.6401790026908932
1636556506.243,0.03326603910096596,0.199769313616973,0.12368880328458315,0.5783798551595365,0.034990885543256106,0.48012800425542557,0.11201595760088517,0.6143388692984608,0.14756470483380563,0.004852202120169926,0.5186552203420837,0.5203665541683551,0.11089973479847741,0.17433666405425832,0.5679989485358266,0.03479306355008416,0.16982781218331958,0.05213069076063566,0.14534832645600565,0.03894419611692842,0.17507593506881447,0.033193223548298297,0.6649463051612735,0.4941283362833725,0.631819140793906,0.11143281003600009,0.003469713290148979,0.6812998536188896,0.7369879661384366,0.6849275027918742,0.03210497011898948,0.1893609990304123,0.14890805252968514,0.11104686421196085,0.04075893696585692,0.630075524589436,0.6400106904169689,0.12324282069217968,0.025220515137404444,0.1492256454697844,0.5982377330229195,0.032131089613648134,0.19830495055656344,0.6401790026908932
1636556521.313,0.03276382286680382,0.19940448076175404,0.12335038729941077,0.5785345742020499,0.03498240504709422,0.5159760877218733,0.10651045664590125,0.6166186937304631,0.13584592727771239,0.004639038048881475,0.5173825592445506,0.5181215491119724,0.11001053271076044,0.17396499150930494,0.568340321536641,0.03450288222222643,0.1782042760790177,0.05210001781890641,0.14500624637173537,0.04116226110514632,0.17398263118715407,0.033351671715655694,0.6644752059302871,0.5124782730361925,0.6316593871172784,0.11149939176050024,0.003460369638402053,0.6595939199761494,0.7358056953097837,0.6851455384990167,0.03370886263148698,0.18810477184859742,0.14777896499937362,0.11064386946893473,0.03937644548919926,0.6293519772586083,0.6391510629586363,0.12339617886867783,0.025184969498415172,0.14920537195611036,0.6270817450453823,0.03219711572726743,0.20854474626142538,0.6191353085181771
