"Time","pod:cartservice-w4-59ff89795c-6mkj9_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-4hnkv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-2wrtp_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-xmk7k_service:productcatalogservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-5frx6_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-mn2qq_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-b8wnr_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-ls9hx_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-9skqg_service:currencyservice_node:worker--1","pod:adservice-w4-9f97cf96-x4hj6_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-rb8vz_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-cfpgk_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-88jbb_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-ssgpv_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-cg9l9_service:currencyservice_node:worker--1","pod:adservice-w2-76766bdfb6-khdhn_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-wlrsm_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-m55cl_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-p67ww_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-7cwlp_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-4xdxm_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-hnkkx_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-2wv9f_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-gvkbb_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-wdqwn_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-fsjkv_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-jmjss_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-8ts48_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-hchb5_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-x7vd4_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-plkwc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-dvjqf_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-982k6_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-kp9sq_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-5gf59_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-v524t_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zxzgw_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-7v2x4_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-8h65s_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-knxts_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-fvh2v_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-wgdr6_service:recommendationservice_node:worker--2.novalocal"
1641937028.127,0.2093047207704133,0.679836741246792,0.010874814711090981,0.04880568919683485,0.21049661903155475,0.056611490082494026,0.01120221084289365,0.020485793035886067,0.43649788879382123,0.24770850230689007,0.0633825087167503,0.07017663759074808,0.17724593046131168,0.057431670203743,0.45471437955723926,0.2627542686423373,0.011048882482978209,0.010775293174718129,0.06374738588774195,0.010587354601351052,0.6663212718845737,0.010776713247490003,0.46104236888585504,0.43669890418986435,0.00925664297126161,0.7347339551720371,0.06145388176547051,0.2099112978985067,0.6055882147108758,0.010679482535603139,0.8083473280694625,0.06319213155031718,0.4357212718223058,0.43950204045323876,0.011175663809557137,0.023429200431061538,0.05684463194928614,0.02549546901098296,0.4386889059126916,0.8060655058464583,0.0668315354972443,0.010574381271949065
1641937043.152,0.2343623505991371,0.7610436168365324,0.010314811828726437,0.053060268874758544,0.24032882011420956,0.06269086019460274,0.01063591116246201,0.02296524007539805,0.51286292506088,0.2630926365004276,0.06845274845051805,0.07709266387587824,0.20064702106061075,0.06282790832877312,0.5038339066062745,0.283994285602714,0.01036482502976235,0.01022178515451715,0.06744961725336349,0.01017604987224333,0.7477210225681723,0.010504632724603781,0.5197655541661652,0.4935073630274848,0.00860560260035957,0.8335468301101813,0.06983306440441847,0.22593267009287943,0.6766859570024332,0.010273440348959766,0.9075419084439709,0.06847070417934857,0.4981571118991057,0.4951002968423668,0.011135380422468527,0.02535257598406824,0.0612361967449835,0.027114346166320073,0.5234131401545905,0.9211103234574091,0.0739211188469068,0.010558375507454056
1641937058.178,0.2343623505991371,0.7610436168365324,0.010314811828726437,0.053060268874758544,0.24032882011420956,0.06269086019460274,0.01063591116246201,0.02296524007539805,0.51286292506088,0.2630926365004276,0.06845274845051805,0.07709266387587824,0.20064702106061075,0.06282790832877312,0.5038339066062745,0.283994285602714,0.01036482502976235,0.01022178515451715,0.06744961725336349,0.01017604987224333,0.7477210225681723,0.010504632724603781,0.5197655541661652,0.4935073630274848,0.00860560260035957,0.8335468301101813,0.06983306440441847,0.22593267009287943,0.6766859570024332,0.010273440348959766,0.9075419084439709,0.06847070417934857,0.4981571118991057,0.4951002968423668,0.011135380422468527,0.02535257598406824,0.0612361967449835,0.027114346166320073,0.5234131401545905,0.9211103234574091,0.0739211188469068,0.010558375507454056
1641937073.21,0.23293343363508354,0.7770248744825474,0.010259655918204692,0.05455838733577581,0.2596341211347975,0.06304968618999247,0.010569688354081359,0.02309762352748757,0.5324354552705597,0.239107841360961,0.06775929663111796,0.07172997051334738,0.20232924975494027,0.06351693888053193,0.515964720239737,0.25913624031519067,0.010489128270552928,0.01014780307973077,0.06787143319816066,0.010283607018878397,0.776404933181766,0.010507727746632231,0.532401136746426,0.5121372825234797,0.00857729831216514,0.8667172279982199,0.07425456767522688,0.20648348534065603,0.6940894679303258,0.010292428685438428,0.940743402368391,0.06804434731079302,0.5158816841560567,0.5137442392008736,0.011192965283123763,0.026964804544831668,0.06148956709662487,0.02692844781812452,0.5195699134600077,0.9796458527234083,0.07154515883509288,0.011224881626759149
1641937088.256,0.23293343363508354,0.7770248744825474,0.010259655918204692,0.05455838733577581,0.2596341211347975,0.06304968618999247,0.010569688354081359,0.02309762352748757,0.5324354552705597,0.239107841360961,0.06775929663111796,0.07172997051334738,0.20232924975494027,0.06351693888053193,0.515964720239737,0.25913624031519067,0.010489128270552928,0.01014780307973077,0.06787143319816066,0.010283607018878397,0.776404933181766,0.010507727746632231,0.532401136746426,0.5121372825234797,0.00857729831216514,0.8667172279982199,0.07425456767522688,0.20648348534065603,0.6940894679303258,0.010292428685438428,0.940743402368391,0.06804434731079302,0.5158816841560567,0.5137442392008736,0.011192965283123763,0.026964804544831668,0.06148956709662487,0.02692844781812452,0.5195699134600077,0.9796458527234083,0.07154515883509288,0.011224881626759149
1641937103.289,0.23419181006900983,0.7785206083874279,0.010195798170604117,0.05438681150470093,0.24592334973992958,0.06288003568433767,0.010534714815759894,0.023335287403643837,0.5331300956829766,0.22766232229386058,0.0680445105730597,0.07225224410820447,0.20368644922119494,0.06331336488966748,0.5162373433649916,0.25571174008514264,0.011119128462675222,0.010348743744305932,0.06732472160360864,0.010232009923684324,0.7713088481603577,0.010462907590205957,0.5344681700161606,0.5084781284125439,0.008584109954587475,0.8332353075140764,0.06900042142100093,0.1905428333816673,0.6954905763718072,0.010357144514551199,0.9436144229086797,0.0677962685580977,0.519972635408376,0.5078542982536518,0.011149024005362579,0.02607249047473041,0.0617050260107742,0.02709073638033076,0.53528178935662,1.0260183809956591,0.0749953632501312,0.010478909436804988
1641937118.337,0.23419181006900983,0.7785206083874279,0.010195798170604117,0.05438681150470093,0.24592334973992958,0.06288003568433767,0.010534714815759894,0.023335287403643837,0.5331300956829766,0.22766232229386058,0.0680445105730597,0.07225224410820447,0.20368644922119494,0.06331336488966748,0.5162373433649916,0.25571174008514264,0.011119128462675222,0.010348743744305932,0.06732472160360864,0.010232009923684324,0.7713088481603577,0.010462907590205957,0.5344681700161606,0.5084781284125439,0.008584109954587475,0.8332353075140764,0.06900042142100093,0.1905428333816673,0.6954905763718072,0.010357144514551199,0.9436144229086797,0.0677962685580977,0.519972635408376,0.5078542982536518,0.011149024005362579,0.02607249047473041,0.0617050260107742,0.02709073638033076,0.53528178935662,1.0260183809956591,0.0749953632501312,0.010478909436804988
1641937133.377,0.23640890226855998,0.7818996204253108,0.010181917631799296,0.054507541751193385,0.25230378703862,0.06307704649730042,0.010504157916434595,0.023667186381753545,0.5323984497005729,0.2192103112993822,0.06824381803470614,0.07377953710860152,0.20448007433454085,0.06328287677690446,0.516550916892123,0.25480269294862956,0.01060602158739303,0.010418403833481901,0.06809302049839977,0.010252673776070037,0.7747582524002172,0.010480712487041403,0.5348950683459941,0.5055392116558454,0.008565049208067792,0.8332280520429913,0.07165332078532533,0.18687505541456234,0.6981619670777155,0.010397460348062862,0.948699151419675,0.06791203921518246,0.5227764181926502,0.509869428126905,0.009880728990981288,0.026875332655209822,0.061949067566318905,0.02705660343415868,0.5129297619269482,1.0286772087124207,0.07678541397285096,0.011172355059023241
1641937148.417,0.23640890226855998,0.7818996204253108,0.010181917631799296,0.054507541751193385,0.25230378703862,0.06307704649730042,0.010504157916434595,0.023667186381753545,0.5323984497005729,0.2192103112993822,0.06824381803470614,0.07377953710860152,0.20448007433454085,0.06328287677690446,0.516550916892123,0.25480269294862956,0.01060602158739303,0.010418403833481901,0.06809302049839977,0.010252673776070037,0.7747582524002172,0.010480712487041403,0.5348950683459941,0.5055392116558454,0.008565049208067792,0.8332280520429913,0.07165332078532533,0.18687505541456234,0.6981619670777155,0.010397460348062862,0.948699151419675,0.06791203921518246,0.5227764181926502,0.509869428126905,0.009880728990981288,0.026875332655209822,0.061949067566318905,0.02705660343415868,0.5129297619269482,1.0286772087124207,0.07678541397285096,0.011172355059023241
1641937163.444,0.2362543636867651,0.7801621536503819,0.009953543099037173,0.05190366696209622,0.25791813617717246,0.06319453711335968,0.010503083136212578,0.023663828811526504,0.5336849564201459,0.21690827182901604,0.06801075496445774,0.07028335102320249,0.20279030058185182,0.0629517530437978,0.4954969571675223,0.23901113318006562,0.010269852553212219,0.010480227085522344,0.06849709197284545,0.010221510301680215,0.777313515021463,0.01047376335153326,0.5338516221763199,0.5027906589861088,0.008522823198321131,0.863332631103459,0.07446459887982734,0.18545662333782217,0.6972493637035695,0.010383292595815729,0.9487553434516747,0.0673141864543835,0.4978301873469195,0.5118918808359045,0.01042376874452616,0.02669818525857326,0.06206958552133801,0.026804404870509863,0.534940320116849,0.9592525894275806,0.07691911925096508,0.011346271523521783
