"Time","pod:recommendationservice-w2-5bbcb977f8-hbjj5_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-w92t7_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-vdpv9_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tpkhl_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fglmt_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w4-6d5d8bb6bc-brdn2_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-qdh78_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-wxgdz_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-4456h_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-cmnqv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xcnwx_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-684c9_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-7pl84_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-5ns77_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-c52sn_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-b2fdd_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-hxzx7_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-29g57_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-z8kz5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-6m5wd_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-gd75b_service:adservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-k8q7d_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-q9xrm_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zzwfq_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-grzz2_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-gzpj8_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-dq5mj_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-cqk4v_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-xwwsx_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-92qqm_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xt4dl_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fw5mp_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-xmmv6_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-rz6xk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-5szzc_service:productcatalogservice_node:worker--3","pod:cartservice-w2-59ff89795c-6gxxr_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-8fnbf_service:frontend_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-gm9k5_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-q4kpf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-mddbk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-sz64v_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nlnqh_service:redis-cart_node:worker--3"
1641906669.949,0.010218971992611067,0.05055633018088044,0.7702093731849999,0.05170598755055299,0.010346634572518826,0.21777449898299062,0.010913357946787411,0.010601747612836844,0.06811790242814461,0.06453788877464735,0.011588248438211756,0.18576458521367367,0.5519854173597758,0.050882851179826466,0.010326135876146426,0.4575450935881265,0.010315870589283595,0.6669867539607534,0.06502321381236302,0.41807590539557876,0.24506392565635954,0.4328214219259008,0.45423609577902696,0.4534972564573956,0.6688058771055905,0.010229188514477997,0.2548647664048418,0.45559912547176673,0.46533500810572326,0.06187387627423231,0.06194265754405209,0.010336528317683646,0.004068633878197603,0.16983882085734123,0.0498429682336617,0.21032552603711524,0.750580792500932,0.06610271363535977,0.7145648975261734,0.010825615930225362,0.06311802510602092,0.006255937532660308
1641906684.99,0.00994222465261993,0.05198576200310467,0.8898646184618808,0.05717585909837204,0.009683355980733699,0.24250491995747256,0.010531470919538719,0.010023198790753108,0.06913441655635014,0.07358253211467565,0.01007259289931902,0.19978973851468393,0.6193386954377946,0.05368160356999382,0.009857189836553655,0.5184748422815624,0.00991605291172265,0.7492370572847082,0.07334285314108141,0.4687039774147973,0.25990929418804365,0.48422559320688935,0.5127977388406141,0.5086371471145741,0.7620225712560169,0.009402148122157165,0.26843116312669857,0.51145524308336,0.5241952231354198,0.06752743389634366,0.06713091246464889,0.009960135529000868,0.003922379151382069,0.18878033523595955,0.05609559659017822,0.22976781845525499,0.8446358824451781,0.06655055428698275,0.8046833241489584,0.010593909272671138,0.06755235585334418,0.0060160294094592365
1641906700.058,0.00994222465261993,0.05198576200310467,0.8898646184618808,0.05717585909837204,0.009683355980733699,0.24250491995747256,0.010531470919538719,0.010023198790753108,0.06913441655635014,0.07358253211467565,0.01007259289931902,0.19978973851468393,0.6193386954377946,0.05368160356999382,0.009857189836553655,0.5184748422815624,0.00991605291172265,0.7492370572847082,0.07334285314108141,0.4687039774147973,0.25990929418804365,0.48422559320688935,0.5127977388406141,0.5086371471145741,0.7620225712560169,0.009402148122157165,0.26843116312669857,0.51145524308336,0.5241952231354198,0.06752743389634366,0.06713091246464889,0.009960135529000868,0.003922379151382069,0.18878033523595955,0.05609559659017822,0.22976781845525499,0.8446358824451781,0.06655055428698275,0.8046833241489584,0.010593909272671138,0.06755235585334418,0.0060160294094592365
1641906715.074,0.009891079811780133,0.057576552860670774,0.9881064870570531,0.05765962438394989,0.009682543406106268,0.24843825932702002,0.01120690307290179,0.009916681151229878,0.06923642299102814,0.07255534156251059,0.010687258988129437,0.18234494406039053,0.6415069275821943,0.057324524222000246,0.009760554483102892,0.5347256201289672,0.010025393481299414,0.7738740000456645,0.07267369981834179,0.4836474990427657,0.23712169221699875,0.5011541572538003,0.5347569879284146,0.5294588090947958,0.7604727631439125,0.009020440479527204,0.2634985345748704,0.5236108521757967,0.5352171396540404,0.06733967392022691,0.06675374306224519,0.00998392121066682,0.00391601544434137,0.19323321209331515,0.05627048826628185,0.23099396771800734,0.8828857342307761,0.07100156716809639,0.8202152416125417,0.010540397297466237,0.06786099936816192,0.006010728675556713
1641906730.101,0.009891079811780133,0.057576552860670774,0.9881064870570531,0.05765962438394989,0.009682543406106268,0.24843825932702002,0.01120690307290179,0.009916681151229878,0.06923642299102814,0.07255534156251059,0.010687258988129437,0.18234494406039053,0.6415069275821943,0.057324524222000246,0.009760554483102892,0.5347256201289672,0.010025393481299414,0.7738740000456645,0.07267369981834179,0.4836474990427657,0.23712169221699875,0.5011541572538003,0.5347569879284146,0.5294588090947958,0.7604727631439125,0.009020440479527204,0.2634985345748704,0.5236108521757967,0.5352171396540404,0.06733967392022691,0.06675374306224519,0.00998392121066682,0.00391601544434137,0.19323321209331515,0.05627048826628185,0.23099396771800734,0.8828857342307761,0.07100156716809639,0.8202152416125417,0.010540397297466237,0.06786099936816192,0.006010728675556713
1641906745.142,0.00984499250748403,0.05781866484730279,0.9003885526908474,0.057327049410794154,0.009600481997020807,0.25088895646733217,0.011094121083305644,0.010081172443108325,0.06890700928378805,0.07466405079672297,0.010671624058858355,0.15733318305360372,0.645529339070188,0.05785437082185512,0.00983049584393697,0.534405431491227,0.009964608463926002,0.7708727901547507,0.07174377176343752,0.4839982556810891,0.2185244027572652,0.5015607118124064,0.5346039402209859,0.5258264270123989,0.7878512704813438,0.009669483212805176,0.24472961816280447,0.5233021149149396,0.5357845782879807,0.06669173322671217,0.06665733778272007,0.00991568458107131,0.003883627892021341,0.19380455280965156,0.056521234284384075,0.2304033119397727,0.8798778621802366,0.0714560312139721,0.8958612848545575,0.01062368803369477,0.06778315627794029,0.006062647532615628
1641906760.168,0.00984499250748403,0.05781866484730279,0.9003885526908474,0.057327049410794154,0.009600481997020807,0.25088895646733217,0.011094121083305644,0.010081172443108325,0.06890700928378805,0.07466405079672297,0.010671624058858355,0.15733318305360372,0.645529339070188,0.05785437082185512,0.00983049584393697,0.534405431491227,0.009964608463926002,0.7708727901547507,0.07174377176343752,0.4839982556810891,0.2185244027572652,0.5015607118124064,0.5346039402209859,0.5258264270123989,0.7878512704813438,0.009669483212805176,0.24472961816280447,0.5233021149149396,0.5357845782879807,0.06669173322671217,0.06665733778272007,0.00991568458107131,0.003883627892021341,0.19380455280965156,0.056521234284384075,0.2304033119397727,0.8798778621802366,0.0714560312139721,0.8958612848545575,0.01062368803369477,0.06778315627794029,0.006062647532615628
1641906775.196,0.009680092439416846,0.057684788018390526,0.9931088119927816,0.05707593190286753,0.009550752806837131,0.2352986951833078,0.00999799957476809,0.010082560279320509,0.07140949479214567,0.0758051681882728,0.011061075849004771,0.1688870529747918,0.6455196419472953,0.05808283653136617,0.009705411915924354,0.5350567293737024,0.009909319855818005,0.7696585243490467,0.06921056519612774,0.4858029201572655,0.2102746888986023,0.5024484944950524,0.5343269829414931,0.5224617692843032,0.805107385561218,0.009578121180638008,0.24345255454016196,0.5234823525181825,0.536139247456162,0.06648912141361153,0.06683133609084457,0.009797490416156173,0.003909011300699129,0.19301262970196825,0.05555542818364455,0.22864692177004736,0.8789797295689056,0.07157294678946828,0.863939894734158,0.011086122833826005,0.0677375709983107,0.006116456503188223
1641906790.229,0.009680092439416846,0.057684788018390526,0.9931088119927816,0.05707593190286753,0.009550752806837131,0.2352986951833078,0.00999799957476809,0.010082560279320509,0.07140949479214567,0.0758051681882728,0.011061075849004771,0.1688870529747918,0.6455196419472953,0.05808283653136617,0.009705411915924354,0.5350567293737024,0.009909319855818005,0.7696585243490467,0.06921056519612774,0.4858029201572655,0.2102746888986023,0.5024484944950524,0.5343269829414931,0.5224617692843032,0.805107385561218,0.009578121180638008,0.24345255454016196,0.5234823525181825,0.536139247456162,0.06648912141361153,0.06683133609084457,0.009797490416156173,0.003909011300699129,0.19301262970196825,0.05555542818364455,0.22864692177004736,0.8789797295689056,0.07157294678946828,0.863939894734158,0.011086122833826005,0.0677375709983107,0.006116456503188223
1641906805.255,0.009665869863998868,0.05646685744201786,0.9323018495295776,0.05684853666282529,0.009508575791902351,0.25350262894621534,0.011327583683401955,0.009656765030983649,0.07042859459116985,0.07627322859334734,0.011306199802879087,0.16816680518911242,0.6240557567020298,0.0587433307727756,0.009882178525584486,0.533953040250207,0.009803617123769223,0.7658283169139355,0.07307224103275917,0.4841660145531239,0.20623346510981086,0.50269098566876,0.5370406307565972,0.5209572613160867,0.8075284391315872,0.009658575473999965,0.22035716167758612,0.5234512515313151,0.5363795274272631,0.06576694817159572,0.06623133013892468,0.009882505385629948,0.00383831593404042,0.18613698590681005,0.05383221406517333,0.22714880677567695,0.875193724114255,0.06656452221487275,0.8721155994894663,0.011193666453628652,0.06725456600643807,0.0061212623305046485
1641906820.293,0.009665869863998868,0.05646685744201786,0.9323018495295776,0.05684853666282529,0.009508575791902351,0.25350262894621534,0.011327583683401955,0.009656765030983649,0.07042859459116985,0.07627322859334734,0.011306199802879087,0.16816680518911242,0.6240557567020298,0.0587433307727756,0.009882178525584486,0.533953040250207,0.009803617123769223,0.7658283169139355,0.07307224103275917,0.4841660145531239,0.20623346510981086,0.50269098566876,0.5370406307565972,0.5209572613160867,0.8075284391315872,0.009658575473999965,0.22035716167758612,0.5234512515313151,0.5363795274272631,0.06576694817159572,0.06623133013892468,0.009882505385629948,0.00383831593404042,0.18613698590681005,0.05383221406517333,0.22714880677567695,0.875193724114255,0.06656452221487275,0.8721155994894663,0.011193666453628652,0.06725456600643807,0.0061212623305046485
1641906835.325,0.009545108399772429,0.052677709040575615,0.9210968899052542,0.05704733781660623,0.009543430500728763,0.24726634835475814,0.010752693670146949,0.010081853436578312,0.07625588656310675,0.07255531598856885,0.010036215397427902,0.16085214728933458,0.6497717284492377,0.05888049003878007,0.009773790726280755,0.5340906797091278,0.009649089075655534,0.7645000791575672,0.06718448179937413,0.4854433198196553,0.20529882575588382,0.5077087449130773,0.5354430160144577,0.5180340007669639,0.7926178288193668,0.009779483175428531,0.2186309194113753,0.5251654496490195,0.5360140383470975,0.06533481519212601,0.06580626615740777,0.009678466410146623,0.0038361566563700975,0.19453481346008356,0.05656700108709754,0.22605763522533448,0.8747457145201618,0.06693842923680075,0.8752319873461807,0.0107212797102211,0.06678145045229375,0.005903125574214192
1641906850.347,0.009545108399772429,0.052677709040575615,0.9210968899052542,0.05704733781660623,0.009543430500728763,0.24726634835475814,0.010752693670146949,0.010081853436578312,0.07625588656310675,0.07255531598856885,0.010036215397427902,0.16085214728933458,0.6497717284492377,0.05888049003878007,0.009773790726280755,0.5340906797091278,0.009649089075655534,0.7645000791575672,0.06718448179937413,0.4854433198196553,0.20529882575588382,0.5077087449130773,0.5354430160144577,0.5180340007669639,0.7926178288193668,0.009779483175428531,0.2186309194113753,0.5251654496490195,0.5360140383470975,0.06533481519212601,0.06580626615740777,0.009678466410146623,0.0038361566563700975,0.19453481346008356,0.05656700108709754,0.22605763522533448,0.8747457145201618,0.06693842923680075,0.8752319873461807,0.0107212797102211,0.06678145045229375,0.005903125574214192
1641906865.389,0.009590200588584662,0.05376305319400804,0.9463674805855896,0.05719578074148994,0.009730279101319525,0.24692951344171776,0.011539324355845397,0.009988139119770187,0.07622980352640982,0.07001765273272334,0.010281105456064237,0.1661621213871209,0.6471142427030993,0.058320528881822875,0.009730291213201313,0.5333720359211575,0.009577890223837609,0.7589208847612816,0.07687728159763597,0.49014907808613006,0.20366808524473007,0.5064312839067655,0.5324562873797393,0.5182023018643894,0.7893792923094889,0.009629213779393467,0.21766211099563368,0.5249298070129118,0.5354707824758669,0.06524813558992121,0.06527634019746911,0.009751342168321409,0.003802621032064017,0.19254514117527144,0.05737033932108658,0.225291883498869,0.8715647009579157,0.07030012954153791,0.870344059679077,0.011460381930370057,0.06704832656831121,0.005853703612778633
1641906880.408,0.009590200588584662,0.05376305319400804,0.9463674805855896,0.05719578074148994,0.009730279101319525,0.24692951344171776,0.011539324355845397,0.009988139119770187,0.07622980352640982,0.07001765273272334,0.010281105456064237,0.1661621213871209,0.6471142427030993,0.058320528881822875,0.009730291213201313,0.5333720359211575,0.009577890223837609,0.7589208847612816,0.07687728159763597,0.49014907808613006,0.20366808524473007,0.5064312839067655,0.5324562873797393,0.5182023018643894,0.7893792923094889,0.009629213779393467,0.21766211099563368,0.5249298070129118,0.5354707824758669,0.06524813558992121,0.06527634019746911,0.009751342168321409,0.003802621032064017,0.19254514117527144,0.05737033932108658,0.225291883498869,0.8715647009579157,0.07030012954153791,0.870344059679077,0.011460381930370057,0.06704832656831121,0.005853703612778633
1641906895.441,0.009440843927240363,0.057937444882569925,0.9198737721903505,0.05726976100260216,0.009779813141733243,0.24812216167015946,0.01152508007883967,0.01002225051599397,0.07703478039406744,0.07375557666527222,0.010283559281002238,0.16543395516497172,0.6471799470039248,0.050477085388506746,0.009736951384276295,0.5325936326177819,0.009528027928013934,0.7579952076871703,0.07026358947404766,0.48897748086875276,0.20256655150964295,0.5074938995576834,0.5314880231134168,0.5156303548011825,0.8025073589841062,0.009812983288058462,0.2062277476233906,0.5251744251220081,0.5351153189689248,0.06515264852645766,0.06492067156350094,0.009680739070996931,0.003782133647703358,0.18490954410520705,0.05466041830492284,0.22467350678043288,0.8690111237677492,0.06518494073623247,0.8250530151708269,0.01084730086627818,0.06685324362621724,0.005869811828827869
1641906910.483,0.009440843927240363,0.057937444882569925,0.9198737721903505,0.05726976100260216,0.009779813141733243,0.24812216167015946,0.01152508007883967,0.01002225051599397,0.07703478039406744,0.07375557666527222,0.010283559281002238,0.16543395516497172,0.6471799470039248,0.050477085388506746,0.009736951384276295,0.5325936326177819,0.009528027928013934,0.7579952076871703,0.07026358947404766,0.48897748086875276,0.20256655150964295,0.5074938995576834,0.5314880231134168,0.5156303548011825,0.8025073589841062,0.009812983288058462,0.2062277476233906,0.5251744251220081,0.5351153189689248,0.06515264852645766,0.06492067156350094,0.009680739070996931,0.003782133647703358,0.18490954410520705,0.05466041830492284,0.22467350678043288,0.8690111237677492,0.06518494073623247,0.8250530151708269,0.01084730086627818,0.06685324362621724,0.005869811828827869
1641906925.512,0.009438776591576664,0.05815314362201508,0.9125880126312231,0.05739587499865896,0.00970673942876249,0.2612723322008433,0.011468178958587372,0.00980514321113462,0.07125064279319686,0.06957127572202708,0.010516310514368228,0.16487507958016842,0.6487843934236737,0.05837926185593675,0.009802724573172187,0.5323376218139859,0.009416114772634243,0.7556817742417832,0.07239157111551409,0.4872912770782831,0.19835377979773167,0.5086960515254717,0.5285189695081948,0.5161386797456287,0.8015008091627428,0.009873804202227842,0.21813926082844015,0.5256970585631553,0.535698266802369,0.06490606728192228,0.0647014110922317,0.009631813597584256,0.003735775005369392,0.19239771699774305,0.05530635748635326,0.22201676504203577,0.8689699910150204,0.06635917243222325,0.8707975284346221,0.01128910404410193,0.06656919556512628,0.006103174480259985
1641906940.546,0.009438776591576664,0.05815314362201508,0.9125880126312231,0.05739587499865896,0.00970673942876249,0.2612723322008433,0.011468178958587372,0.00980514321113462,0.07125064279319686,0.06957127572202708,0.010516310514368228,0.16487507958016842,0.6487843934236737,0.05837926185593675,0.009802724573172187,0.5323376218139859,0.009416114772634243,0.7556817742417832,0.07239157111551409,0.4872912770782831,0.19835377979773167,0.5086960515254717,0.5285189695081948,0.5161386797456287,0.8015008091627428,0.009873804202227842,0.21813926082844015,0.5256970585631553,0.535698266802369,0.06490606728192228,0.0647014110922317,0.009631813597584256,0.003735775005369392,0.19239771699774305,0.05530635748635326,0.22201676504203577,0.8689699910150204,0.06635917243222325,0.8707975284346221,0.01128910404410193,0.06656919556512628,0.006103174480259985
1641906955.727,0.009462302245433768,0.05629719169304322,0.9147063827721735,0.05721769270898179,0.009643240038217833,0.26178263432818305,0.010609656621076121,0.01003306829348483,0.07343166442712892,0.07308984272096135,0.010468573379731755,0.15787782764499267,0.6158822182749086,0.055002025213485635,0.009810172019012315,0.5325177533525184,0.009477692259725407,0.7526159240007699,0.07233085806483168,0.48679987785211604,0.19568219167960121,0.5099673897312975,0.5259917753151853,0.5177940744993559,0.7825927842931981,0.009879227523851784,0.22688055397157147,0.5232287822389502,0.5361316109275399,0.06420632890585902,0.06466326108868178,0.009722631551156765,0.003728428325812883,0.19129532207539765,0.055426987655664374,0.22105177060340409,0.8622415404170574,0.06576715850136014,0.8702176241237473,0.011290317316745381,0.06609489303592626,0.0060882529945916145
1641906970.772,0.009462302245433768,0.05629719169304322,0.9147063827721735,0.05721769270898179,0.009643240038217833,0.26178263432818305,0.010609656621076121,0.01003306829348483,0.07343166442712892,0.07308984272096135,0.010468573379731755,0.15787782764499267,0.6158822182749086,0.055002025213485635,0.009810172019012315,0.5325177533525184,0.009477692259725407,0.7526159240007699,0.07233085806483168,0.48679987785211604,0.19568219167960121,0.5099673897312975,0.5259917753151853,0.5177940744993559,0.7825927842931981,0.009879227523851784,0.22688055397157147,0.5232287822389502,0.5361316109275399,0.06420632890585902,0.06466326108868178,0.009722631551156765,0.003728428325812883,0.19129532207539765,0.055426987655664374,0.22105177060340409,0.8622415404170574,0.06576715850136014,0.8702176241237473,0.011290317316745381,0.06609489303592626,0.0060882529945916145
1641906985.787,0.009428382567605004,0.05822796021131939,0.9131539966959008,0.05690870493121726,0.009592218373807648,0.2624888391282681,0.010923021601324162,0.010031389945165756,0.06936631543898235,0.07193368237660731,0.010932236415415748,0.16444286096623267,0.6299504524932518,0.057719266185230045,0.009830416312440516,0.5318388115867261,0.00946294213906133,0.7514509161267837,0.07561624632690718,0.48630573710418895,0.19526058097953233,0.5135628225244429,0.5253152083412946,0.5179849638887941,0.7318559145936407,0.009197323990774275,0.2140108897557484,0.5233352492737791,0.5353567881252136,0.06429749479157237,0.0646507636028589,0.009688959449754979,0.003728868469877933,0.19317668458719006,0.057023332793781654,0.22049553470455308,0.8591592553355216,0.06543604197225124,0.7854214457007629,0.010351553701443195,0.06570285488869768,0.00610664092586663
1641907000.804,0.009428382567605004,0.05822796021131939,0.9131539966959008,0.05690870493121726,0.009592218373807648,0.2624888391282681,0.010923021601324162,0.010031389945165756,0.06936631543898235,0.07193368237660731,0.010932236415415748,0.16444286096623267,0.6299504524932518,0.057719266185230045,0.009830416312440516,0.5318388115867261,0.00946294213906133,0.7514509161267837,0.07561624632690718,0.48630573710418895,0.19526058097953233,0.5135628225244429,0.5253152083412946,0.5179849638887941,0.7318559145936407,0.009197323990774275,0.2140108897557484,0.5233352492737791,0.5353567881252136,0.06429749479157237,0.0646507636028589,0.009688959449754979,0.003728868469877933,0.19317668458719006,0.057023332793781654,0.22049553470455308,0.8591592553355216,0.06543604197225124,0.7854214457007629,0.010351553701443195,0.06570285488869768,0.00610664092586663
1641907015.819,0.00952925156821266,0.05841211955486106,0.9652544702175414,0.05690994739399667,0.009621487968314038,0.23987000520803886,0.010513366230512721,0.010002465181143269,0.0745684890046485,0.06960344862994297,0.011272184280008295,0.15057801184783348,0.6306696702370485,0.05786676371702014,0.009792250365504861,0.5308846565603453,0.00947454661227711,0.7548913465207165,0.07750392532521459,0.4894507609681288,0.19629336642700135,0.512428658677941,0.5230411745888466,0.5237457663104043,0.8013008171288608,0.009551174545810535,0.21806955869300212,0.5219107733330022,0.5344938978869257,0.06482438069984603,0.06443437049504741,0.009711264058504471,0.0037777888828308837,0.19346224799285264,0.05477315466517901,0.22117273372292517,0.857810567438819,0.06486268983868926,0.8718036107412217,0.009974146536447206,0.06579277193381919,0.006074915274485024
