"Time","pod:redis-cart-w4-6d65c886c7-bb4l9_service:redis-cart_node:worker--4","pod:recommendationservice-w1-6855bd669b-px82m_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-dq66c_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-cgc5s_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-zj7vv_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-xrhz9_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-lfzw3_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-mxnbz_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-l65ww_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-lbjsc_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8vw2j_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-j6vsq_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-sgrzd_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-6rrmq_service:productcatalogservice_node:worker--4","pod:frontend-w2-599b6846df-z5bkc_service:frontend_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-rgb4l_service:adservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-gr6zv_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-b88m5_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-n9jxb_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-mlq4g_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-rv7tv_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-nplhz_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-lbwbx_service:frontend_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-nwxm8_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-k9rxw_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-jkxcz_service:frontend_node:worker--4","pod:redis-cart-w2-7c75d55f4d-7vbl2_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-gmlfs_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-hsgfx_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-856bd974f7-sm854_service:cartservice_node:worker--4","pod:currencyservice-w1-649d8c7669-zgtcp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-k5dwt_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-fchwn_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-dlkdf_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-bxpvj_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-qq9nd_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-vml6r_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-nzn4t_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-ts2f6_service:frontend_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-gpjkr_service:adservice_node:worker--2.novalocal"
1641819145.544,0.047549497068012356,0.05434565504914733,0.4280745892086566,0.4239422712884797,0.4590061425018199,0.11728676265959273,0.47570980752702785,0.04640405224061764,0.1183078179213142,0.0494314091221002,0.43021382186836593,0.48605412263126585,0.04360962128378537,0.11272557988146281,0.5931402083397822,0.27095995824505476,0.11132557709123389,0.04372757925593002,0.1307323994716646,0.11925784410264924,0.11256117272758137,0.04595830634701932,0.375163957363325,0.43465943096952436,0.4432970847495975,0.48294639796739736,0.004218534936027842,0.45033524871792957,0.046986983309158854,0.24620285691014338,0.475901087617443,0.3873997683395057,0.2697916188839137,0.1192969202945352,0.4282343013201507,0.04642792317465819,0.4578314888872917,0.3634065560183333,0.42526415067424095,0.2839406287242104
1641819160.566,0.047549497068012356,0.05434565504914733,0.4280745892086566,0.4239422712884797,0.4590061425018199,0.11728676265959273,0.47570980752702785,0.04640405224061764,0.1183078179213142,0.0494314091221002,0.43021382186836593,0.48605412263126585,0.04360962128378537,0.11272557988146281,0.5931402083397822,0.27095995824505476,0.11132557709123389,0.04372757925593002,0.1307323994716646,0.11925784410264924,0.11256117272758137,0.04595830634701932,0.375163957363325,0.43465943096952436,0.4432970847495975,0.48294639796739736,0.004218534936027842,0.45033524871792957,0.046986983309158854,0.24620285691014338,0.475901087617443,0.3873997683395057,0.2697916188839137,0.1192969202945352,0.4282343013201507,0.04642792317465819,0.4578314888872917,0.3634065560183333,0.42526415067424095,0.2839406287242104
1641819175.58,0.05279303606033753,0.04927865656945046,0.470367022139443,0.46565869357685585,0.5097281277454916,0.12515038989245342,0.47935277462194986,0.04416828653733969,0.12837653558171358,0.0450993040893683,0.4704845983077129,0.5365690540149425,0.043729715666483995,0.1217297322580923,0.6632246863187803,0.2771553073843521,0.12119984701271234,0.04272044952233628,0.14353568560170293,0.1279902805660789,0.12058178126646496,0.0429604709351056,0.41140118469493764,0.4825716842798809,0.49449988839846726,0.5364606607971295,0.0041374205291973085,0.4965533597932303,0.04604312266667433,0.26839732643984343,0.5395331098306997,0.4285151019894417,0.28648514793762486,0.12864406270325193,0.47710590374201756,0.04080456262382416,0.514691555160593,0.4065341644105452,0.49458349368451454,0.2909702767730712
1641819190.612,0.05279303606033753,0.04927865656945046,0.470367022139443,0.46565869357685585,0.5097281277454916,0.12515038989245342,0.47935277462194986,0.04416828653733969,0.12837653558171358,0.0450993040893683,0.4704845983077129,0.5365690540149425,0.043729715666483995,0.1217297322580923,0.6632246863187803,0.2771553073843521,0.12119984701271234,0.04272044952233628,0.14353568560170293,0.1279902805660789,0.12058178126646496,0.0429604709351056,0.41140118469493764,0.4825716842798809,0.49449988839846726,0.5364606607971295,0.0041374205291973085,0.4965533597932303,0.04604312266667433,0.26839732643984343,0.5395331098306997,0.4285151019894417,0.28648514793762486,0.12864406270325193,0.47710590374201756,0.04080456262382416,0.514691555160593,0.4065341644105452,0.49458349368451454,0.2909702767730712
1641819205.631,0.052843972245663236,0.04910578155922533,0.4694591766779356,0.46602961731529147,0.5119213298182723,0.12470667172093064,0.5052415603947225,0.044029343344304375,0.12794239142139843,0.04511633953276295,0.47026945202713555,0.5430351846892265,0.043711130558162295,0.11656411734541393,0.6638109997655447,0.2621942974275217,0.11526140984493845,0.03915119583854071,0.13082394569625,0.12822224609089766,0.11761435817446206,0.043276890262500214,0.44738347418355523,0.48147467822389123,0.49418376800232033,0.5415213026408066,0.004123752824312696,0.4978714600826232,0.0451194454095382,0.262304603934149,0.49586819662280124,0.43068053537761497,0.2856030776767235,0.1289465443303669,0.4593947591575056,0.042289384094549964,0.5031004649470927,0.43106666370021246,0.48894606175701744,0.27751336868325793
1641819220.678,0.052843972245663236,0.04910578155922533,0.4694591766779356,0.46602961731529147,0.5119213298182723,0.12470667172093064,0.5052415603947225,0.044029343344304375,0.12794239142139843,0.04511633953276295,0.47026945202713555,0.5430351846892265,0.043711130558162295,0.11656411734541393,0.6638109997655447,0.2621942974275217,0.11526140984493845,0.03915119583854071,0.13082394569625,0.12822224609089766,0.11761435817446206,0.043276890262500214,0.44738347418355523,0.48147467822389123,0.49418376800232033,0.5415213026408066,0.004123752824312696,0.4978714600826232,0.0451194454095382,0.262304603934149,0.49586819662280124,0.43068053537761497,0.2856030776767235,0.1289465443303669,0.4593947591575056,0.042289384094549964,0.5031004649470927,0.43106666370021246,0.48894606175701744,0.27751336868325793
1641819235.697,0.05006130203700167,0.05135445082499056,0.46875224350963124,0.46598713764524125,0.5106762039271983,0.12522016527158117,0.5290511443147458,0.04408773557955874,0.12783367468588536,0.045651613337075576,0.4710501685495927,0.5447139528820655,0.04357092531966997,0.11922839534982424,0.6665777438305588,0.2453799086112396,0.12117314540752734,0.04127625417173572,0.14289800975355624,0.12800846444744354,0.11635033063266198,0.044041535641380386,0.41235971719332276,0.48184564595656826,0.4965766180075181,0.5438497028537712,0.004161163190835729,0.49767527981815884,0.04484490725108146,0.2706885661437234,0.5202825672571528,0.41918539003403443,0.285123809195331,0.12907515828636548,0.47578641233197033,0.04226800376175548,0.5278691994730489,0.40429891758723613,0.492452726034344,0.26195772132268536
1641819250.723,0.05006130203700167,0.05135445082499056,0.46875224350963124,0.46598713764524125,0.5106762039271983,0.12522016527158117,0.5290511443147458,0.04408773557955874,0.12783367468588536,0.045651613337075576,0.4710501685495927,0.5447139528820655,0.04357092531966997,0.11922839534982424,0.6665777438305588,0.2453799086112396,0.12117314540752734,0.04127625417173572,0.14289800975355624,0.12800846444744354,0.11635033063266198,0.044041535641380386,0.41235971719332276,0.48184564595656826,0.4965766180075181,0.5438497028537712,0.004161163190835729,0.49767527981815884,0.04484490725108146,0.2706885661437234,0.5202825672571528,0.41918539003403443,0.285123809195331,0.12907515828636548,0.47578641233197033,0.04226800376175548,0.5278691994730489,0.40429891758723613,0.492452726034344,0.26195772132268536
1641819265.764,0.05196013595581705,0.048867187321356365,0.46863453742747585,0.465819305961108,0.5129899940718927,0.12529600603917124,0.5079088288049426,0.04383853726391676,0.12799211528912377,0.0453969988551516,0.47083415902619796,0.5491158685155495,0.04362921033880554,0.12278165492475861,0.6683196687540097,0.22972141653932537,0.121065815394681,0.042093066218600386,0.15001607852361717,0.12814769522194971,0.12097958971092329,0.04387378490306464,0.4210431964585234,0.4829064938090073,0.49588400370285823,0.5033416576231202,0.003961610232560254,0.497467894401439,0.04467050765792715,0.259279239569121,0.5413159206696883,0.4026249109533084,0.2851005245717668,0.12928362634026397,0.456685314210105,0.042641766904264584,0.519822652860035,0.43240045362773,0.4812103263477516,0.2532874406945671
1641819280.798,0.05196013595581705,0.048867187321356365,0.46863453742747585,0.465819305961108,0.5129899940718927,0.12529600603917124,0.5079088288049426,0.04383853726391676,0.12799211528912377,0.0453969988551516,0.47083415902619796,0.5491158685155495,0.04362921033880554,0.12278165492475861,0.6683196687540097,0.22972141653932537,0.121065815394681,0.042093066218600386,0.15001607852361717,0.12814769522194971,0.12097958971092329,0.04387378490306464,0.4210431964585234,0.4829064938090073,0.49588400370285823,0.5033416576231202,0.003961610232560254,0.497467894401439,0.04467050765792715,0.259279239569121,0.5413159206696883,0.4026249109533084,0.2851005245717668,0.12928362634026397,0.456685314210105,0.042641766904264584,0.519822652860035,0.43240045362773,0.4812103263477516,0.2532874406945671
